bank,quarter,speaker,role,paragraph,word_count,page_number,sequence,confidence,topic_category
Citigroup,Third,JIM MITCHELL,OTHER,"No, that's great color. I appreciate it. And maybe just as a follow-up on the capital question,
I guess one thing that's been a bit of a headwind over the last year has been sort of growth from the DTA
deductions. Do we start to see that become a tailwind again? How do we think about that accreting back
into capital over the next couple of years?",67,10,28,0.6,qa_session
Citigroup,Third,MARK MASON,OTHER,"Yeah. Look, the main driver of our DTA utilization will be driving higher income in the US.
That's going to be the major driver and as we think about – so as you think about each of the strategies that
Jane has described for our business, you will often hear the importance of winning in the US. You'll hear it as
it relates to Banking and the activity that we saw, the strong performance we saw this quarter in Vis’s world,
you hear it as it relates to the Wealth business and the importance of us growing investments particularly in
North America.
Copyright © 2024 Citigroup Inc. 10",108,10,29,0.6,financial_results
Citigroup,Third,OPERATOR,MODERATOR,"Our next question will come from Erika Najarian with UBS. Your line is now open. Please go
ahead.",18,11,30,0.6,qa_session
Citigroup,Third,ERIKA NAJARIAN,OTHER,"Hi. I think we've slid over to the afternoon. Good afternoon, guys. The first one is for you,
Jane. As I speak with longer term investors, they often offer the commentary that clearly the path from the
7% RoTCE this quarter to the 11% to 12% hopefully will be bridged and to be able to initiate a position before
that progress is made, they really sort of want to see more capital optimization. And this question is not really
the same question I ask you about buybacks every quarter but really maybe a progress update on Banamex.
So there is chatter in the market about Banamex needed to have four quarters of separate financials before
being IPOed and I'm wondering if you could give us specific progress on how that's going? And Mark, maybe
remind us on what Banamex's contribution is as we think about the unlocking that excess capital versus
taking it out of the P&L.",157,11,31,0.6,opening_remarks
Citigroup,Third,JANE FRASER,OTHER,"Yeah. I'd be delighted to, Erika. And I would also just before I jump into Banamex point to a
laser focus on capital optimization. It's been a mantra for a long time in our Markets business, in Banking and
a discipline that we've driven throughout the organization and I would say there isn't anyone at Citi that is
not keenly aware of the focus around optimizing our capital.
Returning to shareholders, particularly given where we're trading, and making sure that we drive to returns.
So if I turn to Banamex, our singular focus right now is the separation of the two banks which we expect to
complete in the fourth quarter of this year. This has been an enormous body of work because we are creating
effectively de novo Mexico's eighth largest bank. We've just now gotten the core regulatory authorizations
that we need to proceed with separation. Although there are a few other approvals pending. We are in the
very final stages and are working with our clients to prepare them for this switchover later on in Q4.
Once the separation is complete, we will turn our full attention to the IPO itself and the successful execution
of the IPO is the highest priority for our Head of International, Ernesto Torres Cantú, to run Banamex. And
our incoming Banamex Executive Chairman who starts this quarter, Ignacio Deschamps. We plan to be ready
to IPO at the end of 2025 based on the factors that we can control but I think as Mark and I have always said,
the timing is going to be driven by market conditions to ensure we maximize the shareholder value.
And we're making the necessary investments to continue growing share and I was very pleased that
Banamex outpaced the average market revenue growth year-to-date, good expense discipline being
maintained despite the complex separation process and the environment. So I'm pleased with where we are
and I hope that gives you a bit of a flavor of what the path ahead looks like.",337,11,32,0.6,financial_results
Citigroup,Third,MARK MASON,OTHER,"Yeah. In terms of the second part of your question, a couple things. So, one, we've been
seeing good growth in our Mexico Consumer business. We've also been investing in it appropriately so to
make sure that we protect the strength of that franchise as we prepare it for separation, ultimately for the
IPO.
Erika, if I understood your question right, if we turn to page 16 of the deck in the bottom right hand side, we
show the P&L for Mexico Consumer for 2022 and 2023. And so you can see the contribution from a revenue
and expense point of view so about $1.5 billion in 2023. And I think it's about $4 billion or so of TCE that we
have associated with this business. So that gives you some sense for the contribution, but it continues to
perform quite well as we manage it through this process.",149,11,33,0.6,financial_results
Citigroup,Third,ERIKA NAJARIAN,OTHER,"Perfect. Thank you. And as a follow-up question, I'm sure it is frustrating for you to see
the stock reaction in a quarter where you had PPNR strength and better expectations for net interest income
in the fourth quarter. So maybe I'll frame the question this way for you, Mark.
As we think about the gyrations in interest rate expectations globally, may be remind us sort of is it fair to
Copyright © 2024 Citigroup Inc. 11",77,11,34,0.6,opening_remarks
Citigroup,Third,MARK MASON,OTHER,"Okay. There's a lot there. But thank you. Thank you for the question. I would like to see the
stock reacting much more favorably because this really has been a strong quarter for us and in fact as you
mentioned, NII when you look through it, we've in fact taken our NII guidance up just a tad bit as we
referenced that the full year would be slightly down versus modestly down with the fourth quarter that's flat
to the third quarter and so that is an important takeaway.
I mentioned the headwinds and tailwinds earlier and we shouldn't lose sight of those. We will get lift from
reinvesting the securities as those mature, we will continue to see volume growth and those are important
drivers of tailwind activity for us.
You rightfully mentioned our interest rate exposure analysis that we do on a quarterly basis that reflects the
asset sensitivity of our business. And last quarter it was about $1.6 billion or so of a negative, assuming 100
basis point decline across the curve, assuming a static balance sheet and cross-currencies. And as you look
at that asset sensitivity, again, you rightfully pointed out that we skew non-US in terms of the magnitude of
that decline in NII should we see that parallel shift.
And in fact, it's as much as $1.3 billion or so of that $1.6 billion is non-US dollar related across 60 currencies.
And so you'd have to see all of that move in tandem for that drag and the US dollar drag is about $300 million
assuming 100 basis point shift and that's been coming down. If you look back over the quarters, we've been
thoughtfully managing that down and that's down to about $300 million number. I would expect when we
print the third quarter Q, it will be down a bit more. And so, again, we are asset sensitive but it does skew
outside of the US and thank you for asking the question because I think it's important to remind our investors
and analysts of that dynamic which in many ways may be different from that of other Institutions.
In terms of the late fees, we did say that we were including late fees in our assumptions, in our outlook that
we've given. I'll state the obvious Erika, which is that we want people to obviously pay on time and we do
everything that we can to assist and ensure that they do that. With that said, we don't have a definitive
timeline on late fees, nor are we overly reliant on late fees to drive revenue for our firm. And so it looks like
that decisioning will likely kind of fall closer to sometime in 2025 and so there is a small adjustment in the
last quarter of our revenue forecast but it's inside of the guidance that we gave and doesn't materially change
that in any way.
And then the last part of your question, I think, was around NIR and the fee revenue. And as I mentioned
earlier, I'm not going to give guidance for 2025 but I think your question was around where are we likely to
see continued momentum as it relates to fee revenue growth. And I would start with Services where fees
were up some 33% year-over-year and yes we should adjust for the Argentine Peso devaluation. But even if
you adjust for that it's double-digit, 11% year-over-year non-interest revenue growth. And when you look at
those drivers they've been consistently strong. Cross-border transaction value up 8%, US dollar clearing
volume up 7%, commercial card spend up 8%. In the supplement you'll see that it's mid to high single digit
year-to-date growth across those KPIs as well. We expect that that will continue with our corporate clients
and as we bring on new commercial clients as well.
I'll turn you to – if you look at Banking, we talked about already so I won't kind of lean into that too much but
except to highlight a really strong quarter in Banking, in Investment Banking fees, in particular, the rebound
that we've been talking about but importantly us capturing share in that rebound and these important
partnerships that position us well as sponsors start to lean back into the market the investments that we've
been making in talent, in sectors we need to strengthen. All of those things are going to play to continued fee
momentum as we go into 2025.
Copyright © 2024 Citigroup Inc. 12",751,12,35,0.6,opening_remarks
Citigroup,Third,OPERATOR,MODERATOR,"Our next question will come from Gerard Cassidy with RBC. Your line is now open. Please go
ahead.",18,13,36,0.6,qa_session
Citigroup,Third,GERARD CASSIDY,OTHER,"Mark, you touched on in your prepared comments about growing the US Personal
Banking RoTCE to higher levels. And you mentioned two items. One, innovative products and the
normalization of credit costs. Can you elaborate on those two items that will be contributing to the driver
aside from the efficiency improvement that you also touched on?",56,13,37,0.6,general_discussion
Citigroup,Third,MARK MASON,OTHER,"Yeah, sure. So obviously USPB is a combination of the cards businesses that we have in the
Retail Banking business and that cards portfolio has both Branded as well as Retail Services as part of it. And
even within Branded, we have proprietary cards where we frankly have been looking to how we can come up
with new innovative products. One example of product innovation is the recent refresh that we did of our
Strata Premier Card which was designed to drive acquisition and engagement with a new rewards offering.
And with that acquisitions are up some 7% both quarter-over-quarter and year-over-year for Branded Cards
so that's an example of product innovation.
Another one is we also launched FlexPay at Costco a few quarters ago and you can see good instalment loan
growth as a consequence of that, up some 15% or so. And so that type of product creation is important to
acquisitions, it's important to ensuring the card stays top of wallet and important to driving some of that top
line performance. And then the other thing that I mentioned, you're right was around cost of credit and that
really is the continued normalization of cost of credit. I mentioned a couple of times now the idea that
multiple vintages are maturing at the same time. And that has to play through for us to kind of see a more
normal level of credit and that will be important to the returns. And again, we are starting to see stabilization
in both the cost of credit line but also in delinquencies and that's a good indicator for us.",270,13,38,0.6,general_discussion
Citigroup,Third,GERARD CASSIDY,OTHER,"Very good. And then just following up on credit. In the Banking division, you guys
mentioned the cost of credit was, I think, $177 million due to ACL build of $141 million. And it was due to a
change in the mix in the portfolio. Can you share with us what that mix change was that drove this provision?",59,13,39,0.6,general_discussion
Citigroup,Third,MARK MASON,OTHER,"It's a mix of kind of different asset classes and clients that we've lent against. There's nothing
material or significant in that number. When you look at the nonaccrual loans that ratio still 31 basis points.
So it's a mix change of our exposures but nothing material there.",48,13,40,0.6,general_discussion
Citigroup,Third,JANE FRASER,OTHER,And we continue to see a very healthy corporate sector really across the world.,14,13,41,0.6,general_discussion
Citigroup,Third,OPERATOR,MODERATOR,"Our next question will come from the line of Vivek Juneja with JPMorgan. Your line is now open.
Please go ahead.",21,13,42,0.6,qa_session
Citigroup,Third,VIVEK JUNEJA,OTHER,"Hi. Two questions, Jane and Mark. One is on expenses and the other is on your response to
the asset cap question before. So first one, expenses, an easier one. Earlier in the year you had said you
expect about $700 million to $1 billion of severance charges in the $53.5 billion to $53.8 billion. Did you have
any in the third quarter? Expect any if the fourth? And do you expect to be done with those this year or any
to continue into next year too?",87,13,43,0.6,guidance
Citigroup,Third,MARK MASON,OTHER,"Yeah. So that number was a combination of restructuring charges and severance charges or
repositioning charges and we breakout obviously restructuring so that you can see those. And this
Copyright © 2024 Citigroup Inc. 13",35,13,44,0.6,general_discussion
Citigroup,Third,VIVEK JUNEJA,OTHER,"Okay. Thanks on that. And shifting to the asset cap question, Jane and Mark, we didn't hear
a clear answer on, A, do you have an asset cap? And B, even if you don't, what is the effective implication or
impact of what the regulators have said?",47,14,45,0.6,opening_remarks
Citigroup,Third,JANE FRASER,OTHER,"So let me be crystal clear. We do not have an asset cap and there are no additional measures
other than what was announced in July in place and not expecting any. So the implications of what we're
doing is as I've laid out, we've increased investments in the areas where we were behind, particularly in the
data related to our regulatory processes and regulatory reporting. We're increasing investment behind it. And
we continue to make progress, material progress on the orders in place including closing the BSA/AML order
this quarter. The third order closed since 2021.",97,14,46,0.6,guidance
Citigroup,Third,VIVEK JUNEJA,OTHER,"And you don't expect anything meaningful, Jane, that will impact business like there was this
new story about China, some license that you didn't get approved by the regulators. Anything more
meaningful like that that might be occurring that may be...",41,14,47,0.6,guidance
Citigroup,Third,JANE FRASER,OTHER,"Absolutely – let me be crystal clear, absolutely nothing.",9,14,48,0.6,general_discussion
Citigroup,Third,OPERATOR,MODERATOR,"Our next question will come from the line of Matt O'Connor with Deutsche Bank. Your line is
now open. Please go ahead.
MATT O'",24,14,49,0.6,qa_session
Citigroup,Third,CONNOR,OTHER,"Hi. Just a couple of clarification questions. I guess first on Banamex, are you on track to
still IPO it the fourth quarter of next year or does it just get pushed out by a quarter with the legal separation
taking a little bit longer?",45,14,50,0.6,qa_session
Citigroup,Third,JANE FRASER,OTHER,"Look, I think as I mentioned in response to Erika's question, we plan to be ready to IPO at the
end of 2025 based on the factors we can control. The timing is going to get driven by how we maximize
shareholder value and that will be market conditions. So that's where we stand.
MATT O'",56,14,51,0.6,qa_session
Citigroup,Third,CONNOR,OTHER,"Okay. I think that means by the end of 2025, you talk about 1Q 2026, that was kind of my
clarification question on that. I thought you needed four quarters after you legally separated it to officially
IPO it.",39,14,52,0.6,qa_session
Citigroup,Third,JANE FRASER,OTHER,"We believe as we stand at the moment we would be ready to IPO at the end of 2025. It's much
more a focus on what the market conditions at that point will be and Mark and I are very, very much focused
on the shareholder value and maximizing that over – rushing over one quarter versus another quarter.",59,14,53,0.6,general_discussion
Citigroup,Third,MARK MASON,OTHER,"And there's no hard rule on – sorry, go ahead.",10,14,54,0.6,general_discussion
Citigroup,Third,JANE FRASER,OTHER,"Yes, there isn't a hard rule on you have to have got four quarters after you have separated.
MATT O'",20,14,55,0.6,general_discussion
Citigroup,Third,CONNOR,OTHER,"I see. Okay. That's super helpful. We just haven't had that many of these, so that's helpful.
And then just separately I think in the prepared remarks you guys mentioned a modest provision within
Services for some of the unremitted corporate dividends and I just wanted to clarify that and what country
is that. And I guess I thought there wasn't really much liability to you guys from that, so any clarification on
that. I know it's a small amount, but that would be helpful. Thank you.",87,14,56,0.6,opening_remarks
Citigroup,Third,MARK MASON,OTHER,"Sure. It's a small amount. In the back of the deck, we have a page on Russia exposure. It's
related to that.
MATT O'",24,14,57,0.6,general_discussion
Citigroup,Third,CONNOR,OTHER,"Okay. But still feel like there's not risk to you guys from all those kind of trapped
dividends, I guess why take a small reserve if there's legally no risk to you guys?
Copyright © 2024 Citigroup Inc. 14",39,14,58,0.6,risk_discussion
Citigroup,Third,MARK MASON,OTHER,"Well, it's the way we treat the exposure there. We're following the guidelines on how we need
to treat exposures in the country that we aren't able to distribute to clients but we actually have to hold on
their behalf. And so we have to book a reserve associated with that and so we do that. We obviously show on
the page what the exposure is in the event of a loss of control and you can kind of see how that ultimately
nets out but we're following the appropriate guidelines for what's required for reserves of that nature.
MATT O'",101,15,59,0.6,general_discussion
Citigroup,Third,OPERATOR,MODERATOR,"Our next question comes from the line of Ryan Kenny with Morgan Stanley. Your line is now
open. Please go ahead.",21,15,60,0.6,qa_session
Citigroup,Third,RYAN KENNY,OTHER,"Hey. Thanks for taking my question. I have one for Mark. So you mentioned that Services NII
is a tailwind as rates decline. Can you just unpack how that happens? Is there any benefit from swap roll-off
or a floating swap that we should be thinking about that's embedded in that statement?",52,15,61,0.6,opening_remarks
Citigroup,Third,MARK MASON,OTHER,"There are a couple of things kind of to keep in mind on the Services business. So, one is, is
obviously this is a client business. It's not just a deposit taking business and so how we think about pricing
to those client becomes really important. You've got the US and non-US dynamic that's playing through. For
institutional clients, we've largely been holding to the higher betas that we saw as rates have ticked up.
Again, with the relationship in mind. And we have some offsetting pressure outside of the US as those betas
kind of catch up. But I think importantly you also heard me mention the reinvestment into securities at higher
yields and that reinvestment or those higher yields ultimately play out through the businesses and so that
will show up as part of kind of NII as we think about Services but the other businesses as well. And so those
are important components of the NII story for Services.
I think when you look at the in-quarter performance and [TTS] NII is down 5%, a big part of that is driven by
the Argentina rates movement in the quarter versus last year, so lower rates we're earning in Argentina
playing through that line particularly in this quarter. If you adjusted for that on the NII line, it would be flat to
slightly a little bit better. So that's really what it is. It's kind of management of client relationships as well as
the higher earnings on reinvested securities contributing to that as well as volume from operating account
growth that we expect.",265,15,62,0.6,financial_results
Citigroup,Third,OPERATOR,MODERATOR,"Our next question comes from the line of Saul Martinez with HSBC. Your line is now open. Please
go ahead.",20,15,63,0.6,qa_session
Citigroup,Third,SAUL MARTINEZ,OTHER,"Hey, guys. Couple quick questions. First, just a follow-up on Banamex. Jane, as you know,
there are concerns about judicial reform in Mexico and the implications for rule of law and Mexican asset
prices have suffered as a result. I think the largest Mexican bank trades at something in the neighborhood of
seven times earnings. If market conditions don't improve and Mexican asset prices remain depressed and
these concerns persist, then what? I mean, do you just wait until market conditions improve or how do you
think about this process in the context of what seems to be a deteriorating macro backdrop for Mexico.",104,15,64,0.6,financial_results
Citigroup,Third,JANE FRASER,OTHER,"Yeah. We've got to wait and see what the market conditions will be but the North Star for me
and for Mark is crystal clear, it is optimizing and maximizing our shareholder value. So if the conditions are
not appropriate at that time then we will wait until they are. In the meantime, the business is performing well.
It's accretive to our returns. It's not a drag here in any shape or form so there is no need to rush for a
suboptimal result here. But we will IPO and we will exit Banamex, but we won't do that in a reckless manner.
We will be disciplined about it as you would expect us to be and as I think we're demonstrating that we are
on multiple different dimensions.",129,15,65,0.6,guidance
Citigroup,Third,SAUL MARTINEZ,OTHER,"Okay. Fair enough. And then I guess a follow-up on the US Personal Banking, RoTCE
improvement and the normalization of the cost of credit seems to be a big component of that. But Mark can
you just remind us where you are in terms of cost of credit versus what you would think a more normalized
level is for Branded Cards and Retail Services. I guess how much of a tailwind does a more normalized credit
Copyright © 2024 Citigroup Inc. 15",82,15,66,0.6,general_discussion
Citigroup,Third,MARK MASON,OTHER,"Again, I don't want to get into 2025 at this stage. I assure you, we will give more color and
commentary on that as we get into the fourth quarter earnings in January. What I will say again, as you think
about these businesses, we do see continued top line – we do expect continued top line momentum. We've
had eight consecutive quarters of positive operating leverage in USPB, 49% [efficiency ratio] this quarter. So
we're managing the expense base well. We think there's more upside to the top line. We're very focused on
growth across the portfolios and I do think that cost of credit again, if for no other reason but the
compounding effect of those vintages maturing as well as kind of inflation starting to come off, rates trickling
down, that should be better for the consumer and should start to play out in both the macroeconomic
scenarios that we run for CECL purposes but also ultimately in delinquencies and NCLs and we're starting to
see that improvement in delinquencies and its stabilization already somewhat. So I don't want to get into
guidance. But that's kind of how I think about the drivers or contributors to improve returns over the medium
term.",205,16,67,0.6,financial_results
Citigroup,Third,OPERATOR,MODERATOR,"Our next question will come from the line of Mike Mayo with Wells Fargo. Your line is now open.
Please go ahead.",22,16,68,0.6,qa_session
Citigroup,Third,MIKE MAYO,OTHER,"Hi. Thanks for the clarification on the asset cap question that I asked earlier. And I know you
are limited in how much you can say about regulators but just be clear, because a lot of e-mail traffic going
back, you did say there is no asset cap and you don't expect one and you don't expect other additional
actions at this time?",63,16,69,0.6,opening_remarks
Citigroup,Third,MIKE MAYO,OTHER,"Okay. Thank you for clarifying that. And I guess, look, I have great respect, I'm an ex-regulator,
Paul Volcker was my hero. I respect regulators. And nobody wants to see you cut corners to get to your $51
billion to $53 billion of expenses. But I'm just wondering – and you have consolidated systems apps, layers,
bureaucracy and you're divesting lots of activities. So it's just even the amended consent order was surprising
because you have taken so many efforts and if you should have had an amended consent order or other
actions, they probably should have been in place one, five, 10 or literally 20 years ago. And so that's just
confusing on the outside. So with that said, is this a matter of spending more money or about doing these
tasks more intelligently? In other words, you put more gas in the tank, the car's not going faster. So is it
amount of resources or just being more intelligent in terms of resolving some of these regulatory issues?",170,16,70,0.6,opening_remarks
Citigroup,Third,JANE FRASER,OTHER,"So let me break it down to a couple of pieces. So I start off just remind everyone the consent
orders are very, very broad and the action that was taken was because we're behind in a narrower area which
is the data particularly regarding our regulatory reporting where we're behind is the main area of focus. We
moved swiftly to address it.
We're very transparent about it from early on in the year that we were falling behind on this and overall I'm
pleased with our progress. And as you say, Mike, I listed a number of areas of progress and trying to make it
as tangible as we can, given what we can and can't say as this is supervisory. I'm pleased that our businesses
continue to improve their performance while the transformation is going on. They're the two priorities we
have this year so I think effectively, yes, we can walk and chew gum at the same time and the huge benefit of
all of the simplification on the business, on the organization, the other efforts, is making it easier for us to
execute and be very focused.
And well maybe, Mark, I’ll pass it over to you.",201,16,71,0.6,general_discussion
Citigroup,Third,MARK MASON,OTHER,"I think your question's helpful in the sense that you said is it kind of a rethink on our approach
or is it the need to spend more money and one of the things that we've done, Mike, is take a step back and
look at how we've been approaching data, for example. So this is – and we are going to make – we have made
some changes to our approach and those changes relate to how we get after resolving data issues that are
identified ensuring that there's engagement from the front end business, from the functions that are most
relevant and that there's consideration for what's required on reg reporting in order for us to get that process
streamlined and correct.
Copyright © 2024 Citigroup Inc. 16",130,16,72,0.6,qa_session
Citigroup,Third,JANE FRASER,OTHER,"And all of this drives productivity and other benefits for our shareholders as well as making
sure that we're strengthening Citi from the regulatory perspective.",25,17,73,0.6,general_discussion
Citigroup,Third,MIKE MAYO,OTHER,"And then last follow-up. To the extent that you see a disconnect between your performance
and the stock price that would seem to create more of an opportunity to buy the stock at $64 when tangible
book value is $90. And so, I hope that – I've used this analogy before, but hopefully you're selling the chairs
and the desk and the silverware in the executive dining room to go ahead and buy back stock whenever you
can.",78,17,74,0.6,general_discussion
Citigroup,Third,JANE FRASER,OTHER,"It's clearly given where we are trading, we're very focused around the opportunities to buy
back stock and mindful of the importance of it and equally, yes, we are proud of the performance of the
franchise this quarter. It was a very strong quarter and important set of proof points for our investors. We are
on a deliberate path. We're making the progress that we need to and actually pretty excited about the path
ahead of us and the potential that we see.",83,17,75,0.6,general_discussion
Citigroup,Third,OPERATOR,MODERATOR,There are no further questions. I'll now turn the call over to Jenn Landis for closing remarks.,17,17,76,0.6,qa_session
Citigroup,Third,JENNIFER LANDIS,OTHER,"Thank you, everyone, for joining the call. Please follow-up with IR if you have any
additional questions. Thank you.",19,17,77,0.6,opening_remarks
Citigroup,Third,OPERATOR,MODERATOR,"This concludes Citi's Third Quarter 2024 Earnings Call. You may now disconnect.
Copyright © 2024 Citigroup Inc. 17",18,17,78,0.6,financial_results
Citigroup,Third,Unknown Speaker,Unknown,"T R A N S C R I P T
Citi Third Quarter 2024 Earnings Call
October 15, 2024
Certain statements in this transcript are “forward-looking statements” within the meaning of the U.S.
Private Securities Litigation Reform Act of 1995. These statements may be identified by words such as
believe, expect, anticipate, intend, estimate, may increase, may fluctuate, target, illustrative and similar
expressions or future or conditional verbs such as will, should, would and could. These statements are
based on management's current expectations and are subject to uncertainty and changes in circumstances
and are not guarantees of future results or occurrences. Actual results and capital and other financial
condition may differ materially from those included in these statements due to a variety of factors. These
factors may include, among others: geopolitical, macroeconomic and other challenges and uncertainties,
including those related to election outcomes, conflicts in the Middle East, economic growth, inflation and
interest rates; the execution and efficacy of Citi’s transformation, simplification and other strategic and
other initiatives, including those related to its investment, expense and capital-related actions; the
potential outcomes of the extensive legal and regulatory proceedings, examinations, investigations,
consent orders and related compliance efforts and other inquiries to which Citi is or may be subject; ongoing
regulatory and legislative uncertainties and changes, including changes in regulatory capital rules,
requirements or interpretations;; and the precautionary statements included in this transcript. These
factors also consist of those contained in Citigroup's filings with the U.S. Securities and Exchange
Commission, including without limitation the “Risk Factors” section of Citigroup's 2023 Form 10-K. Any
forward-looking statements made by or on behalf of Citigroup speak only as to the date they are made, and
Citi does not undertake to update forward-looking statements to reflect the impact of circumstances or
events that arise after the date the forward-looking statements were made.
Copyright © 2024 Citigroup Inc. 18",312,18,79,0.3,financial_results
