bank,quarter,speaker,role,paragraph,word_count,page_number,sequence,confidence,topic_category
Citigroup,First,MARK MASON,OTHER,"Yeah. Thanks, John. We have obviously continued to manage this portfolio very actively.
We've seen continued top line growth. We've seen continued average interest-earning balance growth. We've
talked about how we expect for the cost of credit to normalize, and we've seen that continue to happen. The
range that we've given on Branded Cards, we're inside of that range. When you look at the spend across the
portfolios, the spend is really happening with the affluent customers more so than anything else. And so,
we're watching the lower income customer profile or customers that we have. But again, as Jane
mentioned, we tend to skew to the higher end to begin with.
Where we're really seeing the pressure is where I mentioned in terms of Retail Services. And so, there, the
current NCLs are higher than the high-end of the full year range that I've given. But if you look back, that is
not inconsistent with seasonality that we've seen in the past in that portfolio, where the first two quarters
are higher than the back half of the year, in part because of coming out of the holiday season and how losses
tend to mature or materialize through that process.
And so, I'd expect to not only see them be higher than the average range in Q1, but also in Q2 before coming
down. And then, I still expect that in 2025, you tend to see them further normalize and come down a bit off
of these ranges. But look, the reality is that we continue to watch it, and the factors that are out there that
are important include how unemployment evolves, what happens with inflation, what happens with interest
rates, and those will be important factors as to how the loss rates continue to evolve over time.
I think the final point I'd make and I mentioned it in the prepared remarks is that we have to remember that
the loss rates in both portfolios reflect kind of multiple vintages maturing at the same time. And you'll recall,
and this is an industry dynamic, through the COVID pandemic period, losses were at an all-time low,
payment rates at all-time highs, supported by government stimulus.
And now coming out of that, we're seeing the COVID vintages mature, albeit at a lagged pace from what
would be normal, and we're seeing the incremental acquisitions that we've done start to mature at their
normal pace. And so, these loss rates are exacerbated by that impact and that's an important factor we can't
lose sight of. But the bottom line is that we're watching it. The macro factors matter. We feel good about the
quality mix that we have, and we'll kind of see how things evolve from here.",458,13,34,0.6,opening_remarks
Citigroup,First,JOHN MCDONALD,OTHER,"Okay and on the Branded side, you still expect kind of the peak-ish? Are you still inside
of the range for the full year and expect 2025, you could move lower on the Branded charge-offs?",35,13,35,0.6,guidance
Citigroup,First,MARK MASON,OTHER,"Yes, I still kind of expect that trend line of peaking and then kind of moving a bit lower in
Branded.",21,13,36,0.6,guidance
Citigroup,First,OPERATOR,MODERATOR,"Our next question is from Ken Usdin at Jefferies. Your line is open. Please go ahead.
Copyright © 2024 Citigroup Inc. 13",22,13,37,0.6,qa_session
Citigroup,First,KEN USDIN,OTHER,"Great. Thanks. Can I follow up on the card line of thinking and just ask you, Mark, to talk a little
bit about just cost of credit? We did still see some card related build this quarter even with the comments
you just made and seasonal softer loan growth So, just from a bigger picture perspective, how do you think,
continue to think about reserve builds from here and how that informs your outlook for cost of credit?",78,14,38,0.6,opening_remarks
Citigroup,First,MARK MASON,OTHER,"Yeah, sure. Look, I think that when I think about the reserve builds, I think it's the same
factors that come into play. So, obviously, the view on the macro is important. And right now, if you think
about some of the key macro factors that impact the cards portfolio, the unemployment assumptions
weighted is about 5%, the downside is about 7% kind of weighted over the period. And so, how that evolves
will be an important factor. How HPI evolves would be an important consideration here for this portfolio, but
also what happens with volumes becomes a factor on reserve builds and how important or how much they
increase or decrease.
And then the final piece is mix, and it's kind of related to that revolver point. As we see the mix evolve from
transactors to revolvers, that's going to play into how much of a reserve from a lifetime point of view we have
to continue to build. And so, it's why I mentioned on John's question the importance of looking at the interest
rates, looking at what's happening with inflation, watching the lower income customer base, because all of
those things combined with how we think about the scenarios and the weighting will be a factor on the
reserves.
But I will say, Ken, as I sit here and think about what we have in the quarter, I feel very good about the reserve
levels. The 8.2% for combined kind of",244,14,39,0.6,financial_results
Citigroup,First,ACL,OTHER,"Okay. And a separate question on TTS. That NII related to TTS has been remarkable with rising
rates. This quarter, granted there was a lesser day and there could be currency stuff in there, the first quarter
that it stepped back, I'm just wondering like where is that in its asset liability sensitivity, the TTS NII, and
what are your thoughts about that piece of the NII puzzle going forward? Thanks.",71,14,40,0.8,opening_remarks
Citigroup,First,MARK MASON,OTHER,"Sure, yeah. I mean, I think I'd say a couple things. We do have kind of some Argentina playing
through the NII line. I will say that the best way to think about it is kind of the underlying beta activity. And
we have seen, this is the corporate client, it is an institutional client. We have seen betas, particularly in the
US, at kind of normalized or terminal levels and playing a bit through that. We are seeing betas outside of the
US continue to increase as it relates to the TTS client base.
But all of that again is inside of the range that we've talked about. I don't expect to see kind of year-over-year
growth on the NII line anywhere close to kind of what we've seen in prior years, prior quarters, just in light of
kind of how the rate environments evolved, and in light of kind of quantitative tightening and the impact on
deposit levels. The last point I'd make on this is, we will continue to drive and see growth as it relates to the
operating deposits, and that will be an important tailwind that kind of plays through.",195,14,41,0.6,guidance
Citigroup,First,OPERATOR,MODERATOR,Our next question is from Vivek Juneja at JPMorgan. Your line is open. Please go ahead.,16,14,42,0.6,qa_session
Citigroup,First,VIVEK JUNEJA,OTHER,"Hi. Thank you. Jane, Mark, just a question maybe on Argentina, you've shown $100 million in
NII. Total net income benefit of $500 million after-tax, so probably implying about $500 million, $600
million of non-interest income benefit. Which line item sorry, which segment did that come through, and
is that sustainable?",51,14,43,0.6,opening_remarks
Citigroup,First,MARK MASON,OTHER,"Yeah, look, there's a mix obviously of things that are driving that net income, including a tax
impact on the heels of last year Argentina devaluation activity that's in that line. But the short answer is that
if you think about the nature of the business that we do in Argentina, it is a big part of our institutional client
Copyright © 2024 Citigroup Inc. 14",66,14,44,0.6,financial_results
Citigroup,First,TTS,MODERATOR,Our next question is from Scott Siefers at Piper Sandler. Your line is open. Please go ahead.,17,15,45,0.8,qa_session
Citigroup,First,SCOTT SIEFERS,OTHER,"Hey, everyone. Thanks for taking the question. Mark, I think you touched on at least a
component of this a couple questions ago, but maybe just broadly an update on your rate positioning. I guess
I only ask, because it looks like we might be starting to diverge in terms of global rate trajectories, if we
potentially go lower in Europe, but higher here for a while. In the aggregate, do these kind of complicate your
management or make you feel better or worse about the overall NII momentum for the company?",92,15,46,0.6,opening_remarks
Citigroup,First,MARK MASON,OTHER,"Yeah, let me try and take it in, in two pieces, I guess. So one is, if I think about how the rate
implieds have evolved from the 3 to 6 to now something a little bit north of 1 in the context of what I expect
for our performance, it doesn't have a material impact on the guidance that I've given of $80 billion to $81
billion.
And in part, that's because as I think about the timing for the planned cuts, which was generally back-loaded,
as well as some of the other factors that play through. So, you know, Argentina just announced a policy rate
reduction yesterday or a couple of days ago. If rates are a bit higher for longer, we'll watch how the betas
continue to evolve. I mentioned earlier, the late fees for the cards business happened a bit sooner. Late fees
are actually booked in our NII line. And so, those factors put me in a place where I feel like there will certainly
be puts and takes around how that rate curve evolves, and therefore I'm very comfortable kind of leaving the
guidance where it is.
To answer your broader question, in terms of kind of how we are positioned, I'd point you to the 10-K that we
have that's out. And in that 10-K, we offer as we have before a number of IRE scenarios for plus or minus 100
basis points and what it means for our business. And if you look at it, you'll see that for the aggregate firm,
for Citi, US dollar and non-US dollar, that we're asset-sensitive. So, as rates increase, we should see an
increase in our NII performance.
But if you look at the breakdown and that's about I think it was about $1.4 billion or something in terms of
the impact of that move. But if you look at the breakdown, what the breakdown will show is that for US dollar,
at this point we're neutral. So, if rates were to go up, rates were to go down, no material impact as it relates
to our revenue.
For the non-US dollar, we're still quite asset-sensitive, right? And so, that should give you some sense for
and we recognize the limitations with IRE, it assumes 100 basis point parallel shift across the curve to a static
balance sheet, etcetera, but that should give you some sense for the implications of the rate curve moves as
it relates to our book of business.",417,15,47,0.6,financial_results
Citigroup,First,OPERATOR,MODERATOR,"Our next question is from Gerard Cassidy at RBC Capital Markets. Your line is open. Please go
ahead.",18,15,48,0.6,qa_session
Citigroup,First,GERARD CASSIDY,OTHER,"Hi, Mark. Hi, Jane. Mark, can you share with us, there's been obviously a lot of
conversation around the credit card charge-offs and the credit quality there. If we could shift over to the
corporate side, which obviously is very strong, we have seen spreads narrow in the markets on high-yield
corporate debt, leverage debt, etcetera. It's very robust out there, but around the global geopolitical risk, do
you think the spreads would be widening? Can you guys share with us what you're seeing on the corporate
side in terms of competition? Are underwriting standards getting a little bit weaker now as people are trying
to grow their books, what are you seeing on that front?
Copyright © 2024 Citigroup Inc. 15",122,15,49,0.6,risk_discussion
Citigroup,First,MARK MASON,OTHER,"So, look, we're still seeing good demand for corporate credit. And what I'd say is that we've
been very disciplined about where we want to play on the risk profile here. We've been very disciplined in
terms of the investment-grade large multinationals that we serve. And that hasn't shifted from an
underwriting point of view. We have seen spaces like private credit pick up quite a bit, and that I think will
continue to evolve.
I think importantly, as we think about our Corporate Lending activity, you'll note that actually we've been
very disciplined about how we want to deploy balance sheet. And part of that again is a by-product of the
revenue sharing that we've implemented, where there's been healthy debate and discussion around the
names that we want to continue to serve, and whether they're positioned to take advantage of the broader
platform that we have.
And so, I think the space will continue to evolve. I think there's been good, healthy demand, despite
continued strong balance sheets and part of that demand has been because of where rates are likely to go
and continue to evolve. And I think we're well-positioned to be thoughtful about that, but Jane, you may
want to add a couple points to it.",211,16,50,0.6,financial_results
Citigroup,First,JANE FRASER,OTHER,"Yeah, look, around the world, the corporate client base and our Commercial Banking mid-
market client base have very healthy balance sheets and we're also seeing market access gradually opening
up as well, which is also helpful for to the quality issuers across all asset classes. We're seeing both the
issuers taking advantage as well as the investors. The deals are well over-subscribed. So, that's also been
beneficial as corporates think about their financing needs.
The other piece I just pop out there as well is the recent large M&A announcements in multiple industries
is a sign of rising confidence from CEOs and boards and active discussions are increasing, as supportive
capital markets create confidence, as people think about larger strategic transactions. This is going to feed
acquisition finance, bridge financing and some of the higher-margin capital markets and lending activity as
well.
So, as we look forward, I think it's recognizing the shift in some of the drivers from company just investing,
refinancing, looking at where they can diversify their capital raising in different quarters. But I'd just close by
saying I couldn't agree with you more about geopolitical risks and fragility. I think the market's too benign in
its risk pricing on some of these factors.",208,16,51,0.6,risk_discussion
Citigroup,First,OPERATOR,MODERATOR,"Our next question is from Matt O'Connor at Deutsche Bank. Your line is open. Please go ahead.
: Hi. In your prepared remarks, you talked about intensifying certain efforts regarding
regulatory processes and data on slide 4 here and was just wondering if you could elaborate on I guess what
you're doing or trying to do differently on that front and if there's any meaningful financial impact. Thank you.",69,16,52,0.6,opening_remarks
Citigroup,First,JANE FRASER,OTHER,"Yeah, look. I think, Matt, as we've talked about many times, the Transformation is our top
priority, it will be for the next few years. It is foundational for our future success, both in terms of delivering
the strategy and the medium-term financial path and we've been making significant investments behind it,
as well as not only on the consent order, but also making sure we've got this modern efficient infrastructure.
And we're currently deep into a very large body of work, upgrading our data architecture, automating manual
controls and processes, consolidating fragmented tech platforms, and all of these help enhance our
business performance more broadly, not just the risk and control in the medium term.
And as I've said though, there are a few areas where we are intensifying our efforts, such as the automation
of certain regulatory processes and data remediation, particularly related to regulatory reporting. We're
Copyright © 2024 Citigroup Inc. 16",155,16,53,0.6,risk_discussion
Citigroup,First,MARK MASON,OTHER,"Yeah, I mean I think that's exactly right, but you'd also expect that in this type of
environment, and on the heels of the regional bank stress last year that we're looking at stress scenarios,
we're enhancing our CCAR processes, we're enhancing our resolution to recovery processes. All of those
things just to kind of make sure that we're shoring up capabilities and you'd expect that across the industry
quite frankly.",71,17,54,0.6,guidance
Citigroup,First,OPERATOR,MODERATOR,Our next question is from Saul Martinez at HSBC. Your line is open. Please go ahead.,16,17,55,0.6,qa_session
Citigroup,First,SAUL MARTINEZ,OTHER,"Hi. Good afternoon. I'll change tacks a little bit here, but I'm curious if there's any update
on the Mexican IPO and more specifically, I'm kind of curious how set in stone the IPO process is. You will
have a new administration and even if it's a candidate from the same party, she may have a less
confrontational view of the private sector, perhaps be more allowing of a local bank to extract value from
buying a bank. I guess if the facts on the ground were to change, would you be open to a sale potentially being
back on the table, because it does seem like this is a situation where a private market valuation could be
higher and even materially higher than the public market valuation.",128,17,56,0.6,opening_remarks
Citigroup,First,JANE FRASER,OTHER,"The guiding principle that we have and we've had all along is making sure that we make a
decision here that is in the best interest of our shareholders and makes the most sense for them. We are we
never say never, but we are very focused on the IPO path here. We believe it is the right one for our
shareholders. We're well on track in the path in Mexico. We're very pleased to bring Ignacio Deschamps in as
the Banamex Chairman to help guide the IPO process. We announced the management teams for the two
banks earlier this quarter. We're far down the path of the technological separation of both banks, and then
the full legal separation in the second half of the year.
Obviously, the election Is coming up fairly shortly, but we're not anticipating that we would be deviating from
the IPO path. That is the path that we are on at the moment. I'll never say never but we do believe that this is
the right one, but we'll keep an eye on what's happening in Mexico as we always do.",186,17,57,0.6,general_discussion
Citigroup,First,OPERATOR,MODERATOR,Our next question is from Chris Kotowski at Oppenheimer. Please go ahead.,12,17,58,0.6,qa_session
Citigroup,First,CHRIS KOTOWSKI,OTHER,"Good afternoon, thanks. Just a quick one for Mark. Previously, you had talked about
""bending the cost curve"" between the third and the fourth quarter of this year, and on this call I thought I
heard you say it's basically bent, that second quarter should be down and we should be sequentially lower
from here, so did it just happen six months earlier or is there still some other bending that comes late this
year?",75,17,59,0.6,opening_remarks
Citigroup,First,MARK MASON,OTHER,I'll take it. I'll take that.,6,17,60,0.6,general_discussion
Citigroup,First,MARK MASON,OTHER,"No. I mean I'll take the win. A downward trajectory from here through the end of the year, in-
line with the guidance of $53.5 billion to $53.8 billion and so yes.",32,17,61,0.6,guidance
Citigroup,First,OPERATOR,MODERATOR,"Our next question is from Steven Chubak at Wolfe Research. Your line is open. Please go ahead.
Copyright © 2024 Citigroup Inc. 17",23,17,62,0.6,qa_session
Citigroup,First,STEVEN CHUBAK,OTHER,"Hey, Jane. Hey, Mark. Did want to ask on DFAST and SCB just recognizing this will be the
last opportunity before the results come out. The macro scenario, Fed assumptions look quite similar to last
year but just given the significant transformation that's underway, repositioning actions, which admittedly
depressed earnings last year, want to get a sense as to whether there are any idio-factors that could result
in greater SCB volatility in the coming exam and just broader thoughts on longer-term trajectory for the SCB,
just given the org simplification efforts that are underway.",94,18,63,0.6,financial_results
Citigroup,First,MARK MASON,OTHER,"Yeah, Steven the first part of your question is just impossible to answer to be candid with
you, right. I mean it's we obviously have an internal based scenario we've run. We have a severely adverse
scenario that we've run. We've provided a balance sheet as part of the submission, but ultimately, the
regulators have to run through their models, the information that we've provided and that informs what
happens with the stress capital buffer, and we don't have as much transparency to that as we'd like and so
really hard to call at this stage.
The second part of your question I think is spot-on and I kind of alluded to in my prepared remarks in that
we have the medium-term targets that we've set and we're still in the midst of kind of the execution of our
strategy, the evolution of the business mix and the business model. The mix towards more consistent,
predictable and repeatable revenue streams that would impact PPNR, the simplification which obviously
plays through an expense base that'll be lower when we get to that medium-term period.
So all of those things, the divestitures and kind of what that means and how that might impact the G-SIB
score and the like and the freeing up of capital which we've already freed up $6 billion or so, and so all of
those things have kind of yet to have been factored in and we believe will be beneficial to the SCB over the
medium-term.",249,18,64,0.6,financial_results
Citigroup,First,OPERATOR,MODERATOR,Our next question is from Mike Mayo at Wells Fargo. Your line is open. Please go ahead.,17,18,65,0.6,qa_session
Citigroup,First,MIKE MAYO,OTHER,"Hi. A follow-up, Mark, you said TTS, you said we will have growth in operational deposits, and
I was just wondering what gives you such confidence that you will, or is that accelerating or the same pace
or what?",39,18,66,0.6,general_discussion
Citigroup,First,MARK MASON,OTHER,"We have seen growth in the quarter, in operating deposits. The confidence comes from the
focus that we've had with our existing clients as well as the growth we've seen with new clients, doing more
with existing in more countries, more deeply penetrating the commercial middle-market space, and so we've
been very thoughtfully focused on deposits that obviously give us the most value and also, provide the most
stickiness as it relates to that relationship and so yes, the confidence is rooted in what we're seeing in the
way of underlying operating deposit growth including inside this quarter.",98,18,67,0.6,general_discussion
Citigroup,First,JANE FRASER,OTHER,"It's also a lot of the investments that we've been making, fuel a lot of the growth we've got.
We have a market- leading product innovations and those continue to drive good returns, good growth. If it's
Citi Token Services, Citi Payment Express, 24/7 Clearing, all of these different elements really mean that this
business is utterly invaluable and indispensable to our clients and the stickiness of the deposits, the
operating deposits comes with that, so we feel good about that growth. And you'll hear more about this as
well, Mike, in the Investor Day in mid-June which will be I think we hope will be very helpful to everyone so
you really get your arms around how this business operates, makes money, and see why we call it a crown
jewel.",132,18,68,0.6,general_discussion
Citigroup,First,OPERATOR,MODERATOR,Our next question is from Vivek Juneja at JPMorgan. Your line is open. Please go ahead.,16,18,69,0.6,qa_session
Citigroup,First,VIVEK JUNEJA,OTHER,"Hi. Mark, completely different topic, because I think I understood your answer to be just
from my previous question to be the tax benefits so we'll leave it at that. If it's different then I need to go down
Copyright © 2024 Citigroup Inc. 18",45,18,70,0.6,qa_session
Citigroup,First,MARK MASON,OTHER,"Yeah, I don't we haven't broken down the transactor versus revolver mix, and so I'm not
going to get into that. I will say that the revolver levels are at least back to where they were pre-pandemic
and leave it at that, but we are seeing kind of continued revolver activity which you'd expect kind of given the
way the cycle has evolved and given payment rates have started to moderate and the stimulus has kind of
unwound, and so all of that is kind of consistent with expectations but obviously, is a factor in reserve levels
as I mentioned earlier.",101,19,71,0.6,guidance
Citigroup,First,OPERATOR,MODERATOR,Our final question is from Betsy Graseck at Morgan Stanley. Your line is open. Please go ahead.,17,19,72,0.6,qa_session
Citigroup,First,BETSY GRASECK,OTHER,"Oh, hi, thanks so much. I just wanted to make sure of one thing on the expenses. I know
in the past you've talked about the fact that 1Q will be a little elevated with the restructuring. And you showed
that was the $225 million in the quarter, and then when we look to 2Q, we should should we still be
expecting a step-down in 2Q? And is that step-down just the elimination of the $225 million or is there some
restructuring that we're likely to see in 2Q as well? In other words, should I just fade sequentially 2Q, 3Q, 4Q
to hit your annual number or is there a bigger step-down in 2Q that I should still be expecting here? Thanks.",123,19,73,0.6,opening_remarks
Citigroup,First,MARK MASON,OTHER,"Sure. I think you should just fade it, to answer your question very directly, but I'd also point
out that in Q1, if you really look through to it, it has the $250 million of FDIC charge in it, and so when you
back that out, we effectively are coming in lower than what we had guided right. Despite that I'm telling you
the same I'm making the same point, which is you can expect a downward trend from here through to the
end of the year and while there won't be additional restructuring charge, there will be the normal BAU activity
around repositioning that plays through, so hopefully that answers your question, Betsy. The guidance still
holds, and the downward trend is what we are managing towards, as we kind of play out the balance of the
year.",139,19,74,0.6,guidance
Citigroup,First,OPERATOR,MODERATOR,There are no further questions. I will turn the call over to Jenn Landis for closing remarks.,17,19,75,0.6,qa_session
Citigroup,First,JENNIFER LANDIS,OTHER,"Thank you, all, for joining us. If you have any follow-up questions, please call us and we
look forward to talking to you. Thank you very much.",27,19,76,0.6,opening_remarks
Citigroup,First,OPERATOR,MODERATOR,"This concludes Citi's First Quarter 2024 Earnings Call. You may now disconnect.
Copyright © 2024 Citigroup Inc. 19",18,19,77,0.6,financial_results
Citigroup,First,Unknown Speaker,Unknown,"T R A N S C R I P T
Citi First Quarter 2024 Earnings Call
April 12, 2024
Footnote
1 -interest revenue)
Certain statements in this transcript -
expectations and are subject to uncertainty and changes in circumstances. These statements are not
guarantees of future results or occurrences. Actual results and capital and other financial condition may
differ materially from those included in these statements due to a variety of factors. These factors include,
tion,
strategic and other initiatives, which include management and operating model changes and other actions,
-market operations in Mexico, which
involves significant execution uncertainty and complexity and may result in higher than expected expenses,
certain losses or other negative financial or strategic impacts; a potential U.S. federal government
shutdown and the resulting impacts; continued elevated interest rates and the impacts on macroeconomic
interest rates and the resulting impacts on net interest income; potential recessions in the U.S., Europe and
other regions or countries; revisions to the U.S. Basel III rules, including the recently issued notice of
proposed rulemaking, known as the Basel III Endgame, related to the U.S. regulatory capital framework, and
other proposed changes in regulatory capital rules; continued elevated levels of inflation and its impacts;
potential increased regulatory requirements and costs; the various uncertainties and impacts related to or
tential
additional currency devaluations in Argentina; and the precautionary statements included in this
transcript
Exchange Commission, including without l 3 Form 10-
K. Any forward-looking statements made by or on behalf of Citigroup speak only as to the date they are
made, and Citi does not undertake to update forward-looking statements to reflect the impact of
circumstances or events that arise after the date the forward-looking statements were made.
This transcript does not constitute an offer to sell, nor a solicitation of an offer to buy, any securities, which
will be made only by a prospectus.
Copyright © 2024 Citigroup Inc. 20",318,20,78,0.3,financial_results
