bank,quarter,speaker,role,paragraph,word_count,page_number,sequence,confidence,topic_category
Citigroup,Second,MARK MASON,OTHER,"Yes, sure. Look, no need to apologize for asking the question again, it's an important topic.
I'd say a couple of things. So, one is that we can certainly look back in time, but I would highlight that we're
here because we needed to have invested more in our franchise. And so undoubtedly, there's going to be an
increase in our expense base that reflects the underinvestment from the past and in shoring up safety and
soundness and actually moving towards a more automated operational, more modernized operations and
infrastructure. So, there's certainly going to be that.
With that said, with those investments come efficiencies. So, with the move from manual to automation over
time, those types of investments will yield benefits in our cost structure. And that's part of what is going to
bend the curve over that medium-term period. The other thing that I'd highlight is, obviously, with the Legacy
Franchises, there's $7 billion of expense associated with those, and that will come down. But because of the
Mexico transaction, we're going to be stuck with that a little bit longer given the IPO process. It doesn't put a
big dent in our ability to bring stranded costs down and by the way, it does come with top line revenues and
historically has been accretive to our profitability and returns.
And so, I'm not going to give you kind of new guidance on where our expenses will end up. But what I will
point you to is not only the $54 billion this year, roughly $54 billion this year, not only the bending of the
curve in the third and fourth quarter or the third to the fourth quarter next year. But we've given guidance on
top line growth, revenue of 5% call it CAGR through that medium-term period, and we've given you kind of
operating efficiency targets that we've said as well, and we intend to deliver on those things that reflect the
bending of that curve through all of those drivers that we've mentioned.
So, I hope that helps, Erika. I appreciate the focus on both capital and expenses. We are equally focused on
it and know just how important it is to achieving those targets. We're not only kind of doing the things that
we've highlighted in that strategy articulation, but we're also being responsive to the current environment
that we're in. We think that aids in our ability to deliver the targets and the bending of the curve, and we know
there's an additional opportunity that Jane has referenced to the simplification of the organization as we
make -- what I would argue is considerable progress on the exits towards the end of this year. And all of
those things will be important to ensuring we get to that lower cost base, which we will do.",472,12,32,0.6,financial_results
Citigroup,Second,JANE FRASER,OTHER,"And it's a laser micro focus from us to make sure that we have the plans in place and the
execution to be able to achieve it. This is something we're extremely hands-on around and making sure that,
going to get done on each of the different drivers that Mark talked about.",52,12,33,0.6,general_discussion
Citigroup,Second,ERIKA NAJARIAN,OTHER,"And just a follow-up on that. I guess, you guys have been you guys have been pretty clear
on the timing, and pretty clear on why the curve will bend. I guess I'm wondering, is it just a timing issue that
you're not giving us the sort of the dollar numbers that could go away from the transformation? Is it just a
timing issue? Or are you still at a point where you don't know how much of that you would need to reinvest
to arrive at that 5% revenue CAGR?",91,12,34,0.6,financial_results
Citigroup,Second,MARK MASON,OTHER,"Sorry, your question was around expenses or the revenue?",9,12,35,0.6,financial_results
Citigroup,Second,ERIKA NAJARIAN,OTHER,"Expenses. So, we get loud and clear why the curve will bend. We get loud and clear when
the curve will bend, right? And there's clearly just expenses there that are catch-up expenses that are
transformational expenses to everything that Jane talked about. And that message has been loud and clear.
And I'm wondering if you haven't told us what could come out of those expenses because it's just a timing
issue, it's July 14th versus 4Q'24? Or have you not yet made decisions in terms of how you may allocate those
expenses in terms of do you need some of those expenses that could come out to grow your revenue base to
Copyright © 2023 Citigroup Inc. 12",119,12,36,0.6,financial_results
Citigroup,Second,MARK MASON,OTHER,"Yes. So, I'd say a couple of things. So, one, Erika, is obviously, with that revenue CAGR will
be volume-related expenses that play out. But we're also focused, obviously, on the non-volume-related
expenses and not giving you a precise number because the magnitude of that bend, right, is a factor, right?
So obviously, Mexico, for example, as I mentioned earlier, impacts the magnitude of the bend, right? And
we're going to, and have, in fact, when you look at our expense base even for the quarter, we've spent money
in Mexico to drive that top line 22% revenue growth, 10% ex-FX.
And so, there are going to be nuances in the running of the business in a way that ensures we're maximizing
shareholder value that impacts the magnitude of the bending of that that expense curve. Investments that
I got to continue to make in in TTS order to maintain that #1 position and that that competitive advantage
we have. And so those things will impact that magnitude of the bend. We've been, I think, very transparent
as we get into each year, giving you concrete numbers. What I'm telling you is the curve will bend. And as we
get closer to 2024, we'll give you more direction on the magnitude for that year and beyond.",216,13,37,0.6,financial_results
Citigroup,Second,OPERATOR,MODERATOR,Our next question comes from Steven Chubak with Wolfe Research.,10,13,38,0.6,qa_session
Citigroup,Second,STEVEN CHUBAK,OTHER,"Wanted to ask a question on capital. Just given the recent increase in your SCB, I was
hoping to better understand why the 11.5% to 12% remains the appropriate long-term objective in your
mind? And as we prepare for Basel III endgame, think through the capital benefit from future asset sales, can
you speak to whether that will translate into operational risk capital relief specifically as it's less clear
whether those benefits will accrete even as those asset sales are consummated?",81,13,39,0.6,qa_session
Citigroup,Second,JANE FRASER,OTHER,"I'll kick it off, Mark, and then pass it to you. So we're confident we're going to meet 11% to 12%
RoTCE target over the medium term. The core drivers of how we get there remains unchanged.
One, it's the revenues that we expect to grow by 4% to 5% CAGR as we continue to execute on the strategy.
On expenses, it's the clear path to bend the curve by the end 2024, bringing those expenses down over the
medium term. And third and importantly, it's continuing to optimize our balance sheet, including improving
RWA and capital efficiency. And as we referenced earlier in the prepared remarks, different drivers in that,
that are helpful, exiting 14 international consumer markets, changing our business mix. And I'd also note that
the transformation has benefits not only for our efficiency, but it will also support RWA and capital
optimization.
That said, there's uncertainty around the future capital requirements in the industry and importantly, the
timing of their implementation. We like everyone again to have to work through those implications once we
know what they are. But as we said, keep in mind, we've got some other levers to pull over time, capital
allocation, DTA allocation and utilization, our G-SIB score and our management buffer of 100 basis points.
So that's where you hear the confidence from us around the path to executing and that remaining consistent.
But Mark, why don't I hand over to you just around consumer market sales and operational RWA relief.",251,13,40,0.6,financial_results
Citigroup,Second,MARK MASON,OTHER,"Sure. And again, I think that if you look at the transactions that we've closed to date, they've
generated or freed up about $4.6 billion of capital the two that remain to be closed and the balance of year
will generate another $1.2 billion or so. That will be important to our capital base. I think that we obviously
have to see the proposal as it comes out and the NPR. And we'll have a window to respond to that. We're
hopeful that the regulators hear our response and views on it as it comes out. There's clearly going to be
reference to increases in RWA and operational risk implications potentially as part of that. I do think that
exiting, without having seen the proposal, and without obviously knowing how those rules might evolve. I do
believe that the exiting of these 14 markets does play towards not only reducing our SCB in stress scenarios
or as it comes out of stress analysis and tests, but also should play through helping to reduce risk-weighted
assets and potentially operational risk as well. But we have to see what the proposal looks like and go
Copyright © 2023 Citigroup Inc. 13",199,13,41,0.6,risk_discussion
Citigroup,Second,JANE FRASER,OTHER,"And I feel compelled to jump in here as well because as the spring and the recent test results
showed the large U.S. banks are not only in a strong capital position, but we've been able to play an important
stabilizing role for the system as a whole. It's a role that we take very seriously. And we certainly hope that as
the details of the capital frameworks get unveiled, this is fully taken into consideration, including the impact
on U.S. competitiveness, and we need a level playing field with Europe, not a gold-plated one, and we share
the concern that higher capital levels will undoubtedly increase the cost of capital for medium- and smaller-
sized enterprises and consumers in particular and will drive more activity to non-regulated and lesser
capitalized players that isn't in the system's interest. And we hope that that's fully taken into consideration
here because we will take actions on businesses, and we will take pricing actions as will the entire industry.",166,14,42,0.6,risk_discussion
Citigroup,Second,STEVEN CHUBAK,OTHER,"Thanks for that perspective, Jane, very well said. Just one quick follow-up for me. PBWM
fee income trends, given the lower partner payments, I mean clearly the Wealth fee trends would suggest
that they were quite subdued in the quarter. And I just wanted to understand your outlook over the near
medium term what drove some of the weakness this quarter? Is it something that you expect will likely
persist, especially given some of the market tailwinds that we've been seeing, would have expected to see a
little bit more resiliency in Wealth fee income in particular.",97,14,43,0.6,opening_remarks
Citigroup,Second,MARK MASON,OTHER,"Yes. Look, I think as we mentioned, Wealth was down about 5%. It's really hard to talk the
rebound in Wealth in the midst of such an uncertain environment and the one that we're in, it's hard to
disconnect those macro factors like rates, inflation, the prospect of a recession from what we're seeing in
Wealth. And I think there are two dynamics that have played out. One has been the shift from our customers,
from customers more broadly into higher-yielding products from out of deposits. And the other has been the
fee revenue from an investment management fee point of view, and as you might think about it, it is a higher
rate environment. There are opportunities for clients to earn more. And not until there's greater certainty in
the broader macro factors will I think we start to see some real momentum tick up there.
Now with that said, and a couple of things worth reiterating, which is we're seeing very strong referral
momentum from the Retail Banking business up through wealth continuum, if you will. So, we've had about
25,000 referrals May year-to-date from our retail branches into our broader Wealth business, that's a good
thing. We've seen the number of clients that we've onboarded tick up pretty meaningfully, both in the Private
Bank and more broadly across Wealth. That's a good thing. Those are things that that position us well for
when greater certainty does play out and these clients start to put monies back to work in the broader
investment platform and offering that we have.",261,14,44,0.6,financial_results
Citigroup,Second,OPERATOR,MODERATOR,And our next question comes from Ebrahim Poonawala with Bank of America.,12,14,45,0.6,qa_session
Citigroup,Second,EBRAHIM POONAWALA,OTHER,"Just one quick question, Mark, for you. On the consumer cards book, you gave
some metrics. One, remind us of what you reserved for in terms of unemployment rate, macro, and if we do
see a worsening in the markets, does that necessarily mean that we'll see big ratcheting up of credit reserves
from where you already are? Just some color around that would be helpful.",66,14,46,0.6,qa_session
Citigroup,Second,MARK MASON,OTHER,"Sorry, just the last part of your question, I'm sorry, if we do see what?",15,14,47,0.6,qa_session
Citigroup,Second,EBRAHIM POONAWALA,OTHER,"Yes. So, one, like where are you in terms of your unemployment rate assumption?
And if the unemployment outlook worsens, let's say, over the next 6 to 12 months, does that mean that you
Copyright © 2023 Citigroup Inc. 14",40,14,48,0.6,guidance
Citigroup,Second,MARK MASON,OTHER,"Got it. Thank you. Look, our current reserves, as you know, as we think about CECL, we've
got 3 different scenarios, we've got a base case in upside, a downside. Our current reserves are based on the
mix of those 3 macroeconomic scenarios. It reflects about a 5.1% unemployment rate on a weighted basis
over the 8 quarters, and it's roughly flat to what it was last quarter. What that means is, obviously, our
downside scenario has unemployment that's much higher than that, closer to 7% or call it 6.8% or so. But
that's kind of how we've thought about unemployment.
As we think about the reserves each quarter, obviously, we take a look at the macroeconomic factors and
how they're evolving. Our base case today assumes a mild recession and reserves in the future will consider
how are weighting towards downside, upside and baseline may morph subject to our outlook and volumes.
Those are the 2 factors that influence whether we're increasing reserves or not.
I would point out though that in addition to unemployment and because has been as stubborn as it has been,
if you will, we also look at debt service coverage ratio as an important factor as we think about our
consumers, as we think about their balance sheet, as we think about the risk that they may or may not be
facing. So unemployment is an important factor, but we've flexed our thinking in light of the environment
and in light of how behaviors have been shifting, and that's an important factor in how we think about our
reserves as well. I feel very good about the level of our reserves. You heard us mention earlier, we've got $20
billion of reserves, we're well reserved across the portfolio, but those are all important elements to it.",302,15,49,0.6,opening_remarks
Citigroup,Second,EBRAHIM POONAWALA,OTHER,"That's helpful. And just one very simplistic question. When you talk to some of your
largest shareholders, those who are optimistic think you can hit your RoTCE target medium term by 2025. Is
that a realistic expectation given I appreciate Basel changes, you answered like 10 questions on expenses.
But should we expect the groundwork through '24 that we hit that medium-term target in w25 or just your
degree of confidence.",71,15,50,0.6,guidance
Citigroup,Second,MARK MASON,OTHER,"Yes. Again, the thing I'd point out and Jane, feel free to chime in here, is that what we talked
about was getting to our medium-term returns, 11% to 12% and the medium term is 25 to 26, right? So it's
not just 25, just to be clear. And we do continue to feel very confident around our ability to do that. You heard
us mention the levers that we think will contribute to that. Obviously, capital is important and how that
evolves, and we continue to kind of work to optimize the balance sheet while serving our clients effectively
and importantly, growing the strong businesses that we have that are high returning as well.",115,15,51,0.6,general_discussion
Citigroup,Second,OPERATOR,MODERATOR,"And our next question comes from Matt O'Connor from Deutsche Bank.
You have mentioned continued normalization of credit card in the back half of the year.
And just wondering, you've got the normalized loss rates on Slide 22. Are you still thinking you'll hit those, I
think, exiting this year or early next year. And then I think at one point, you said they might go a little bit above
that before they kind of come back to a normal level? And is that still the case?",87,15,52,0.6,qa_session
Citigroup,Second,MARK MASON,OTHER,"Thanks for the question. The answer is yes. We still expect for both portfolios to hit those
normal levels sometime at the end of the year, the normal level, as you pointed out, on the page for both
Branded as well as for Retail Services. We would expect, again, subject to how and when this mild recession
kind of plays out, we would expect that they would tick higher than that before getting back inside of that
range.
But again, all of this is tied into how we've calculated our reserves, the delinquencies that we're seeing, the
mix of the portfolio, which again skews towards your higher FICO scores and the customer behaviors that
we're seeing, which play through not only that cost of credit line, but also plays through the growth that we
referenced earlier in the top line. But short answer is yes, that's still our thinking.
Copyright © 2023 Citigroup Inc. 15",155,15,53,0.6,opening_remarks
Citigroup,Second,JANE FRASER,OTHER,"And as Mark said, I think we feel good about our positioning as a prime, but also a strong
credit proposition that we have. We're seeing stronger demand for the credit-led products such as value
cards, bulk on installment loans as well the service-led engagement for the more prime customers. And so
that's also going to be a valuable factor driving growth and profitability as well.
And then the follow-up, and this is not really Citi-specific, but for the card industry, a lot
of the banks that are in card. Everyone is talking about kind of getting to normalized levels, just call it in the
near term here next couple of quarters. And I guess, just thoughts on getting this normalized level of losses
when unemployment is all-time low, wages are growing. Obviously, there's inflationary pressures, but it's
just a little surprising, again, not to Citi-specific, but it's a little surprising that we're getting to this normalized
state when things seem like they're pretty good.",165,16,54,0.6,financial_results
Citigroup,Second,JANE FRASER,OTHER,"Yes, I think well, also normalized state back in 2019 was also pretty good. So, you're not
hearing any alarm bells ringing from Mark or myself at all here on the U.S. consumer, I think we see the U.S.
consumer as resilient, we've talked about them being cautious but they're not recessionary. And we are
seeing more pressure on the lower FICOs. We don't have a large number of that in our portfolio, but that is
where we're seeing more of the normalization happening on the payment rates, for example, and other
behaviors in there. So, it's quite localized, but I don't think we should be overly concerned here about the
health of the U.S. consumer.
And as Mark said, we're in a very unusual environment. Higher inflation, these rate levels and a strong labor
market. And under those conditions, it's the debt service ratio, as he said, that is, we think, is a more useful
leading indicator that we keep a close eye on.",165,16,55,0.6,risk_discussion
Citigroup,Second,MARK MASON,OTHER,"Just remember, it's a return to normal.",7,16,56,0.6,general_discussion
Citigroup,Second,OPERATOR,MODERATOR,And our next question comes from Gerard Cassidy with RBC.,10,16,57,0.6,qa_session
Citigroup,Second,GERARD CASSIDY,OTHER,"Mark, can you share with us, in your financial supplement, obviously, you give us good
details on your credit picture and we're talking about credit right now. The nonaccrual loans have been flat
as a pancake for the last 12 months for you folks and the industry as well. And this is in light of the Fed funds
rates, as we all know, have been up over 500 basis points. Can you guys share with us why we haven't seen
more, this is mostly corporate of course, but everybody has been hanging in there very well in view of the fact
that rates have gone up so much. What are your customers telling you or are you seeing that has enabled
them to remain very healthy in light of a 500-basis point increase in interest rates?",136,16,58,0.6,general_discussion
Citigroup,Second,MARK MASON,OTHER,"I think I'd point to a couple of things, Gerard. One is, remember, we focus on the large
multinational, largely investment-grade quality names. And so that's one important factor when you think
about our ICG and corporate exposure there. The second thing I'd point out is we have to remember that
many of these companies had and still have very strong balance sheets and that they've managed that
through the COVID and pandemic situation and that has positioned them well.
I think the third thing is that and you've heard us mention how we're proactively managing the prospect of a
recession. And I think when I talk to other CFOs, I know that when Jane talks to other CEOs, they too are
looking at their expense line. They too are looking at the efficiency of their organizations and opportunity to
increase that efficiency in light of a potential slowdown or recessionary environment. And then the final point
is, I think a lot of firms have been that were proactive in the low-rate environment, in shoring up that balance
sheet strength.
Now with that said, you've heard us also mention the prospect of a rebound in capital market activities, and
that has to happen at some point. But sticking to your point around credit, I really think it's those factors that
you see play through in not only our very low NAL, but also our very low credit losses, credit cost that you've
Copyright © 2023 Citigroup Inc. 16",248,16,59,0.6,general_discussion
Citigroup,Second,GERARD CASSIDY,OTHER,"And then as a follow-up, when you think about what we've seen with the Fed's tightening
over the last 12 months, banks like your own have positioned the balance sheet accordingly and I know the
Bank Analysts Association of Boston, Michael [Verdeschi] did a good job explaining how you guys manage
the balance sheet. And when you look at it going forward, do you think changes are coming because the Fed
if they end in Fed funds rate increase as we get to a terminal rate, how are you guys positioned the balance
sheet, do you think going forward?",99,17,60,0.6,general_discussion
Citigroup,Second,MARK MASON,OTHER,"Look, we're constantly actively managing the balance sheet in light of not only our client
needs, but also how we see the broader macro environment evolving and changing. And as you know, and I
know you've seen and we've talked about before, we share in our Qs, our view on our estimate for interest
rate exposure and what happens with 100 basis points swing in rates in one direction or another across the
curve across currencies. You've seen that shift over the last number of quarters to last quarter where that
estimate for IRE was about $1.7 billion or so, but heavily skewed towards non-U.S. dollar rates and
currencies.
And I think as we think about the view on how rates will evolve, you'll see a continued shift there. I think that
that when we look to print this quarter, number will probably come down a bit in terms of interest rate
exposure and skew even more towards non-U.S. dollar currencies in light of where rates are in those markets
and the U.S. dollar will likely be somewhat neutral in light of that curve currently looks like. But again,
something we actively manage, first with an eye towards what client demand and needs are likely to be for
use of our liquidity but also with a view for how the macro environment might evolve and what we're hearing
from central banks around the world.",234,17,61,0.6,general_discussion
Citigroup,Second,OPERATOR,MODERATOR,And our next question comes from Mike Mayo with Wells Fargo.,11,17,62,0.6,qa_session
Citigroup,Second,MIKE MAYO,OTHER,"I meant to follow up earlier on the bending of the cost curve, but if you were to put different
initiatives in terms of how far along you are maybe like your exits might be in the eighth inning, and your
transformation might be in the sixth inning, and your remediation in the fifth inning, the simplification in the
first inning or second inning. Are those numbers correct? How would you put those numbers? And in terms
of bending the cost curve, where are you further along and where are you just getting started?",94,17,63,0.6,general_discussion
Citigroup,Second,MARK MASON,OTHER,"Well, Mike, you know I love you, but I'm not going to play that game. What I will say is that
we clearly have work that we're doing as it relates to the exits, but making very good progress on that, not
just on the closing of the exits but also on putting a dent in the stranded costs associated with those exits
that we have closed.
And so, as Jane mentioned in her prepared remarks, by the time we get to end of the year, ex-Mexico, we
would have made a considerable amount of progress on there, and that creates an opportunity to do more
around the simplification of the organization and so that simplification is obviously in an earlier inning, call
it, the exits in a later inning.
I think that the transformation spend investments and those things, look we are squarely into execution, as
you've heard us mention before. And as I've mentioned, the expense base around that is going to continue to
morph from spend that we've made around third-party consultants and that helped in the crafting of the
plan towards technology, towards people that are critically involved in the execution of it and then a
downward trajectory towards the benefits we get from that technology and reduced operational expense.
And so, it's a multi-year journey, we've talked about that. We've got a number of years to continue to execute
against it. But what's important is we know what we have to do, both in how we're investing that money and
as it relates to being disciplined about our cost structure and bending the curve. And again, that's what we're
going to do.
Copyright © 2023 Citigroup Inc. 17",283,17,64,0.6,general_discussion
Citigroup,Second,MIKE MAYO,OTHER,"And one more attempt, can you remind us how many people are working on the transformation
remediation and how much that's costing you?",23,18,65,0.6,general_discussion
Citigroup,Second,MARK MASON,OTHER,"Yes think the number I shared was somewhere around 13,000 people or
so that are broadly working on the efforts here. We haven't gotten into specific costs; you know it's in the
total number. But what I would say again is that we're clear on what we've got to deliver and execute against
and we're managing that cost very tightly. We're constantly looking at opportunities to deliver on those
transformation deliverables, more efficiently, leveraging technology, leveraging AI in some instances. And so
we're not just taking those execution plans as they were crafted and delivering against them. But we're
looking for efficiencies and even the execution plans as they're constructed today. And that's important for
us to keep doing.",119,18,66,0.6,general_discussion
Citigroup,Second,OPERATOR,MODERATOR,And our next question comes from Ken Usdin with Jefferies.,10,18,67,0.6,qa_session
Citigroup,Second,KEN USDIN,OTHER,"I know this is going long here. Just a quick one, just, Mark, just wanted to get your sense on the
sentiment around client activity in both the Markets group and what the pipelines are looking like in
Investment Banking and the feel for that? Thanks.",46,18,68,0.6,opening_remarks
Citigroup,Second,JANE FRASER,OTHER,"Look, I'll jump in here. Corporates are pretty cautious. They've got another Fed hike in the
offing, tensions in China and the West, OPEC and all, and a general sense of more limited growth. But I think
clients have been trying to understand and get their arms around both the macro and the market outlook for
a while. I think they now seem to accept the current environment is new normal and are beginning to position
themselves globally.
So globally, we're seeing less anxiety around funding as most large corps are biting the bullet and paying
higher rates to take advantage of issuance windows, balance sheet is getting reinforced, we certainly don't
see a large cap credit prices on the horizon. And on the IB side, it remains, the pipeline is robust. There's a lot
of pent-up demand for M&A but it's hard to predict when that pipeline will unlock. ECM had tangible
momentum over Q1, and we're also seeing sponsor lev fin showing signs of improvement, but both of those
are from a very, very low base.
And on the investor side, most of the investors stayed on the sidelines in Q2. The debt ceiling was a bigger
topic than economic news was, and then it was a very low vol environment. We saw a bit of a pickup at the
beginning with the light bump in volatility in the last few days, but I wouldn't call that a trend yet.",242,18,69,0.6,guidance
Citigroup,Second,OPERATOR,MODERATOR,And our next question comes from Charles Peabody with Portales.,10,18,70,0.6,qa_session
Citigroup,Second,CHARLES PEABODY,OTHER,"A question about your Markets related net interest income. And before I ask the
question, I do appreciate that you run those businesses on a holistic basis and that NII is probably more of a
residual outcome. But a couple of questions related to Markets-related NII. First is, you had a pretty nice
jump up in the second quarter versus the first quarter. And I just wanted to understand, is that largely related
to seasonal dividend issues?
And then secondly, you have a positive NII outcome, where a lot of your money center in brethren will have a
negative NII outcome for Markets and I was just wondering what the difference is? Is it the outsized FICC
business relative to Equities? Or is it the international? Or is it how you hedge? What's the difference on that?
So those are the 2 questions.",143,18,71,0.6,financial_results
Citigroup,Second,MARK MASON,OTHER,"Thanks for the question, and thanks for the acknowledgment that we do manage our
Markets revenues in total, so I appreciate that. What I would say in terms of the Markets NII is, you've
captured it right, which is the dynamic that's playing out between first quarter and second quarter is, in fact,
dividend season. And again, given the globality of our franchise, the dividend is not just a dividend in any one
Copyright © 2023 Citigroup Inc. 18",79,18,72,0.6,opening_remarks
Citigroup,Second,CHARLES PEABODY,OTHER,"Okay. And just as a follow-up, is there any sort of directional guidance you can give on
Markets related to NII? I mean does it mean to the extent second quarter was bolstered by dividend, it comes
down in the third quarter, but then does it go back up in the fourth quarter? So would the second half be kind
of equivalent to the first half?",66,19,73,0.6,guidance
Citigroup,Second,MARK MASON,OTHER,"Charles, I really appreciate the attempt there. But I'm not going to give any further guidance
on the breakout of the NII, I will reiterate the ex-Markets NII increase, by the way, to plus $46 billion but
thanks for question. I appreciate that.",43,19,74,0.6,opening_remarks
Citigroup,Second,OPERATOR,MODERATOR,And our next question comes from Vivek Juneja with JP Morgan.,11,19,75,0.6,qa_session
Citigroup,Second,VIVEK JUNEJA,OTHER,"Couple of questions. Number one, so capital, Jane and Mark, going back to that, should we
expect that given what you've mentioned, given everything going on in the regulatory environment, ratio
you're at currently, it should grow in anticipation of what may come or likely to come with all the regulatory
stuff? Or are you going to try and keep that closer to the 13.3%?",65,19,76,0.6,guidance
Citigroup,Second,JANE FRASER,OTHER,"I think we're going to see exactly what the framework is that comes out and then the
implementation time frame for it and then look at making adjustments to plan, also hoping that the
comment period is taken seriously and the different considerations I talked about earlier are taken into
effect. Then we'll work through what are adjustments we make, pricing capital reallocation, etc., the
playbook that you would expect the same one that we've done with",77,19,77,0.6,guidance
Citigroup,Second,SA,OTHER,"The only thing I'd add is again, the CET1 ratio of the 13.3% as of October 1, would be a 12.3%
reg
of October 1. As Jane mentioned, the NPR as it comes out, we'll take a look at that and see if there are
implications on the CET1 stack, but more likely implications on the risk-weighted assets, right? And what's
really important there aside from the very important points Jane made in terms of considering broader
factors is the timing of the implementation of whatever that final rule includes and obviously, the more
timing for implementation, the more of an ability it gets for the industry to think about how to absorb the
implications there.",116,19,78,0.8,risk_discussion
Citigroup,Second,VIVEK JUNEJA,OTHER,"But I'm presuming you want to go sooner rather than later because the market is going to
expect that rather than take a full 3 years or whatever the Fed might give you.",33,19,79,0.6,guidance
Citigroup,Second,MARK MASON,OTHER,"You know what, I'm really interested at this point in seeing the proposal, and then we'll have
a chance to kind of, to really react as an industry and as a firm.",32,19,80,0.6,general_discussion
Citigroup,Second,VIVEK JUNEJA,OTHER,"Completely unrelated, if I may. Noninterest-bearing deposits, what are you seeing given
you're very heavily corporate driven. When I look at your point-to-point because you don't give a full average
balance sheet, it's only interest-bearing related. But the noninterest-bearing is only available on a period
end. If I look at that, there was a big drop in the U.S. this quarter. Anything unusual? Is that accelerating?
What are you seeing amongst your clients, people still waking up? And what have you factored into your NII
Copyright © 2023 Citigroup Inc. 19",91,19,81,0.6,general_discussion
Citigroup,Second,MARK MASON,OTHER,"Well, again, I think the point I'd make here is that we continue to see clients shift from kind
of noninterest-bearing deposits and into both interest-bearing and CDs and other higher-yielding products
in light of the rate environment that we're in. And I would expect us to continue to see those types of shifts
subject to how rates continue to evolve. And again, on the corporate side, we've seen in the U.S. clients have
reached kind of those terminal, that terminal level, terminal betas, I should say, outside of the U.S. rate hikes,
I think, are still in the future, as Jane alluded to, and the terminal betas have not quite yet been reached. But
in terms of the noninterest-bearing, we are seeing that dynamic play out.",127,20,82,0.6,guidance
Citigroup,Second,OPERATOR,MODERATOR,"Thank you. This does conclude Citi's Second Quarter 2023 Earnings Review Call. You may now
disconnect at any time.
Certain -
expectations and are subject to uncertainty and changes in circumstances. These statements are not
guarantees of future results or occurrences. Actual results and capital and other financial conditions may
differ materially from those included in these statements due to a variety of factors. These factors include,
a
businesses in Mexico from the rest of the Mexico business, including separation and migration of the
relevant technology platform; (ii) macroeconomic and local market conditions, including those related to
the banking sector; (iii) timely satisfaction and receipt of required regulatory approvals; (iv) political,
legislative, regulatory, labor, tax or social conditions in Mexico, including changes in government officials
and at government agencies; and (v) the precautionary statements included in this transcript. These factors
including, without limitatio -K. Any proposed transaction
described in this document may not occur in the manner anticipated or at all. Any forward-looking
statements made by or on behalf of Citi speak only as to the date they are made, and Citi does not undertake
to update forward-looking statements to reflect the impact of circumstances or events that arise after the
date the forward-looking statements were made.
This transcript does not constitute an offer to sell, nor a solicitation of an offer to buy, any securities, which
will be made only by a prospectus.
Copyright © 2023 Citigroup Inc. 20",240,20,83,0.6,opening_remarks
