bank,quarter,speaker,role,paragraph,word_count,page_number,sequence,confidence,topic_category
Citigroup,Third,STEVEN CHUBAK,OTHER,"Hi good morning. So, Mark and Jane, I do recognize you'll provide a more fulsome update
on expense actions next quarter, but one of the things I was hoping was that you could frame the expense
opportunity in the context of your headcount trends. And prior to COVID, as well as the consent order, mind
you, Citi was running with 200,000 direct staff. That number is closer to 240,000 today. It's an increase of
20%, even with multiple divestitures that you've consummated. So how should we think about an
appropriate target or an optimal level of headcount for Citi versus that pre-COVID baseline of 200,000, and
whether the consent order would impact the timing or magnitude of such headcount actions?
Copyright © 2023 Citigroup Inc. 12",126,12,26,0.6,opening_remarks
Citigroup,Third,MARK MASON,OTHER,"So, look, I'm not going to give you headcount guidance, but what I will say is Jane has talked
before about the heads associated with the divestitures that are underway. And obviously as we continue to
progress in those divestitures, we've made a lot of progress already, we'll see those heads come down. It's
also important to point out that as part of our effort, there's been in-sourcing. And so, we've captured the
extended workforce in the headcount that we have here.
And then I think the final point is that as we continue to execute against the Transformation work, and as we
implement the org simplification that we've just announced, undoubtedly the technology investment, the
automation that we're putting in place, the straight-through processing that occurs, the fewer
reconciliations that are required, the streamlining from all of those layers that Jane mentioned we'll be
eliminating, all of those things will also work to reduce headcount as well.
And so, while we're investing and hiring on the front-end to capture the upside as markets turn, but also as
we position ourselves to grow with clients, we're also going to realize efficiencies that come out of headcount
reduction.
One additional point is that you've heard me mention before that we've taken probably about $600 million
or so year-to-date in repositioning charges. And with that will come roughly 7,000 or so headcount coming
down associated with those repositioning charges. And so, and we'll continue to do that, by the way, we
haven't even begun to take repositioning charges associated with the org simplification that's underway.
That will come in the fourth quarter and then the first quarter of next year. And so, we will see heads continue
to evolve through this process, but keep in mind that there are puts and takes associated with that as we
look at where we need to in-source versus use external parties.",316,13,27,0.6,guidance
Citigroup,Third,OPERATOR,MODERATOR,And our next question comes from Ebrahim Poonawala with Bank of America.,12,13,28,0.6,qa_session
Citigroup,Third,EBRAHIM POONAWALA,OTHER,"Good morning. Just maybe, Mark, following up on that, as we think about bending
the curve through the end of next year, maybe if you can talk to around as we think about the puts and takes
between investments and expense saves, how much of that cost save or bending the curve is going to
happen in Legacy versus PBWM and ICG? Like, just how do you break, how should we think about that as we
think about bending the curve and where the savings are coming from?",88,13,29,0.6,opening_remarks
Citigroup,Third,MARK MASON,OTHER,"Well, look, next year, we talked about expenses coming down from third quarter to fourth
quarter. And as we think about that, you'll have some of the benefits of the costs going away from the exits
that we would have announced. You have some of the benefit from further reduction in stranded cost, which
we've been keenly focused on as we've exited each of these.
And then I think as we get to the medium term, you will start to see some of the benefits from the
Transformation spend and investments that we would have made start to play out, as well as efficiencies
that we start to get in a lower structural cost base. But again, that's in that medium-term period. So, all of
those things will be drivers to getting the bending of the curve. I haven't broken down, I'm not going to break
down here on this call how much comes from each of the pieces, but all are important factors to achieving
that.",167,13,30,0.6,general_discussion
Citigroup,Third,OPERATOR,MODERATOR,"And our next question comes from Matt O'Connor with Deutsche Bank.
: Hi. There were some quotes, I think, in the media, Jane, from you talking about some signs
of pressure among the lower end of the consumer, and I appreciate the pie chart that you have in the deck
showing it's not a huge percent of the card portfolio. But could you elaborate on that? And then also just
address the, you mentioned directionally how the payment rates in cards are coming down, but if we look at
the growth in spend versus the growth in loans, it is kind of a little disproportionate. I think spend is up a
couple percent year-over-year, and the loans are 11%. So, as we think about being kind of later-cycle, is that
Copyright © 2023 Citigroup Inc. 13",136,13,31,0.6,qa_session
Citigroup,Third,JANE FRASER,OTHER,"Yeah. Look, I think most of the pressure in the lower FICO, we don't have a lot of customers
in lower FICO, so, we're seeing it out in the market. We've got, we obviously have some in the Retail Services
business, we also, I would say, have the benefit of that loss sharing agreement that really makes a difference
there because we're having to reserve fully for that, but we get it back on the revenue line, as you know.
But as we look at the off-us book, as we look at some of the pressures in the market, as we look at spending,
we can certainly see some of that pressure for the lower FICO, whereas when I think about the cards
business, it's very much driven by the affluent customer. So, the affluent is accounting for almost all the
spending growth that we're seeing. And that's similar for the numbers that we saw coming out of the Fed
from the deposit side, the excess savings are sitting there now primarily with households with over $150,000
of income, and it's down in the rest.
So, these are things we're keeping an eye on. I want to be very clear, I'm not that worried about it for Citi given
the prime nature of our card portfolio, and then the rest of our PBWM exposure is obviously very affluent.
But when I look out at the market, I talk to our corporate clients, that's where we tend to see them being more
nervous about the softness in the consumer. And just, I call it they're much more mindful about where they're
spending, right? So, you're seeing them moving down within a category. They're certainly looking more on
the bargain front. We've been hearing that from our retail partners. We've been hearing that across the board.
So, growth of card loans is good. Our spend is up, but less than loans. I think it's softening, but it's not
worrying.",327,14,32,0.6,financial_results
Citigroup,Third,MARK MASON,OTHER,"Yeah. I think that's spot on, Jane. The only thing I'd add is that when you look at the payment
rates in Branded Cards, while they've started to come down, they're still above the pre-COVID level. And we
obviously have invested in this business. So, the other thing that's driving this is the new account
acquisitions are obviously important drivers of that spend volume and ultimately that loan growth. But
again, there's nothing that we see outside of what we were expecting in terms of how this portfolio is
normalizing.",90,14,33,0.6,guidance
Citigroup,Third,OPERATOR,MODERATOR,Our next question comes from Gerard Cassidy with RBC.,9,14,34,0.6,qa_session
Citigroup,Third,GERARD CASSIDY,OTHER,"Good morning, Jane and good morning Mark. Jane, as you pointed out, you're very
excited about the opportunities in TTS. You're winning some new mandates in the custody business. Can
you feel is it because the competition is struggling with other issues? What gives you, because Citi has always
been well-regarded in this area, so what gives you that added excitement that this is even getting better?",67,14,35,0.6,opening_remarks
Citigroup,Third,JANE FRASER,OTHER,"Look, I think the added excitement is, a lot of it's coming from the investments that we've
been making. So that we are, if you look at it in terms of Payment Express, which is live in the U.S., Thailand,
on track for three more markets, that is really a very differentiating capability. The momentum we have in
24/7 clearing that's been put in place, we've had over $1 billion processed year-to-date. Putting our
Commercial Bank clients onto CitiDirect so they have seamless access to our whole TTS network globally.
You heard us talking about Citi Token Services, you can see us innovating with the Fed in new capabilities.
So really across the board, it's that innovation in cutting-edge, first-in-the-market type of capabilities. But
you're putting that on top of a network that's just unprecedented in terms of its presence, its local
capabilities, its payroll, cash management, liquidity management, its collections, its receivables, all sitting
on one platform connected globally. And what that gives a client in terms of efficiency saves, insights on
data, what they can do in terms of risk management and how to really optimize their treasury capabilities. I
mean, this thing is a thing of beauty. And it's very, very hard, it's very sticky, to extricate from this because it's
embedded into how our clients do business, it's that critical and into their technology systems. So, when you
Copyright © 2023 Citigroup Inc. 14",238,14,36,0.6,risk_discussion
Citigroup,Third,MARK MASON,OTHER,"I think that's spot on, Jane. The only thing I'd add is that the middle market commercial space
is a huge opportunity for us, as you said earlier, leveraging that TTS platform. And then on the Securities
Services side, the reality is that we're finally seeing real traction in North America, right? We've always had
kind of strength in many of the other regions, but we're really winning some major mandates here in North
America, which I think is enough to get really excited about.",85,15,37,0.6,general_discussion
Citigroup,Third,JANE FRASER,OTHER,"And I think that, to me, is what then drives a lot of the strategy and what we're trying to do in
terms of get to that high quality of earnings, better earnings mix, and other pieces that will help us get to that
medium-term return target that we are so focused on.",53,15,38,0.6,financial_results
Citigroup,Third,OPERATOR,MODERATOR,Our next question comes from Vivek Juneja with JP Morgan.,10,15,39,0.6,qa_session
Citigroup,Third,VIVEK JUNEJA,OTHER,"Hi Jane. Hi Mark. Want to just clarify the reorganization a little bit. So, Jane, I heard you say
that you're keeping North Asia and South Asia heads. So, did you just get rid of the Asia head and get rid of
the product heads, where product heads in each country were reporting to a regional product head? So, is
that that dotted line is no longer there or what's going on there? And when you get rid of all the monthly
management reporting, what are you planning to replace that with from your management, your MIS
perspective?",98,15,40,0.6,general_discussion
Citigroup,Third,JANE FRASER,OTHER,"So, let me take the second one first. I'm not planning on replacing it with anything. We don't
need them. We're no longer running consumer franchises in the countries. Instead, we've got global
businesses that are operating very consistently in the individual geographies, so we just don't need to replace
them. And it enables us just to have the legal entity, financial management that we need. And then our
internal reports get greatly simplified. Same as they get greatly simplified by taking out ICG and PBWM is
another, eliminating that layer also eliminates a lot of different reports. So, the wonderful answer is, nothing,
a simpler Citi.
The first question was about, okay, help you understand what we've done. So, on the geography front, we
have done two main things already. One is we've eliminated the regions and have just put a single
international head reporting to me. So, that makes it much simpler for me. I have one international head, and
then he will help us manage the geographies collectively.
The second piece is we really narrowed the mandate of geography to delivering to our clients and covering
our clients in their countries. And secondly, the legal entity management. And otherwise, before, we had a
huge amount of management on shadow P&Ls and different, a lot of very heavy committee structure. That
was necessary because the business was still very local, as a retail bank, a local credit card business, a local
onshore wealth business. They've gone. It's just serving multinationals. The subsidiaries are multinationals
and in some markets the investors and the wealth clients in some markets. And that's a much simpler
business to manage. So, we could get rid of the regional layer, and we just jump straight down to the clusters
that we have today. They too have less of a mandate than they had before, a much more focused one.
And the bit that I'm excited about is not just, yes, this makes it much simpler to manage, but it also helps us
really focus on the global network. Now, our geographies and our banking organizations sitting together on
the same management structure are collectively accountable for serving and delivering against our core
Copyright © 2023 Citigroup Inc. 15",374,15,41,0.6,qa_session
Citigroup,Third,MARK MASON,OTHER,"The other thing, Vivek, that I think is important here is we really want to spend a little bit
more investment in time on the client lens in terms of the financial reporting, right? Because, as Jane talked
about, we talked about the synergies across the franchise that we can capture, the ability to leverage the
offering we have for those different client segments. So, looking at that P&L, looking at those returns, looking
at that growth opportunity through that client lens will be something where we want to enhance the metrics
that we have already around that so that we can capture that upside.",105,16,42,0.6,general_discussion
Citigroup,Third,JANE FRASER,OTHER,"And around the other piece that I think is also just an important point, globalization is
changing and we're seeing these lanes all changing through trade, financial flows, et cetera. By actually
having a single international organization and then the different clusters, North and South Asia, Europe, UK,
LATAM, Middle East, Africa, the connection points between them are really changing at the moment. And so,
this makes us much more agile in our delivery of the global network because I think it's much more in line
with how the world is operating today.",93,16,43,0.6,general_discussion
Citigroup,Third,OPERATOR,MODERATOR,And our next question comes from Saul Martinez with HSBC.,10,16,44,0.6,qa_session
Citigroup,Third,SAUL MARTINEZ,OTHER,"Hi there. So, I wanted to continue on the thread of normalization of credit losses. And you
guys have, I guess your guidance is implying that Branded Cards and Retail Services get back to more
normalized levels by year-end, which is a decent-sized uptick over the levels you had in the third quarter. So,
I kind of want to know what's driving that view. But more importantly I guess, what does that imply going
forward? And does it imply that we get to more, something more like above trend losses? Because I would
think we still have some seasoning to go on the late 2021 and 2022 vintages.
And not only that, talking about this in an environment where we still have pretty extraordinary
labor markets. So, if you could just give us a little bit more color on just your expectations on credit losses
and whether there's maybe a little bit more risk than we're thinking in terms of losses trending to something
that is a bit higher than what we normally, or what are more normalized levels?",179,16,45,0.6,guidance
Citigroup,Third,MARK MASON,OTHER,"Yes. So, let me start on that, and then, Jane, if you want to chime in, that's fine. I think what
I'd point you to is page 24 in the deck that we have because it gives you a nice snapshot of how both the loss
rates have been trending but also how the delinquencies have been trending. And you can see that the
delinquencies have been trending up, and that kind of gives us a good indication of where loss rates are likely
to trend in the next quarter or so.
And so, at 2.72% on Branded Cards and 4.53% on Retail Services, we can see that we're likely to end up at
about that normalized rate by the end of the year getting up to the 3-3.25%, 5-5.50% pre-COVID normalized
NCL rates. Our expectation is that as we go into 2024, to the point that you've made, depending on the macro
environment, we're likely to see this tick up above those pre-COVID normalized rates, as we see a slowdown
in the economy, again, subject to what the macro looks like, before then kind of settling down at some point,
down the path. And so, yes, we do see that tick up.
This is again as advertised, so to speak, as we would have expected. And we have reserves, significant
reserves for both of these portfolios to account for those loss expectations. So, in Branded Cards, we sit with
an ACL to loan reserve of 6.3%, and Retail Services, we have 11%. Jane mentioned earlier that the losses in
Retail Services ultimately get shared with partners. And so, while we would expect this to normalize and
mature, so to speak, we feel very well-reserved for what that might look like.",291,16,46,0.6,guidance
Citigroup,Third,JANE FRASER,OTHER,"And our portfolio is very prime. I mean, this is not the old Citi. It's very different in terms of our
consumer credit exposure. And I think what you're hearing from us is, this should all be very manageable.
Copyright © 2023 Citigroup Inc. 16",45,16,47,0.6,general_discussion
Citigroup,Third,OPERATOR,MODERATOR,And our next question comes from Mike Mayo with Wells Fargo.,11,17,48,0.6,qa_session
Citigroup,Third,MIKE MAYO,OTHER,"Hi, thanks for the follow-up. From your initial answer, Jane, I hear you with the restructuring,
deconstructing Citi to global lines, delayering of management, and de-cluttering reporting. And when you
add it all together, we'll get some numbers in January. But as it relates to your return targets and efficiency
targets for 2025 and 2026, consensus is about one-third below what you target. And frankly, I have not
spoken to one investor who thinks you're going to get those targets and maybe you would want to revise
those lower in some way or maybe to be determined. Or what's your degree of conviction of getting to those
targets or at least getting above your cost of capital?",117,17,49,0.6,opening_remarks
Citigroup,Third,JANE FRASER,OTHER,"Yeah, look, we remain confident around our ability to hit these targets. We've got, you heard
me talk earlier around the revenue growth and what are some of the tailwinds that we've got behind us as
well as the core strategy and the drivers that we're in control of and that we've been investing behind to
achieve. So, our strategy is unchanged, we're confident it will drive the revenue growth of 4% to 5%. It's not
the primary purpose, but the org simplification is the third driver of the expense reductions that we've talked
about.
And I would also say that when you look at revenue, expenses, and the targets we've laid out at Investor Day,
we've certainly had plenty of headwinds in macro, regulatory, geopolitics in the last couple of years. We have
delivered on what we said we would do in the revenue, in the expense guidance, and on the strategy. We've
made adaptions along the way as we've needed to. But I think that's the piece that we're also really trying to
drive into the firm is a culture of we will do what we say we will do, and we'll adapt accordingly to different
areas.
Mark talked about adapting to the capital requirements, depending on what they are. We have other levers
that we can pull, capital allocation, management buffer, DTA. But my message to our investors is we're just
building a proof point. This is a relentless execution. Look at that strategy scorecard page at the beginning
of the deck there. We've achieved a lot and there is a lot going on, and we're getting a lot done. We don't
pretend we're at the end of the road there, we're there yet. But we're getting done what we said we'd do and
building up those proof points so that you can see us achieve those return targets. Anything to add, Mark?",316,17,50,0.6,financial_results
Citigroup,Third,MARK MASON,OTHER,"As you said, building credibility and being transparent, right? So, we're going to keep
delivering on the proof points, and we're going to be transparent about how and when and how we're going
to achieve it.",36,17,51,0.6,general_discussion
Citigroup,Third,OPERATOR,MODERATOR,And our next question comes from Gerard Cassidy with RBC.,10,17,52,0.6,qa_session
Citigroup,Third,GERARD CASSIDY,OTHER,"Mark, you mentioned in the credit section that the delinquencies are rising, and as a
percentage of loans, they're still very low. I was just curious on the corporate loans in North America there
was an uptick. Again, I know relative to the portfolio, it's not that big. But anything in particular you can share
with us in that area?",60,17,53,0.6,general_discussion
Citigroup,Third,MARK MASON,OTHER,"On the corporate loans, we saw loss, I think losses were $51 million in the quarter, so a small
amount. We did see an uptick, as you point out, in the reserves. That was really driven by some country rating
adjustments that were made. And then we did see an increase in the NALs, the non-accrual loans. And that
was really one or two names and one in North America, one in EMEA. Both of them are current. But they drove
Copyright © 2023 Citigroup Inc. 17",87,17,54,0.6,general_discussion
Citigroup,Third,OPERATOR,MODERATOR,"And there are no further questions in the queue. I will turn the call over to Jenn Landis for closing
remarks.",21,18,55,0.6,qa_session
Citigroup,Third,JENNIFER LANDIS,OTHER,"Thank you, all, for joining us. If you have any follow-up questions, please contact IR.
Thank you.",17,18,56,0.6,opening_remarks
Citigroup,Third,OPERATOR,MODERATOR,"This concludes the Citi's Third Quarter 2023 Earnings Call. You may now disconnect.
-
Private Securities Litigation Reform Act of 1995. These statement
expectations and are subject to uncertainty and changes in circumstances. These statements are not
guarantees of future results or occurrences. Actual results and capital and other financial conditions may
differ materially from those included in these statements due to a variety of factors. These factors include,
businesses in Mexico from the rest of the Mexico business, including separation and migration of the
relevant technology platform; (ii) macroeconomic and local market conditions, including those related to
the banking sector; (iii) timely satisfaction and receipt of required regulatory approvals; (iv) political,
legislative, regulatory, labor, tax or social conditions in Mexico, including changes in government officials
and at government agencies; and (v) the precautionary statements included in this transcript. These factors
also consist of those contained
-K. Any proposed transaction
described in this document may not occur in the manner anticipated or at all. Any forward-looking
statements made by or on behalf of Citi speak only as to the date they are made, and Citi does not undertake
to update forward-looking statements to reflect the impact of circumstances or events that arise after the
date the forward-looking statements were made.
This transcript does not constitute an offer to sell, nor a solicitation of an offer to buy, any securities, which
will be made only by a prospectus.
Copyright © 2023 Citigroup Inc. 18",243,18,57,0.6,financial_results
