bank,quarter,speaker,role,paragraph,word_count,page_number,sequence,confidence,topic_category
Citigroup,First,ERIKA NAJARIAN,OTHER,"Hi. Good morning. And I think it's remarkable that your first two questions were
essentially saying that your revenues are too conservative, so that's very notable for a Citi call.
My first question is a follow-up to Betsy. I think everybody were certainly impressed, Jane, at the Andy Sieg
hire, and clearly, he was running a much larger business than what Citi has today. And this is sort of a tricky
question. Clearly, you're still working through some of the transformation. There's still a consent order, but
given your strength as a global player, could Citi participate in perhaps inorganic opportunities that could
be out there, having a result perhaps of the liquidity crisis that we saw that could potentially enhance your
Wealth Management footprint more quickly?",127,12,27,0.6,opening_remarks
Citigroup,First,JANE FRASER,OTHER,"We see plenty of potential for organic growth potential, and I think that's really where we're
going to be focusing, Erika, because I look at the Private Bank and the family office, there is so much wealth
creation supplemented by our Commercial Banking relationships with a lot of the enterprises and the owners
of those enterprises who are really generating the new industry champions in country after country, and we're
extremely well-positioned to capture that.
I don't see an inorganic play that would actually help us on it. We also benefit because we don't have our own
proprietary products and a sales force pushing those proprietary products. We're an open architecture, and
therefore, we're a very desirable partner for many of our key partners on the Institutional side of the business
to be able to provide very interesting value propositions, investment opportunities and the like to our clients
around the world.
And finally, we can see certainly areas in interesting digital plays, different partnerships, areas like that that
are of interest. So I'll never say never in the longer-run. I'm sure if something very attractive comes up, we'll be
very interested and looking at it, but it's not something right now that I think makes sense, given where we're
focused. Actually almost independent of the consent orders, I think what we're looking at doing right now is
getting this organic play right and then we'll see from there.",238,12,28,0.6,general_discussion
Citigroup,First,MARK MASON,OTHER,"00 referrals from our Retail Bank to the Wealth space or to
our Wealth business, and there's a lot of embedded opportunity and it really speaks to the integrated model
that we've been talking about.",35,12,29,0.6,general_discussion
Citigroup,First,JANE FRASER,OTHER,"And I think the other bit I'd also just point to is I think one of the things we do benefit from is that
we aren't constrained by being dominated by a brokerage model in a particular way of doing Wealth, so part of
the mandate for Andy and the ones that we've been working on to date is really looking at what is modern
Wealth Management and making sure that we are really well-positioned that way, because I do think that will
be more of the way of the future.
Copyright © 2023 Citigroup Inc. 12",97,12,30,0.6,general_discussion
Citigroup,First,OPERATOR,MODERATOR,Thank you. Our next question will come from Jim Mitchell with Seaport Global. Your line is open.,17,13,31,0.6,opening_remarks
Citigroup,First,JIM MITCHELL,OTHER,"Hey, good morning. Maybe just a question on capital. Appreciate the fact that the potential
sale of the Mexico franchise would be a negative impact, but you're sitting at a pretty comfortable cushion
now above your target. Obviously your expected future retained earnings growth should be more than an
offset, so how do we think about, how are you thinking about the timing of restarting buybacks with your
stock as cheap as it is?",74,13,32,0.6,opening_remarks
Citigroup,First,MARK MASON,OTHER,"Yeah, thanks, Jim, and good morning. As you point out, we grew capital pretty sizably this
quarter, up to 13.4% from a CET1 ratio point of view and up significantly from a year ago, some 200 basis
points or so. And a good portion of that, a significant portion of that, was really net income earnings
generation, which is important.
Look, the way we think about it is that 13.4%, we certainly have well-above what's required from a regulatory
point of view and it includes our internal management buffer of about 100 basis points. But as we've said in
the past, there is certainly the Mexico transaction and that would be a temporary drag to CET1 at signing, the
difference between signing and closing if it were a sale to take place. And then there are a couple of other
factors that are out there as well.
So think about the Basel III end game that's out there and the capital requirements that could come out of
that. Think about the CCAR DFAST that has been submitted and currently under review, and what that might
mean for stress capital buffers, and also think about just where we are in the broader economy and broader
global macro environment that we're playing in and needing to see how that kind of evolves. And so when I
think about all of those factors, we're in a place where we will continue to take it quarter-by-quarter, but I'd
end by saying our bias is kind of where yours is, which is given where we're trading, all things being equal,
we'd like to be buying back shares, but we have to be responsible about that and the timing of that.",285,13,33,0.6,opening_remarks
Citigroup,First,JANE FRASER,OTHER,"I think we'll have more clarity fairly soon around a number of the factors, so we'll be able to
give you better clarity on timing before too long.",28,13,34,0.6,general_discussion
Citigroup,First,JIM MITCHELL,OTHER,"Yeah, all fair. And then maybe as a follow-up, just, you mentioned increased macro
assumptions embedded in reserves. Where are you now on the macro assumptions in the reserve book?",30,13,35,0.6,general_discussion
Citigroup,First,MARK MASON,OTHER,"So in terms of the reserve, again, remember we have a couple of different scenarios that we
run when we calculate the CECL reserves. Our current reserves are based on those three macroeconomic
scenarios. It reflects a 5.1% or so unemployment rate on a weighted basis over eight quarters, so that's
relatively flat versus last quarter.
The other point worth mentioning is that in this particular calculation for the quarter, we did skew a little bit
more towards the downside in terms of the probability weighting than last quarter, in light of the macro
environment and the combination of that as well as some normalization in the portfolio including an increase
in revolver activity contributed to the increase in reserves we saw.
But to answer your question, unemployment at about 5.1% for the weighted basis over the eight quarters.",139,13,36,0.6,qa_session
Citigroup,First,OPERATOR,MODERATOR,Our next question will come from Steven Chubak with Wolfe Research. Your line is open.,15,13,37,0.6,qa_session
Citigroup,First,STEVEN CHUBAK,OTHER,"Hey, good morning. So I wanted to start off with a question just on the IB and trading
outlook. On the trading side, just given some of the recent macro shocks, have you seen any evidence of bad
volatility and are you still confident that you can sustain that mid-single-digit growth target? And just on the
Investment Banking side, I wanted to see if there's any evidence of green shoots. It's been a challenging
Copyright © 2023 Citigroup Inc. 13",80,13,38,0.6,opening_remarks
Citigroup,First,MARK MASON,OTHER,"Why don't I start, and then, Jane, feel free to jump in. Look, we saw better performance in
the quarter in Markets than when I talked at the conference earlier in the quarter. And really that played
through in our Fixed Income business which was up about 4% year-over-year driven largely by strength in
Rates and we saw rate volatility in the back end of the quarter and we were well-positioned to take
advantage of that and serve clients and that aided getting us to down 4% in aggregate across Markets.
What we talked about for the full year is kind of relatively flat performance, and I still think that based on
what we see today and subject to how the macro continues to evolve that we'll be able to deliver on that.
But as you know, volatility in many instances plays to the favor of Markets businesses, and so there's a bit
of an unknown as to how that evolves. But I feel confident in the guidance that we've given thus far on that.",175,14,39,0.6,financial_results
Citigroup,First,JANE FRASER,OTHER,"Yeah, I'd jump in before you turn to Banking as well. I think one of the differences with our
franchise compared to some others is that we are the go-to bank for corporates, and that provides a highly
attractive but pretty steady flow of activity. This is obviously in the volatile markets we've been seeing is from
our perspective very good volatility because we're able to support our clients in rates, FX, commodity
hedging, and it makes our risk flows much more diversified than our competitors particularly in volatile
markets like this. We're not taking positions. This is really attractive client flow business right at the heart of
the global network.
The other piece that I think is important in the mix here too is just the partnership with TTS, cross-border
payments, these other elements and cornerstone of the FX franchise, so there's some pieces here of the
volatility that one doesn't usually think of this as being so client-heavy, but that's what's differentiating on
the Citi franchise.
Mark, back to you.",172,14,40,0.6,risk_discussion
Citigroup,First,MARK MASON,OTHER,"No, thank you, I think that's exactly right in terms of the corporate client base there. Look, in
Investment Banking, obviously the wallets were down meaningfully last year. We saw some good
performance in debt capital markets this quarter, up 66% versus the prior quarter, particularly as we saw
activity in the investment grade names, which is an area of strength for us for sure, and I think there was a
bit of momentum behind a bit more clarity on the direction of rates, and so we'll see how that continues to
evolve and play out.
The other thing I'd add is that we continue to have very good dialogue with clients as they manage through
the environment and try to anticipate what the balance of the year looks like, and at some point, it's clear
that clients are going to need to get back into the markets, but that trajectory is going to largely depend on
the geopolitical and macro environment and how we all manage and navigate that uncertainty.
So very engaged, healthy pipeline, but subject to how the environment continues to evolve.",185,14,41,0.6,opening_remarks
Citigroup,First,STEVEN CHUBAK,OTHER,"That's great. And for my follow-up, just on PBWM fee income trends, I'm not going to ask
you about the broader Wealth strategy, but we're big fans of Andy here, so congrats on the hire. The one thing
I did want to get a better sense of is how much of the sequential improvement that we saw in fees is a
function of just partner payments being higher as credit continues to normalize, and how we should be
thinking about the trajectory in fees within PBWM over the remainder of this year?",92,14,42,0.6,financial_results
Citigroup,First,MARK MASON,OTHER,"I think there are a couple of things to kind of keep in mind in terms of PBWM fees, and I
think part of it is that PBWM is a combination of both the Cards business as well as the Wealth business,
and a good amount of the pressure that we've seen in fees and that is still subject to how the environment
Copyright © 2023 Citigroup Inc. 14",69,14,43,0.6,general_discussion
Citigroup,First,OPERATOR,MODERATOR,"Thank you. Our next question will come from Ebrahim Poonawala from Bank of America. Your
line is open.",18,15,44,0.6,opening_remarks
Citigroup,First,EBRAHIM POONAWALA,OTHER,"Hey, good afternoon. Just a couple of quick questions. One, in terms of the
Banamex sale, I think, Jane, you mentioned that maybe we might hear something relatively soon and you still
are pursuing the dual track process. One, if you do decide to go the IPO route, does that change the
accounting dynamics, Mark, with regards to taking that hit early on if given just the time it might take to go
through an IPO. And the outlook for the Mexican economy, the banks continue to be robust. Is that impacting
or influencing how you're thinking about the value that you should get from this transaction?",107,15,45,0.6,opening_remarks
Citigroup,First,JANE FRASER,OTHER,"So, we're in a very active dialogue right now in Mexico, so neither Mark nor I are going to
comment in a lot of detail there. As you say, we're continuing to pursue a dual path, both a sale and an IPO,
so we'll have an exit strategy either way, and we'll take the path that is in the best interest of our
shareholders.
So we've got an enormous body of work going on in Mexico to separate out the Institutional business. I'm
pleased with the progress they're making. I think we're seeing, when we look at the performance of our
Mexican franchise, a lot of the really strong performance is happening in our ICG business where Mexico is
such a beneficiary of the supply chain dynamics that are happening around the world, and its location is
obviously very beneficial given the proximity to the US as well. So I think a lot of the dynamic and the big
benefits here coming in the institutional franchise that we're keeping within Citi as a core part of our
business.
So the current Mexican economy doesn't really have so much of an impact on our current decision-making.
The principle is we will take the path that is in the best interest of our shareholders.",212,15,46,0.6,general_discussion
Citigroup,First,MARK MASON,OTHER,"Yeah, and just to put some numbers to that, for the quarter, Mexico was up 16% revenue
year-over-year. Quarter-over-quarter up 5%, cards growth, deposit growth, so performing well I would say.
And in terms of the latter part of your question, Jane's exactly right. Everything we're doing is positioning us
for both a private sale and/or an IPO, and we'll choose the path that's best for shareholders. An IPO would
take longer. It would likely take longer as we would want a set of full audited financials, et cetera. I would
say that in terms of what the implications would be from an accounting point of view, CTA accounting is
different for an IPO so we would not recognize that CTA through the P&L in an IPO. We wouldn't have at
signing that impact that is different from that closing and so that would not be an issue.
The impact would be a matter of how much we IPO-ed at that time, so a lot of moving pieces there. We
would need to figure out if we ended up down that path, but hopefully that gives you some sense of the
scenarios there.
But I'd end with just one final point that Jane has made already, which is that the outcome that we choose
Copyright © 2023 Citigroup Inc. 15",220,15,47,0.6,financial_results
Citigroup,First,JANE FRASER,OTHER,And that will be an exit.,6,16,48,0.6,general_discussion
Citigroup,First,OPERATOR,MODERATOR,"Thank you. Our next question will come from Matt O'Connor with Deutsche Bank. Your line is
open.
: Hello. You guys have talked about bending the curve on costs I think in the latter part of
2024, and I wanted to see if that's still the case. And I guess maybe just some clarification on what bending
the curve means. Is that slowing expense growth, absolute drop, any kind of clarity on that, and costs in
general kind of medium-term would be helpful. Thank you.",85,16,49,0.6,opening_remarks
Citigroup,First,MARK MASON,OTHER,"Thank, Matt. To answer your question very directly, yes, it is still the case. We are going to
bend the curve, as I mentioned, towards the end of 2024. It does mean an absolute dollar reduction in
expenses.
Okay. That's helpful. And then, I think in the past you've kind of insinuated that's like
the start of hopefully a more material drop in costs beyond, obviously this is far away, but just any
additional color there too. Thank you.",79,16,50,0.6,opening_remarks
Citigroup,First,MARK MASON,OTHER,"Yeah, look, again, look, the expense base is a key area of focus for us, right? We recognize
that expenses have been growing. They've been growing because we've been investing in the franchise both
transformation-wise as well as business-led growth to support the competitive advantages that we have
in many of our franchises, but we're managing that very actively and very deliberately, and that means that
we're looking to ensure that we're spending the money in the right way in the right places and that we're
going to yield the benefits that we expect from that over time. And that was all factored into the targets that
we set at our Investor Day for the medium-term, and what that requires is that we start bending the curve
in 2024 as I stated and that we end in that medium-term at a place where we have an operating efficiency
of about 60% and we're positioned to have returns that are in that 11% to 12% RoTCE point of view.
There are a couple of factors that are going to contribute to lowering that expense base. One, the
divestitures that we've been talking about, right. The second is the benefits from the transformation and
other investments that I've just referenced. And the third is further organizational and management
simplification efforts that we have underway that are enabled by the idea that we're exiting 14 consumer
countries. And so those three factors, if you will, become very important to ensure that we get to that lower
cost structure and that we're able to deliver on the broader commitments that we're making with regards
to returns.",272,16,51,0.6,guidance
Citigroup,First,OPERATOR,MODERATOR,"Thank you. Our next question will come from Gerard Cassidy with RBC Capital Markets. Your line
is open.",18,16,52,0.6,opening_remarks
Citigroup,First,GERARD CASSIDY,OTHER,"Thank you. Hi, Jane. Hi, Mark. A couple questions. Jane, maybe starting with you first,
or Mark, both of you can answer it. In view of what the disruptions we've seen in the banking system in the
month of March with what went on with the regional banks here in the US and obviously the large
investment bank over in Switzerland, do you guys see changes coming, or what changes do you see coming
in terms of regulatory whether it's more capital, more liquidity, and it may not be directed at a company like
yours because you're a global SIFI already and it might be more regionally orientated in the United States.
And as part of this question, Jane, can you guys give us some color on the deposit you and your peers made
into First Republic? What was the thinking behind that as well?",145,16,53,0.6,opening_remarks
Citigroup,First,JANE FRASER,OTHER,"Sure. Thank you for the question, Gerard. Well, I'd say that we hope that there will be a
thoughtful and targeted approach to any changes in the regulatory and capital framework and that they
Copyright © 2023 Citigroup Inc. 16",40,16,54,0.6,opening_remarks
Citigroup,First,GERARD CASSIDY,OTHER,"No, very, very insightful. Very good. Thank you. And then as a follow-up question, I
noticed in your Card, I think it was slide 8, you give us the prime, 80% of the portfolio is prime, which is FICO
scores greater than 680. I don't know if you would agree with this statement, but we're hearing that there
was some FICO score inflation as a result of the pandemic. A lot of consumers saw their FICO scores go up,
and I've seen numbers as high as 70 points, that may be on the high side, but can you guys, do you agree
with that, and if you do, would you then expect the 700 FICO score customer at some point to behave like
a 650 score customer?",127,17,55,0.6,opening_remarks
Citigroup,First,JANE FRASER,OTHER,"I think the short answer is no, but let me let Mark answer that one.",15,17,56,0.6,qa_session
Citigroup,First,MARK MASON,OTHER,"I think what's really important here, Gerard, is kind of what we're seeing in the way of the
performance of the portfolio. So again, I've heard that sentiment regarding FICO score inflation. We feel very
confident in how we've assessed our customers and what it means to have 80% of our customers prime
and greater than 680. I think importantly, what we're seeing is we're seeing payment rates start to slow.
We're seeing average interest-earning balances start to increase. We're seeing NCL rates increase, but
particularly driven by the lower FICO score customers across the portfolio which is where you would expect
to start to see that drag occur, and the NCL rates that we're seeing are still well below what we would see
in a normal cycle and they're in line with what we've been forecasting for performance. So there are no
surprises that we're seeing in terms of how that curve is evolving. We'd expect that it will get back to those
normal levels towards the beginning of next year. It will likely play through those normal levels a bit before
tapering.
But my point here is that we understand our customers, the portfolio, and how it reacts to the environment
enough to forecast that out, and so far, that's been performing in line with that forecast and those
estimates. And importantly, we continue to stress it to make sure we're not missing anything and
importantly, we carry a sizable reserve, as you know, as part of that $20 billion.
Copyright © 2023 Citigroup Inc. 17",258,17,57,0.6,guidance
Citigroup,First,Commercial Middle,MODERATOR,"Thank you. Our next question will come from Ken Usdin with Jefferies. Your line is open.
Copyright © 2023 Citigroup Inc. 18",22,18,58,0.8,opening_remarks
Citigroup,First,KEN USDIN,OTHER,"Thanks. Hey, Mark, just a follow-up on the credit. So you mentioned obviously that you moved
your part of your CECL adjustment a little bit in your weightings, and you had previously talked about
getting towards normalized card losses, I think you'd said by around the end of the year. So can you just
given the changes that we're seeing ahead of us and definitely saw some normalization happen this quarter,
can you just, are you still on line for that getting to that 3-3.5% and 5-5.5% in the respective card
businesses by around year-end this year?",97,19,59,0.6,opening_remarks
Citigroup,First,MARK MASON,OTHER,"Yeah, year-end, early next year, yes. We're still kind of on track, on trend for that. Again, I'd
expect that they pick up a little bit after that before they start tapering down. But the answer to your
question, Ken, is yes. That's still the timeline, fourth quarter, early 2024 reaching those normalized levels.",54,19,60,0.6,guidance
Citigroup,First,KEN USDIN,OTHER,"Okay, cool. And then one more just follow-up. End-of-period deposits down 3%, you
mentioned the taxes. Are the taxes, is the tax impact felt across the business? When I look at the deposits
page, there are a lot of ins and there are a lot of outs on an end-of-period basis, and just trying to get a sense
of like what areas might have been impacted by that tax seasonality and where there was just some of the
other pieces that you've already talked through in terms of inflows, outflows, and everything else in
between.",95,19,61,0.6,general_discussion
Citigroup,First,MARK MASON,OTHER,"Yeah, it's a good question. So, again, when you look at our deposits on an average basis,
you see on page 26 that they tick up a little bit. If you look at it on an end of period basis, they're down about
3%, and essentially, intra-quarter, particularly in March as I mentioned earlier, we did see a sizable increase
in flows. With that said, if you remember in the fourth quarter, we saw a nice run-up in deposits, and then
we have the seasonality point that I referenced in my prepared remarks where we have both operational
payments from our large TTS clients as well as tax payments with our TTS clients, also with Wealth clients
to some extent kind of playing through the end-of-period deposits. And again, that for the most part is
normal operating payments that we'd expect to see at this time of year.",148,19,62,0.6,guidance
Citigroup,First,JANE FRASER,OTHER,So no surprises in what happened.,6,19,63,0.6,general_discussion
Citigroup,First,OPERATOR,MODERATOR,"Thank you. Our last question will come from Mike Mayo with Wells Fargo Securities. Your line is
open.",18,19,64,0.6,opening_remarks
Citigroup,First,MIKE MAYO,OTHER,"Hi. Just one clarification on that last answer. You said you had intra-quarter flows. Did you
gain more deposits in the month of March, and was that in the US?",30,19,65,0.6,qa_session
Citigroup,First,MARK MASON,OTHER,"Yes, that's what I was talking about, Mike, in terms of those flows. They did come largely in
the US in the month of March, call it March 8th through kind of the end of March. They were overshadowed
by these normal payments that I referenced, and we did, we still see good activity kind of even as we came
through March and into early parts of April.",68,19,66,0.6,general_discussion
Citigroup,First,JANE FRASER,OTHER,And that was both in the Institutional business that we saw the inflows as well as in PBWM.,18,19,67,0.6,general_discussion
Citigroup,First,MIKE MAYO,OTHER,"And if you define deposits this way, I mean, if I'm oversimplifying, correct me, but, look, you
have 5,000 multinationals you really target for payments, Capital Markets and Banking. Those companies
have a lot of deposits, a lot of Services. That's the stickiness and that's where you said 80% of your clients
in TTS have been with you for over 15 years.
What if the deposits for those 5,000 multinationals, and I know I'm asking you to slice and dice in a little
bit different way, but even just a general sense, because the reason I'm asking this is because I think there's
Copyright © 2023 Citigroup Inc. 19",109,19,68,0.6,qa_session
Citigroup,First,MARK MASON,OTHER,"Yeah, thanks, Mike. Look, I'd tell you to turn to page 26 in the earnings presentation. We've
broken down the deposits for each of the businesses that we have, and at the bottom, you see the TTS
deposits, and this is where the 5,000 or so large multinational client deposits reside, and you can see the
stability, as well as the steady growth in those deposits over time. And to your point, these are largely
operational deposits that these clients have with us, and we shouldn't mistake rate sensitivity or betas with
stickiness, right, and it's because these deposits tend to be quite sticky with us, as you can see here.
Now, they're price-sensitive in the sense that as rates go up, we often have to reprice those. But remember,
the relationships we have with these clients are broader than just deposit relationships, and that's what
gives us the opportunity to adjust pricing accordingly with our deposits both in the US and outside of the
US. And so the other page, in your own time you can look at it is the page prior to that which again speaks
to the diversification of the portfolio but it also speaks to the length of time that many of these clients have
been with us and have grown with us, and so nearly 80% of our deposits are from clients that have a greater
than 15 year relationship with us, and that says a lot. And so anyway, those are the two points I'd make.
Hopefully that addresses your question around the stickiness.",261,20,69,0.6,opening_remarks
Citigroup,First,JANE FRASER,OTHER,"Yeah, I often say it takes a root canal to extract us from the operations of our clients just
because of exactly what we're talking about here, and that's also we see it even with the mid-market clients
that are a growing portion here as well because we're helping them expand internationally, and that
stickiness comes through and the LCR of 120% is a very high-quality LCR ratio.",68,20,70,0.6,general_discussion
Citigroup,First,OPERATOR,MODERATOR,"Thank you. And there are no further questions at this time. I will now turn the call over to Jenn
Landis for closing remarks.",24,20,71,0.6,opening_remarks
Citigroup,First,JENNIFER LANDIS,OTHER,"Thank you everyone for joining us today. If you have any follow-up questions, please
reach out to IR. Thank you.",20,20,72,0.6,opening_remarks
Citigroup,First,OPERATOR,MODERATOR,"This does conclude Citi's First Quarter 2023 Earnings Review Call. You may now disconnect at any
time.
-
regulations of the U.S. Securities and Exchange Commission. These statements are
current expectations and are subject to uncertainty and changes in circumstances. Actual results and
capital and other financial condition may differ materially from those included in these statements due to a
variety of factors, including the precautionary statements included in this document and those contained in
2 Annual Report on Form 10-K.
Copyright © 2023 Citigroup Inc. 20",87,20,73,0.6,financial_results
