text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
"Just to follow up on this last thread of questions. Two things, one, the deposits. How much do you feel that the rate environment has impacted you in terms of the deposit growth that you've generated here and the degree of shrinkage rate that you've seen in some of the businesses? Is it rate driven, do you think?",quarter,Betsy Graseck,Analyst,9,Q and A,Q3_2024,2024-10-15
"I guess, Betsy, at the end of the day, you remember that we've grown deposits for 4 straight quarters. What is rate driven is at the margin, consumer customers that have $300,000, $500,000 have moved -- have less in their deposit counts, honestly, than pre-pandemic when the aggregate holes up, so think about that -- the constant customers that have been with us since then. And so the movement now is just bumping around based on seasonal flows of people paying taxes and people having spent money in the summer and paying down the bills from that and things like that.",quarter,Brian Moynihan,CEO,9,Q and A,Q3_2024,2024-10-15
"So we feel there's stability on the Consumer side, stability on the Wealth Management side, including the movement of the higher-end balances in the market. And a lot of that pricing on both of those businesses adjusts automatically given the rate cut. And then on commercial balances, that's just evidence of the buildup of cash and corporate balance sheets and the activity levels of those customers. So we feel good across the board and basically for several quarters in a row, we continue to grow the balances. The rate impacts really the higher end balances because remember, noninterest-bearing in the Consumer in low-interest cost checking is driving a lot of the value and is a stable balance.",quarter,Brian Moynihan,CEO,9,Q and A,Q3_2024,2024-10-15
"Right. And I know last quarter, we were talking a lot about the sweeps and that whole pricing dynamic. Anything this quarter to say about that reflecting on how you indicated in the slide. You're at 3.13%, it came down 1 basis point. I mean it's like de minimis, right? So just the underlying question here is, are we past this whole sweep thing?",quarter,Betsy Graseck,Analyst,9,Q and A,Q3_2024,2024-10-15
"We've fully affected that through our customer base, if that's a question.",quarter,Brian Moynihan,CEO,9,Q and A,Q3_2024,2024-10-15
"Okay. And then the other question I had just was on the Global Banking. Alastair, you mentioned that corporate loan demand picked up late in the quarter. Maybe you could give us some color on what's driving that? Is that mainly a function of the M&A picking up and the legs that you see to that demand would be really helpful to understand.",quarter,Betsy Graseck,Analyst,9,Q and A,Q3_2024,2024-10-15
"Yes. So look, we've obviously seen pretty modest loan growth over the course of the past year, and it's modest loan growth that we've put in our forward NII guidance. But we were pleased to see a little bit more loan growth at the end of the quarter there. That's why you see the balances up a little more end of period than perhaps the prior quarter. And the last 2 quarters have been better than the previous quarter.",quarter,Alastair M. Borthwick,CFO,9,Q and A,Q3_2024,2024-10-15
"So I don't know if that's early to call it a streak, but we're obviously pleased to see it. It's been pretty consistent across our small business, our business banking, our commercial banking clients, and I’d say we’re not really seeing revolver utilization picking up yet – probably too early for that. Rates haven’t come down that much, or hadn’t come down until really late in the quarter. So that potentially is a place for some upside in loan growth over time, but we haven’t put that in our guidance at this stage.",quarter,Alastair M. Borthwick,CFO,9,Q and A,Q3_2024,2024-10-15
[Operator Instructions] We will take our next question from Glenn Schorr of Evercore.,quarter,Operator,Other,10,Q and A,Q3_2024,2024-10-15
"Hi. Thank you. One quickie follow-up on the NII front. I'm just curious, current duration of the securities portfolio and maybe a fixed and floating mix split, and how you're thinking about that short duration as the forward curve starts to play out?",quarter,Glenn Schorr,Analyst,10,Q and A,Q3_2024,2024-10-15
"Yes. So not a great deal of change, Glenn, for us in terms of the securities portfolio from what we said before. Obviously, the hold-to-maturity continues to run off. I think it's now 13 quarters in a row, another $9 billion or so this quarter, which allows us to reinvest at higher yields.",quarter,Alastair M. Borthwick,CFO,10,Q and A,Q3_2024,2024-10-15
So that remains basically our first thought with respect to the investment strategy is just allow that to continue rolling down. And we're going to continue to prioritize supporting loan growth for our clients. And you can sort of see that HTM runoff over time funding the loans growth that we've had over time.,quarter,Alastair M. Borthwick,CFO,10,Q and A,Q3_2024,2024-10-15
"Then whatever is left over from deposits growing, we're normally putting into cash and cash equivalents, or we're paying down expensive short-term liabilities. So if you look, you'd see that we've allowed about $15 billion or so of institutional CDs to roll off this quarter. And at the margin, we're taking a little bit of 1- to 3-year fixed rate, maybe $10 billion to $20 billion in the last couple of quarters. But remember, we're trying to balance capital, liquidity, earnings, and it's less about a rate view and it's more about just how the portfolio composition is changing over time.",quarter,Alastair M. Borthwick,CFO,10,Q and A,Q3_2024,2024-10-15
"Yes. Good color. I appreciate it. Wanted to maybe get a little bit more color -- in the opening remarks, you mentioned the tenth straight quarter of quarter-on-quarter improvements in markets revenue. It's clear you could see. Can you remind us exactly where you've been investing the lion's share of both people and balance sheet and is that an ongoing process that we can -- obviously, we can't get a core every single quarter. But meaning, is this an ongoing capital effort to continue to boost results across Markets.",quarter,Glenn Schorr,Analyst,10,Q and A,Q3_2024,2024-10-15
"Yes. Well, look, we pointed out before, and I think you see it again in our results this quarter. If you look at the organic growth highlights on Page 3, you'll see pretty good growth in each of our 4 big segments. Markets is no different in that regard relative to the other 3 in that we continue to invest in that business. I wouldn't pick out any particular area in fixed income or equities for people investments.",quarter,Alastair M. Borthwick,CFO,10,Q and A,Q3_2024,2024-10-15
"I think as Jimmy DeMare has highlighted, it's about for us filling gaps with existing clients and making sure we're there for them over time. So we've added people across the various businesses. And then with respect to balance sheet, it's a little bit of RWAs. As Brian highlighted, it's a little bit of liquidity, allowing us to support the financing businesses. And I'd say we're benefiting from the fact that we've got a leading sales and trading franchise in each of the major elements of fixed income and equities that allows us to capture the benefits of having a diversified business with an organic growth strategy.",quarter,Alastair M. Borthwick,CFO,10,Q and A,Q3_2024,2024-10-15
"I think Glenn, it's -- you've been following our company for a long time, and it's been 5, 6, 7 years when we started saying our position was set in the business that we could start to grow, keeping it balanced to the overall company. So at $800 billion to $900 billion of balance sheet in the market every day in the security with Jim and the team, they do a great job turning it over, managing the risk well of ours.",quarter,Brian Moynihan,CEO,10,Q and A,Q3_2024,2024-10-15
"Well managed, you can see the no trading losses for many, many quarters in a row or 1 maybe. And so the way they're running it, it’s a long-term investment in this business. It requires investment around data, controls, measurement, financial reports, nonfinancial reports, trade reports -- billions of trades a day reported. So it's a business where we think we have a very good position because of talent, and the team does a good job, but it's not something we decided to do yesterday, it's about a long-term build that we've been building and growing and keeping a balance in the rest of the company, so -- and it continues to do good.",quarter,Brian Moynihan,CEO,11,Q and A,Q3_2024,2024-10-15
We'll take our next question from Matt O'Connor of Deutsche Bank.,quarter,Operator,Other,11,Q and A,Q3_2024,2024-10-15
"I was wondering if you could talk about the outlook for share buybacks. You did $3.5 million this quarter, obviously, generated a lot of capital, had excess capital and sort of the outlook for loan growth is for some, but not a ton, so.",quarter,Matt O’Connor,Analyst,11,Q and A,Q3_2024,2024-10-15
"No change to the capital strategy. Obviously, what's become very clear over the course of the past year is we've got the capital. So we built the capital over time to make sure that we were in a good position for Basel III final as originally proposed if it were put together today. And we have the time to build more over time because after dividend, you're talking about 30 basis points of capital generation every quarter. So we're waiting at this point to see the final rules as they come out. That's going to allow us to give you a much more precise answer over time.",quarter,Alastair M. Borthwick,CFO,11,Q and A,Q3_2024,2024-10-15
"And the waterfall of priority remains exactly the same. It's number one, we got to support the clients. You saw that last quarter with the loan growth. That's always going to be our priority to support the clients, invest in the future of the business. Number two, we want to maintain and grow the dividend over time. We've added another 8% to the dividend this quarter, and we want to make sure that we're in a great place to hurdle the regulatory minimum. So we feel good there.",quarter,Alastair M. Borthwick,CFO,11,Q and A,Q3_2024,2024-10-15
"And then number three, we'll use what's left to return it to you, the shareholder. This quarter, that's another $3.5 billion. That's on top of the $3.5 billion last quarter. So we're in a good position, I think, to support the future growth of the company and to continue to buy back shares over time.",quarter,Alastair M. Borthwick,CFO,11,Q and A,Q3_2024,2024-10-15
"Okay. And then just a different topic. You guys have talked about this concept of the normalized net interest margin of about 2.3%, looking out a couple or a few years. Any updates on the timing of that? And then I think a lot of that is being driven by the fixed-rate asset repricing. But how the lower rates impact it? Can you reach that level with the current forward curve, for example?",quarter,Matt O’Connor,Analyst,11,Q and A,Q3_2024,2024-10-15
"Yes. Well, look, the most important thing is we've got to get back to growing NII, and we've been saying that now for 3 quarters believing that Q2 would be the trough. So we demonstrated the growth this quarter. We're in a good position to do it again next quarter. And we're on the path. We're poised to improve with NII from here.",quarter,Alastair M. Borthwick,CFO,11,Q and A,Q3_2024,2024-10-15
"It's a grind every quarter. We've got to continue to grow the deposits. We've got to grow the loans. We've got to make sure that we think about pricing across the board. You are right to highlight we've got some attractive fixed-rate asset repricing over time. We've got some reinvestment over time. And then obviously, we have to watch what goes on with the rate curve when there is a surprise like an extra 25 basis points that will flow through the entire fourth quarter. It might set us back a few weeks. But we just keep doing what we're doing, the organic growth is going to fuel the net interest income growth over time. And then, NIY will be an output and NII will remain our focus.",quarter,Alastair M. Borthwick,CFO,11,Q and A,Q3_2024,2024-10-15
We'll take our next question from Mike Mayo of Wells Fargo.,quarter,Operator,Other,11,Q and A,Q3_2024,2024-10-15
"I guess I'm asking the same question each quarter, but it's because the efficiency ratio seems to be getting worse. So reconciling Slide 4 with Slide 10, once again, Slide 4 is your digital adoption slide, which shows 75% to 90% adoption in all of your lines of business, and the trends are all getting better. So much more of a digital company. And then we look at Slide 10 and your efficiency ratio is 65% versus 64% last quarter versus 63% a year ago with non-comp expense up this quarter. So when do we get back to those days when we count the number of quarters of consecutive positive operating leverage and kind of what's the disconnect here?",quarter,Mike Mayo,Analyst,11,Q and A,Q3_2024,2024-10-15
"Yes. Okay. So look, that's what we're focused on is getting back to that operating leverage, Mike. The pressure right now is coming largely from incentive comp related to the fee businesses. So think about sales and trading up 12%, investment banking up 18%, asset management up 14%. If you look at wealth management alone, we're talking about $200 million there just in that segment alone. So that's a good investment and it's a good return.",quarter,Alastair M. Borthwick,CFO,12,Q and A,Q3_2024,2024-10-15
"And I think if you strip that out, you see we're doing pretty well in an inflationary environment. We expect good fees from here. We expect the good expense that comes with that. And then it's about managing the rest. It's about operational excellence. It's about the digital. And as the NII shines through, together with the fees. And as the credit costs continue to normalize, we think we're in a good position to deliver operating leverage again. So we're looking forward to getting back to that period, and it's just about grinding out NII growth at this point.",quarter,Alastair M. Borthwick,CFO,12,Q and A,Q3_2024,2024-10-15
"And when do you think the NII shining through will help that inflection? Is this a fourth quarter event? Is it next year? Can you give us a sneak preview for next year on what you're thinking just because it's been a little bit of a slog, admittedly, with the headwind from NII.",quarter,Mike Mayo,Analyst,12,Q and A,Q3_2024,2024-10-15
"Yes. Well, look, I think, again, this is one of those things where we got to see the deposits turnaround in all of the businesses, and we got to make sure that we've got the NII trajectory. We kind of feel like that's going to be a 2025 operating leverage question, and we'll be able to update you, I think, with some precision as we get into the fourth quarter. Some of that's going to depend on the rate curve. We just -- and we'll play it by ear as we go through.",quarter,Alastair M. Borthwick,CFO,12,Q and A,Q3_2024,2024-10-15
We'll take our next question from Vivek Juneja of JPMorgan.,quarter,Operator,Other,12,Q and A,Q3_2024,2024-10-15
"Alastair, I just wanted to go through the waterfall slide you had in the second quarter deck on NII. Obviously, you've got the day count, and you've talked about the BSBY hedge benefit coming on. Can you talk through the other pieces that you had on that slide as the slide was not this quarter?",quarter,Vivek Juneja,Analyst,12,Q and A,Q3_2024,2024-10-15
"Yes. I think if you were to look -- we haven't updated it here because we're trying to get a 6-month forward view back at the time, and it was just helpful to do it that way. Now we're just giving the 3 months, we just figured we would give you the overall guidance. You're going to see the same component parts, Vivek, as we laid out there.",quarter,Alastair M. Borthwick,CFO,12,Q and A,Q3_2024,2024-10-15
"So largely speaking, I'd say Q3 laid out the way that we thought it would and Q4 is setting up pretty much the same way also. We're going to get some benefit from the BSBY transition feeding back into the P&L. We're going to get some benefit from the fixed-rate assets repricing over time. Some of that comes from things like mortgage, residential mortgage on our books, some of it comes from CVL. Some will come from HTM securities rolling off and reinvestment, and we'll get some benefit from cash flow swaps.",quarter,Alastair M. Borthwick,CFO,12,Q and A,Q3_2024,2024-10-15
"So that remains something that's sort of underlying all of the quarters going forward. And then the remaining piece is the part that we work so hard on. It's the growing deposits, growing loans, it’s the organic growth showing going forward and coming through in the numbers versus what happens with the rate curve. So I think as we get together in Q4, we'll probably give you a pretty good sense for what that looks like as it goes through 2025.",quarter,Alastair M. Borthwick,CFO,12,Q and A,Q3_2024,2024-10-15
"And Alastair, what about the 2 pieces? So you have had $225 million negative impact from rate cuts, obviously, more there and then you have the Global Markets NII. Any color on those two components?",quarter,Vivek Juneja,Analyst,13,Q and A,Q3_2024,2024-10-15
"I'd say on the rate cuts, if you were to go back to when we provided Q3 guidance, at the time we said one cut in September, one in October, one in November. And as it turns out, we all know that there were two cuts in September. That extra cut flows all the way through the fourth quarter. It's not just 2 weeks in the quarter or 6 weeks; it’s the full quarter. So that's an additional headwind, if you like. So that obviously hurts overall.",quarter,Alastair M. Borthwick,CFO,13,Q and A,Q3_2024,2024-10-15
"Global Markets is liability sensitive, and they've continued to grow their loans. So I think if the rate cuts hurt us a little bit more than that original waterfall, you get a little bit of that back in Global Markets NII. So that probably answers those two elements.",quarter,Alastair M. Borthwick,CFO,13,Q and A,Q3_2024,2024-10-15
We'll take our next question from Sharon Leung of Wolfe Research.,quarter,Operator,Other,13,Q and A,Q3_2024,2024-10-15
"I am calling in for Steven Chubak. Just on the security side, I know last quarter, you had laid out the repricing tailwind of about 300 basis points on securities, a little bit less on the loan side. Can you just give us an update on what those figures fit today?",quarter,Sharon Leung,Analyst,13,Q and A,Q3_2024,2024-10-15
"Yes. I'd say I just use probably $250 million on the securities, probably $250 million on the mortgages, probably $100 million on the CVL, that probably gets you in the right ballpark, Sharon.",quarter,Alastair M. Borthwick,CFO,13,Q and A,Q3_2024,2024-10-15
"Perfect. And then just another quick follow-up on the securities portfolio. I know you guys are seeing some repricing tailwinds there, but have you ever given any thought on like doing a bigger repositioning action, just because the market seems to be responding favorably to some similar actions of some of your peers?",quarter,Sharon Leung,Analyst,13,Q and A,Q3_2024,2024-10-15
"Well at this stage, we don't see any need for that. Remember, most of our securities in the available for sale, we've got those held at this point in treasury swap to floating. And we feel like if you look at the NII sensitivity of the company over time, it's come down with the composition of our portfolio. So we feel like we're in a good position at this point to grow NII, grow earnings and we obviously start with a very good base of liquidity and capital. So no plans to reposition any at this point.",quarter,Alastair M. Borthwick,CFO,13,Q and A,Q3_2024,2024-10-15
We'll take our next question from Erika Najarian of UBS.,quarter,Operator,Other,13,Q and A,Q3_2024,2024-10-15
"I appreciate that you want to wait until January, Alastair, to give us NII update, given how much is changing or how much has been changing in the curve. So maybe I'm going to ask this this way. You've talked about hedges in the past in terms of the sensitivity of your floating-rate loans, specifically in commercial. As we think about forecasting for whatever rate curve turns out and you think about your floating-rate loans ex. card, should we assume a similar sensitivity on the way down as on the way up, excluding BSBY or will the hedges essentially give you some floor in that your sensitivity to repricing going forward, again ex. BSBY, is not as significant as it was on the way up.",quarter,Erika Najarian,Analyst,13,Q and A,Q3_2024,2024-10-15
"Yes. So I think it's okay to start with the same sensitivity on the way down is up because the company is, largely speaking, positioned in the same way. At the same time, you put your finger on it, we are going to benefit from repricing over time. And we mentioned last quarter, and we've talked about already on this call, the fact that we've got the various securities and the various new originations that replace those loans that are maturing.",quarter,Alastair M. Borthwick,CFO,14,Q and A,Q3_2024,2024-10-15
"So that remains the case. And then we've got some cash flow swaps, a number of them are pointed against the commercial. And as we -- particularly as we get into the third quarter and fourth quarter of '25, you'll see a benefit in commercial yields there because those ones are at lower rates, and they will be repriced in Q3 and Q4. So a little bit of cushion there.",quarter,Alastair M. Borthwick,CFO,14,Q and A,Q3_2024,2024-10-15
"That's one of the reasons that as we look forward into NII, we can sort of see how this repricing that's taking place -- remember, we're coming off of a period now with a long period, 15 years, of a very, very low set of yields. And we're coming back now to something where you can really see the full value of our deposit base. And it takes a while. It's quarter by quarter. We just got to let it develop over time.",quarter,Alastair M. Borthwick,CFO,14,Q and A,Q3_2024,2024-10-15
"And my follow-up question is, clearly, you have one of the best views on deposit behavior in the U.S. And it's been so long since we've seen a neutral rate that's not 0. So I guess a two-part question. The first is, should we similarly assume the same ability to recapture on deposit repricing on the way down as it was on the way up in terms of the same deposit beta? And as we think about 2025, it may have better loan growth, where do you think if we -- if our neutral rate is 2.75%, 3.00%; where does Bank of America's natural deposit costs fall relative to that?",quarter,Erika Najarian,Analyst,14,Q and A,Q3_2024,2024-10-15
"Erika, I think much discussion over the last couple of years about betas and everything. But if you look, we sort of stand at the end of the third quarter, the difference between Fed funds and the total interest-bearing cost of our deposits is around 250 -- almost 260 basis points. If you think -- if you look at quarter 2 in '19, when the Fed funds hit the highest rate in the last cycle, that difference was 160 basis points, 170 basis points.",quarter,Brian Moynihan,CEO,14,Q and A,Q3_2024,2024-10-15
"So there's a fun -- what you're pointing out, leave aside betas and everything else; there's a fundamental difference of 100 basis points in spread against the interest-bearing side, and we take the noninterest-bearing piece that obviously has a bigger impact.",quarter,Brian Moynihan,CEO,14,Q and A,Q3_2024,2024-10-15
"So this will settle in, but you are right for the -- and you've been around this industry for a long time. So if you go back and think about when the Fed's funds rate was sustained in the 2.75, 3.00, 3.25 level, this industry was able to make more money due to the extra value of -- relative to the last 15 years -- of the noninterest-bearing deposits in the consumer businesses and the small business business and the corporate business and the commercial business and wealth management business.",quarter,Brian Moynihan,CEO,14,Q and A,Q3_2024,2024-10-15
"So we feel good about positioning. We feel good about our deposit makeup, which is driven by core operating activity, the primary household in the consumer side and the operating accounts in the businesses, the small businesses and even the wealth management. So you should see -- you will see more value, I'm confident, and that's what we're looking forward to as the rate structure settles in.",quarter,Brian Moynihan,CEO,14,Q and A,Q3_2024,2024-10-15
"And so the key to your point, is not the path of '25 of whether the cuts come in one quarter or another quarter. The key that I think is different is the blue-chip economists, your economists, I'm sure, and our economists they all predict that we'll end up with a terminal rate at a 3.00% level as opposed to the past cycles where we didn't ever get there and rates were starting to be cut at the end of ‘19.",quarter,Brian Moynihan,CEO,14,Q and A,Q3_2024,2024-10-15
And we'll take a follow-up question from Gerard Cassidy of RBC.,quarter,Operator,Other,14,Q and A,Q3_2024,2024-10-15
"I apologize for missing that earlier queue. Alastair, you touched on the Basel in one of your comments regarding how you're in a good position from your capital standpoint from the original proposal. Can you give us any color on what you guys have seen from that presentation that Vice Chair Barr gave earlier quarter, what your views are, where you might come in. I think they said there was an average increase of capital for the group of about 9% and how you might stack up against that?",quarter,Gerard Cassidy,Analyst,14,Q and A,Q3_2024,2024-10-15
"Yes. I'm not sure we have enough detail, Gerard, to give you a specific at this point. When the reproposal comes out, what we're told is it will not only be about it repropose the whole entire picture, including the changes outlined in Vice Chair Barr’s speech, but you could take it for granted that, that was more favorable than the original proposal. So therefore, we'll benefit from it. And once we see something that's a little more detail, we might be able to give you a better estimate, but it's favorable to us.",quarter,Brian Moynihan,CEO,15,Q and A,Q3_2024,2024-10-15
"I see. And Brian, do you think that could step up your activity of returning more capital as it comes in better than expected, you would take that as an opportunity maybe to return more capital to shareholders?",quarter,Gerard Cassidy,Analyst,15,Q and A,Q3_2024,2024-10-15
"In the end of the day, we have excess capital based on the estimates of the old one. So yes, it would at the margin. But remember that at the end of the day, Gerard, we are sending capital back to shareholders because of the fact that the franchise generates activity without using a ton of capital and grows its loans, its deposits, the earnings, et cetera. So we will continue to be discipline with the capital and the capital return, and we'll continue to return more of it if more is available. We're sitting with a fair amount of excess over the current set of rules. And if a new set of rules are more favorable than the original proposal, that would set us up better, no question.",quarter,Brian Moynihan,CEO,15,Q and A,Q3_2024,2024-10-15
"Great. And then just as a follow-up, you guys have been building out your obviously branch banking system throughout the country in markets in which you don't have a big presence. Can you just give us an update on how that is progressing? And what are you seeing that makes you -- because you've got great consumer numbers; you’ve got great read on your customers. What really makes you guys excited that this is really the way to go, a combination of the digital and these branches?",quarter,Gerard Cassidy,Analyst,15,Q and A,Q3_2024,2024-10-15
"I think if we look at markets, we just celebrated the 10 years in Denver from the first opening, which is the first -- among the first 5 markets we went after. And -- so if you look at this market -- as I always look at the FDIC data and you kind of look at the last couple of years, it's kind of chopped up because of the stimulus and everything, but you see continued progress by us in all these markets, moving from nowhere to into the tenth and seventh and eighth, and we keep building that out.",quarter,Brian Moynihan,CEO,15,Q and A,Q3_2024,2024-10-15
"What that does is, we believe in high touch, high tech across all individuals, and even small businesses and even a little bit in the middle market. And what we mean by that is for even wealthy customers, there are times when they need to utilize a branch. And if you have no branch in Denver or Columbus or Indianapolis or Minneapolis or et cetera, it's a little hard for them to get the full experience. So we've done that.",quarter,Brian Moynihan,CEO,15,Q and A,Q3_2024,2024-10-15
"Now as we think about it, we had extreme discipline. We're going after this to build out markets to a level we feel comfortable that we have the market covered. And so instead of putting one in every place, we're trying to build out a network in a place like Columbus, where I think we have 15, 20 branches now. And that allows us to build the business.",quarter,Brian Moynihan,CEO,15,Q and A,Q3_2024,2024-10-15
"We already have a major Merrill presence there. We already had commercial banking presence there. This allows us to build it underneath it. And so that's why you're seeing our deposits in those branches push past $100 million per branch, which is much different than we see and others doing it because of the density and the capacity and the digital and the prior customer base for lack a better term that we now can get more from.",quarter,Brian Moynihan,CEO,15,Q and A,Q3_2024,2024-10-15
"So the team is doing a good job. We expect you have to go down those paths. But at the end of the day, we're trying to get coverage in the top markets across the country so that we cover the American population in an efficient and effective way. And it's -- the truth of the matter is -- even though we're 54% sales across all the businesses -- in Consumer, all different types of products -- a lot of the checking sales are only digital about in 30s (%) as opposed to the 50s, which means people still like to walk in a branch and start a relationship, and that's why we're there.",quarter,Brian Moynihan,CEO,15,Q and A,Q3_2024,2024-10-15
And this does conclude today's Q&A. I would like to return the call to Brian Moynihan for closing comments.,quarter,Operator,Other,15,Q and A,Q3_2024,2024-10-15
"I thank all of you for joining us. We operated well in the quarter, delivering $6.9 billion of earnings after tax, $0.81 a share. As we told you, we continue to see good health in asset quality overall and good spending behavior by the consumers, consistent with a solid economy.",quarter,Brian Moynihan,CEO,16,Conclusion,Q3_2024,2024-10-15
"We told you a couple of things in the past that NII would hit an inflection point in the second quarter. It's done that. We told you that we’d continue to see the ability to drive operating leverage in the future. Now we can see it as NII starts to pick up, and that will drive the efficiency ratio and operating leverage.",quarter,Brian Moynihan,CEO,16,Conclusion,Q3_2024,2024-10-15
"We continue to grow organically across the board, and we continued return of capital to you, as we did $3.5 billion this quarter. So thank you, and look forward to talking next quarter.",quarter,Brian Moynihan,CEO,16,Conclusion,Q3_2024,2024-10-15
"This does conclude today's Bank of America earnings announcement. You may now disconnect your lines, and everyone, have a great day.",quarter,Operator,Other,16,Conclusion,Q3_2024,2024-10-15
"Certain statements contained in this document constitute “forward-looking” statements within the meaning of the Private Securities Litigation Reform Act of 1995. Forward-looking statements reflect management’s current beliefs and expectations, are not guarantees of future results or performance and involve certain known and unknown uncertainties and assumptions that are difficult to predict and are often beyond the control of Bank of America. Actual outcomes and results may differ materially from those expressed in, or implied by, forward-looking statements. You should not place undue reliance on any forward-looking statement and should consider the risks and uncertainties discussed in our most recent Annual Report on Form 10-K and subsequent Securities and Exchange Commission (SEC) filings, available on the Bank of America and SEC websites.",quarter,Other,Other,16,Disclaimer,Q3_2024,2024-10-15
