text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
"And in light of that, we added the next few slides to illustrate how much stronger our risk profile and balance sheet are today for whatever economic outcome we might face.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q1_2025,2025-04-15
"And let me offer 3 important takeaways as you see the next few slides. First, we have a vastly improved risk profile from previous periods of economic dislocation. Second, at the same time, we strengthened the balance sheet by adding billions of capital and liquidity. Third, following 15 years of operating under responsible growth, our portfolio and our balance sheet are well prepared to support our clients in various economic outcomes.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q1_2025,2025-04-15
Now the left side of Slide 21 highlights the shift in the loan portfolio to a more balanced mix of commercial and consumer as well as a more geographically-diverse mix.,quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q1_2025,2025-04-15
Our high-quality commercial loan portfolio at this point is more than 90% investment-grade or collateralized. And it also includes a more diversified geographic mix as you see at the bottom of the page.,quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q1_2025,2025-04-15
"At the top right, you see the improved mix toward a more secured, collateralized balance of our consumer book. The bottom right illustrates the 9-quarter loss rate and how our 9 quarters – so this isn't annualized, this is 9 quarter – stress loss ratios faired in the Fed models and CCAR exams.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q1_2025,2025-04-15
And we compare quite favorably to peers in each of the past 12 years of exams. CCAR provides investors an annual independent view to analyze adverse impacts in the most severe circumstances.,quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q1_2025,2025-04-15
"So just to recap, if you went to the latest results from 2024, those scenarios include a drop of 6% to 8% in real GDP from peak to trough. It includes a rapid increase in unemployment up to 10% and significant changes in inflation. It also assumes housing prices falling 35%.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q1_2025,2025-04-15
"It assumes short rates basically go to 0% and the 10-year goes to 1%. And it assumes bond spreads widened dramatically, commercial real estate prices decline 40%, and equity prices would drop by 50% together with significant weakness in international economies.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q1_2025,2025-04-15
"It also assumes the portfolio size doesn't change from any management actions that we might take in that environment, and we obviously do quite well in that CCAR stressed environment.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q1_2025,2025-04-15
"With that, I'm going to stop. I'll turn it back to Brian for a couple of thoughts to wrap up.",quarter,Alastair Borthwick,CFO,8,Prepared remarks,Q1_2025,2025-04-15
"Thanks, Alastair. And I'm on Slide 22. On that slide, we highlight some of the key balance sheet or asset quality statistics of the company has faced important periods of economic disruption, and we compare those to the current status.",quarter,Brian Moynihan,CEO,8,Prepared remarks,Q1_2025,2025-04-15
"On the left side of the columns, you can see that the fourth quarter of 2009 illustrates what the company looked like after a couple of years in the financial crisis and after the acquisition of Merrill. Second column, obviously, is fourth quarter '19, which represents what we look like heading into the pandemic. And now we show you what the company looks like today.",quarter,Brian Moynihan,CEO,8,Prepared remarks,Q1_2025,2025-04-15
"We have a multifarious loan book across types of clients, geographies, and various asset classes. That holds us in good stead.",quarter,Brian Moynihan,CEO,8,Prepared remarks,Q1_2025,2025-04-15
"In total, our consumer loans are down more than $200 billion, as home equity loans are down more than $125 billion and credit card loans -- unsecured credit card loans are down by more than $60 billion.",quarter,Brian Moynihan,CEO,8,Prepared remarks,Q1_2025,2025-04-15
This reflected a concentrated effort on us to focus on our relationship loans rather than loans as a product and deepen those relationships with the highest-quality prime credit customers.,quarter,Brian Moynihan,CEO,8,Prepared remarks,Q1_2025,2025-04-15
Our Wealth Management business has doubled in size in those consumer categories and the relative exposure to those borrowers in those loans is very secure as they are highly collateralized and the strength of the borrowers underneath it.,quarter,Brian Moynihan,CEO,8,Prepared remarks,Q1_2025,2025-04-15
"In the commercial area, in addition to the more geographic dispersion that Alastair discussed, you can also see that the construction lending and land development exposures have been greatly reduced.",quarter,Brian Moynihan,CEO,8,Prepared remarks,Q1_2025,2025-04-15
"At the same time, our equity is $93 billion higher. At Bank of America, we remain obdurate about our strength of our balance sheet. We are well reserved for our portfolio and risk profile.",quarter,Brian Moynihan,CEO,9,Prepared remarks,Q1_2025,2025-04-15
"On a weighted basis, including our model reserves, our imprecision reserves, and our judgmental reserves, it positions us at a 6% -- approximately 6% unemployment rate. The current reserve allocation on card is 7.4%, for example, against a charge-off rate of about 4%.",quarter,Brian Moynihan,CEO,9,Prepared remarks,Q1_2025,2025-04-15
"When you go to Slide 31, you can see some more statistics about our portfolios -- Slide 23 -- you can see more statistics about our portfolios. Let's take a deeper look at those and just a couple of points.",quarter,Brian Moynihan,CEO,9,Prepared remarks,Q1_2025,2025-04-15
"On Slide 23, you can see that in regards to mortgage, between the first and second lien products today, we have a total of about $260 billion. On average, our borrowers have FICO scores above 770 and average debt-to-income ratios of 35% for the residential mortgage product and 39% for the home equity product.",quarter,Brian Moynihan,CEO,9,Prepared remarks,Q1_2025,2025-04-15
"Loan to values also leave us in strong equity positions being below 50%. For comparative purposes, we entered the financial crisis in early 2007, and you can see the exposures were more than $400 billion with average FICO scores were 50 to 60 points lower and higher LTVs.",quarter,Brian Moynihan,CEO,9,Prepared remarks,Q1_2025,2025-04-15
"So $400 billion more in balances, lower credit scores and higher LTVs. And so we've significantly repositioned those portfolios across the last several years.",quarter,Brian Moynihan,CEO,9,Prepared remarks,Q1_2025,2025-04-15
Moving through the other consumer loan types. You can see the high quality of the collateralized securities-based asset lending and auto portfolios.,quarter,Brian Moynihan,CEO,9,Prepared remarks,Q1_2025,2025-04-15
"And on consumer credit card, we have about $100 billion in outstandings with the current net charge-off ratio, as I said, about 4%. The FICO score of our average borrower is 777. And thinking about exposure to borrowers less than a current FICO score of 660, we have about 12% exposure.",quarter,Brian Moynihan,CEO,9,Prepared remarks,Q1_2025,2025-04-15
"Card is really our only consumer unsecured exposure in the portfolio. As comparison, heading into the financial crisis in fourth quarter ‘07, we had $150 billion in credit card balance about 1.5x of our current balance of card loans.",quarter,Brian Moynihan,CEO,9,Prepared remarks,Q1_2025,2025-04-15
"The average FICO score was 55 points lower, and the unused lines of those books were much, much higher.",quarter,Brian Moynihan,CEO,9,Prepared remarks,Q1_2025,2025-04-15
So this strong position allows us to better serve our clients in the times of stress which may come ahead according to our projections. Bank of America stands ready to support them as never before.,quarter,Brian Moynihan,CEO,9,Prepared remarks,Q1_2025,2025-04-15
"Whether it's a commercial client, which needs to help to borrow and navigate the changing economy around the world, whether it's a commercial client needs to reposition our debt structure and move money to help participate in the economy, we’ll be there for them.",quarter,Brian Moynihan,CEO,9,Prepared remarks,Q1_2025,2025-04-15
"If it's a wealthy client who needs advice and counsel on rocky periods or loan to get them through, we're there for them. If consumers need access to cash or borrowing, we're also there for them.",quarter,Brian Moynihan,CEO,9,Prepared remarks,Q1_2025,2025-04-15
"Bottom line, operating the company in this way allows us to stand tall in times of stress. And these slides highlight the importance of having done that across the last many years and the relative important strength of our company compared to others.",quarter,Brian Moynihan,CEO,9,Prepared remarks,Q1_2025,2025-04-15
"Thank you, and now we'll go to questions and answers, Q&A.",quarter,Brian Moynihan,CEO,9,Prepared remarks,Q1_2025,2025-04-15
We'll take our first question from Steven Chubak with Wolfe Research.,quarter,Operator,Host,9,Q and A,Q1_2025,2025-04-15
"I wanted to start off with one on capital management. Certainly encouraging to see the acceleration in the buyback towards that $4.5 billion level. At the same time, you're still running with more than 100 basis points of cushion.",quarter,Steven Chubak,Analyst,9,Q and A,Q1_2025,2025-04-15
"I was hoping you could speak to, given the uncertainty in the environment, what level of CET1 you're currently comfortable running with, in terms of the ratio and whether this $4.5 billion buyback level is something that we expect to be sustained over the near to medium term?",quarter,Steven Chubak,Analyst,9,Q and A,Q1_2025,2025-04-15
"Yes. So Steve, if you look at what we did this quarter, just take a look at Slide 8 in the earnings materials. Here's a quarter where we ended up earning $7 billion. And it allowed us to step up the share buyback from $3.5 billion up to $4.5 billion in an environment where we also invested more RWAs in Global Markets and into higher loan balances.",quarter,Alastair Borthwick,CFO,9,Q and A,Q1_2025,2025-04-15
"So not only do we grow the loans, I'll call them organically, but we also purchased a loan portfolio this quarter. So we're sort of growing into our capital at this point by investing in the business and we still have some flexibility to increase the share buyback.",quarter,Alastair Borthwick,CFO,10,Q and A,Q1_2025,2025-04-15
"So I don't think we have an ultimate destination in mind right now on CET1, recognizing that we don't have full clarity yet on all the aspects of capital, and we'd like to see that before we determine it.",quarter,Alastair Borthwick,CFO,10,Q and A,Q1_2025,2025-04-15
"But obviously, as you point out, we've got a lot of flexibility -- and we're more focused on just making sure that the CET1 is in a good place and then grow into the capital base that we have, and that's probably the best way to articulate it.",quarter,Alastair Borthwick,CFO,10,Q and A,Q1_2025,2025-04-15
"That's great. And for my follow-up, just on the outlook for loan and deposit growth. You delivered better growth across both KPIs relative to peers.",quarter,Steven Chubak,Analyst,10,Q and A,Q1_2025,2025-04-15
"I was hoping you could speak to what drove the strength in 1Q beyond the portfolio purchase you alluded to earlier. And just bigger picture, the outlook for commercial loan growth as tariffs and policy uncertainty have certainly raised concerns regarding weakening loan demand, weaker CapEx, what have you.",quarter,Steven Chubak,Analyst,10,Q and A,Q1_2025,2025-04-15
"So Steven, just on the -- I'll give you the broader thing and also can talk about some of the specifics. Remember, over the last several years, we were investing in basically building out more commercial bankers across the world, including build-outs in Switzerland and the U.K. and things like that.",quarter,Brian Moynihan,CEO,10,Q and A,Q1_2025,2025-04-15
"We built more commercial loan officers in the United States and our Global Commercial Banking business under Wendy and the team. We've grown more private bankers and more -- in the wealth management team under Merrill, what we call wealth management bankers to support those teams we've grown them.",quarter,Brian Moynihan,CEO,10,Q and A,Q1_2025,2025-04-15
"So those investments are sort of kicking in on that sort of 20-mile march way, just more of a more of a more of it and that just keeps driving it through. So that's why you're seeing us sort of do better than the competition just in linked-quarter loan growth.",quarter,Brian Moynihan,CEO,10,Q and A,Q1_2025,2025-04-15
"When we look forward with all the things you described, that change in economy, business views. Will people draw in anticipation of tougher economic times. We'll see all that play out.",quarter,Brian Moynihan,CEO,10,Q and A,Q1_2025,2025-04-15
"But the real way -- the real reason that we're driving our capabilities is more capacity and then making that -- honestly, we're also making that capacity more efficient using some artificial intelligence, machine learning to direct that calling capacity, and that's allowed us to take what we call new logos in the commercial business, adding new companies for the first time, and you're seeing that having started a couple of years ago is now maturing in the balances and outstandings, which it takes a while to bring those clients in, get them underwritten they renew once every couple of years, getting the flow, et cetera.",quarter,Brian Moynihan,CEO,10,Q and A,Q1_2025,2025-04-15
"So those investments are paying off, and we expect that to continue across the board.",quarter,Brian Moynihan,CEO,10,Q and A,Q1_2025,2025-04-15
We'll move next to John McDonald with Truist Securities.,quarter,Operator,Host,10,Q and A,Q1_2025,2025-04-15
"Thanks for the longer-term perspective on the credit. I just wanted to follow up that. In terms of the loan loss reserve, what were the dynamics of the setting of the reserve this quarter in terms of any change in weighting of scenarios for the tariffs? And was it set with a 3/31 view or early April view?",quarter,John McDonald,Analyst,10,Q and A,Q1_2025,2025-04-15
"So John, we said it all the way through the close, but normally, we're focused on the data that we have on 3/31. And then we have the ability to layer on top, after we model our reserves, we have the ability to layer on imprecision and judgmental on top of that.",quarter,Alastair Borthwick,CFO,10,Q and A,Q1_2025,2025-04-15
"So we did this quarter the same way that we've done in other quarters, we went through and assessed using the blue-chip economic indicators, so the consensus view of all of the various macro assumptions. That's sometimes different than others who use their own proprietary.",quarter,Alastair Borthwick,CFO,10,Q and A,Q1_2025,2025-04-15
"We feel like the right answer is to use the blue-chip consensus. It's more independent. And then we've got that as our baseline, and we've got four other scenarios around that. We've got upside and three downside.",quarter,Alastair Borthwick,CFO,10,Q and A,Q1_2025,2025-04-15
"And so in this particular quarter, already the blue-chip economic indicators have moved down in terms of economic growth. So GDP lower in the baseline. And a little higher on inflation. So that's reflected in the baseline before we even get to the weightings.",quarter,Alastair Borthwick,CFO,11,Q and A,Q1_2025,2025-04-15
"And then weightings this quarter, we -- those are unchanged for us. And by the time we then take that modeled answer, and then layer on top of it the judgmental piece all the way through the close, we're reserved closer to an unemployment rate that's right around 6% in '25, '26, just to give you some idea.",quarter,Alastair Borthwick,CFO,11,Q and A,Q1_2025,2025-04-15
So that should give you an idea. We feel like we're pretty well reserved at this point.,quarter,Alastair Borthwick,CFO,11,Q and A,Q1_2025,2025-04-15
"John, one of the things we've been looking a lot of sort of what happened because, obviously, CECL came in, the pandemic hit sort of the buildup and things like that.",quarter,Brian Moynihan,CEO,11,Q and A,Q1_2025,2025-04-15
"But as Alastair said, one of the hard concepts is the baseline that we use continues has moved negative over the last couple of quarters, obviously, due to the outlook here the last couple of months in to reflect that. But we have a strong reserve position with that when you add it all up at the 6% implied level. So we feel good.",quarter,Brian Moynihan,CEO,11,Q and A,Q1_2025,2025-04-15
"That's helpful. And then on expenses, you previously were looking for the full year expenses this year to be up 2% to 3% over last year. How are you feeling about that? Is that still kind of your current thinking?",quarter,John McDonald,Analyst,11,Q and A,Q1_2025,2025-04-15
"Yes. That's still our current thinking, John. I mean, I think we said 2% to 3% for the full year. We feel like we're on course there. It might be towards the higher end, but we just got to see what happens with fees over the course of this year.",quarter,Alastair Borthwick,CFO,11,Q and A,Q1_2025,2025-04-15
We'll take our next question from Jim Mitchell with Seaport Global Securities.,quarter,Operator,Host,11,Q and A,Q1_2025,2025-04-15
"Maybe, Alastair, you were able to absorb 4 cuts this year in your assumptions and maintain the 4Q NII target, which is a good thing. As we think about the full impact of the 4 cuts, felt in '26 and potentially a few more, does that make it a little more difficult to reach that intermediate-term target NIM of 1.3% by the end of next year?",quarter,Jim Mitchell,Analyst,11,Q and A,Q1_2025,2025-04-15
Or the fact that you're getting them out of the way this year is helpful. Just trying to think through that intermediate-term target.,quarter,Jim Mitchell,Analyst,11,Q and A,Q1_2025,2025-04-15
"So Jim, first of all, that target’s 2.3%, not 1.3%.",quarter,Alastair Borthwick,CFO,11,Q and A,Q1_2025,2025-04-15
I'm sorry. Yes,quarter,Jim Mitchell,Analyst,11,Q and A,Q1_2025,2025-04-15
"Yes, you're letting us off the hook you -- we're aiming at 2.3%, and we still feel like over the course of the next couple of years, that's the right answer.",quarter,Alastair Borthwick,CFO,11,Q and A,Q1_2025,2025-04-15
"For this year's NII, those rate cuts, we've got 4 of them in there, but a couple of them are later in the year. So it doesn't have a tremendous impact on 2025. It will be a little bit of a headwind in '26. If that, in fact, is the case.",quarter,Alastair Borthwick,CFO,11,Q and A,Q1_2025,2025-04-15
"But again, we got a lot of time between then and there. I feel like last year, at one point, we thought there'd be one rate cut in the curve. Then there was 6, then we were back to one, so we got to see how the interest-rate curve develops. But our management team's focus and goal has not changed.",quarter,Alastair Borthwick,CFO,11,Q and A,Q1_2025,2025-04-15
"Yes. And Jim, one thing on the rate sensitivities, Remember, those are instantaneous drops, and it takes time for the fixed -- our debt portfolio, our debt issuance portfolio, some of it's floating, some of it's fixed, it reprices over time.",quarter,Brian Moynihan,CEO,11,Q and A,Q1_2025,2025-04-15
"So if they come more over time, you can't quite quit it to the instantaneous drop type of things if you got my point because you have other dynamics which helps.",quarter,Brian Moynihan,CEO,11,Q and A,Q1_2025,2025-04-15
"So remember that long term, most economists believe that with the inflation coming back towards the target rate, you'd see the fed funds rate ultimately get down to 3.0%, 3.5% type of levels, which is more of a traditional normal – it's hard to say in the world we're in now – level.",quarter,Brian Moynihan,CEO,12,Q and A,Q1_2025,2025-04-15
"So if that happens, we feel very comfortable if you look back historically, the earnings power of this company and the NIM percentages you've talked about with the Fed funds rate in that range pushing up 2.3% and beyond is strong.",quarter,Brian Moynihan,CEO,12,Q and A,Q1_2025,2025-04-15
"Okay. Yes, it makes sense. And just as a follow-up on just sort of the near term, April, we saw a big jump in volatility. Just any -- what are you seeing across your business segments, whether we've seen -- you've seen deposit flight to safety flows and the volatility in trading. Has that been good volatility, bad volatility? Just trying to get a little window into the near term.",quarter,Jim Mitchell,Analyst,12,Q and A,Q1_2025,2025-04-15
"Well, we've seen significant pickups in customer activity in Global Markets. So the environment there remains constructive.",quarter,Alastair Borthwick,CFO,12,Q and A,Q1_2025,2025-04-15
"We have seen, I'd say, continued -- sort of similar to what we would expect. We haven't seen anything like if you were to go back a couple of years around regional banking crisis that nothing like that. It's been pretty regular way, I would say, and we just keep driving the deposits day-to-day.",quarter,Alastair Borthwick,CFO,12,Q and A,Q1_2025,2025-04-15
"And Jim, I mentioned it earlier, but just you did specifically ask about it, but what's interesting is you watch that consumer money flow spending, if you take a 4-week average, including up to the first 12 days of April, it's running at 5%, so it hasn't fallen off.",quarter,Brian Moynihan,CEO,12,Q and A,Q1_2025,2025-04-15
"You have to be careful just using 2 weeks because of where Easter fell this year versus last year and all that stuff. But basically, it's maintaining that pace. So the consumers are still solidly in the game. What they'll do next, different question, but right now, they're still solid even to the first part of April.",quarter,Brian Moynihan,CEO,12,Q and A,Q1_2025,2025-04-15
We'll move next to Glenn Schorr with Evercore.,quarter,Operator,Host,12,Q and A,Q1_2025,2025-04-15
"So another good trading quarter for you guys. So I'm curious, when you benchmark yourself to the top tiers, there's probably about $3 billion difference to that biggest platforms.",quarter,Glenn Schorr,Analyst,12,Q and A,Q1_2025,2025-04-15
"I'm just curious, if you see those big gaps to peers, are those gaps that you're choosing to pursue? You mentioned you have the SLR room. You have a great equity franchise. I'm just curious on your approach towards is it a capital thing? Is it a risk thing? I'm just curious on the high-level thoughts.",quarter,Glenn Schorr,Analyst,12,Q and A,Q1_2025,2025-04-15
"So I think starting a number of years ago, this has been a relentless climb up the ladder and not overshooting and having to cut off. So that 3 years of year-over-year growth consecutive quarters that other people don't do because there's more volatility.",quarter,Brian Moynihan,CEO,12,Q and A,Q1_2025,2025-04-15
"So Jim and the team have been basically building up. So what have we done? More capital, probably over 5 or 6 years, $300 billion more balance sheet capacity even to this quarter was $60 billion. So we keep adding capabilities, capacity.",quarter,Brian Moynihan,CEO,12,Q and A,Q1_2025,2025-04-15
"But remember, the -- and we've relentless March, fourth, third, second this category, keep moving up and just keep pursuing it. In some areas, like physical commodities, that's not a business where heavily into, and we made a decision about that a number of years ago versus core fixed income, where we're stronger, and we've been gaining share.",quarter,Brian Moynihan,CEO,12,Q and A,Q1_2025,2025-04-15
"So the idea is to keep gaining share, but at a pace for lack of a better term, in the business, which has volatility in it, a pace that capitalizes that volume of revenue into the business and then grows from there, as opposed to grabs it and gives it back and grabs and gives it back.",quarter,Brian Moynihan,CEO,12,Q and A,Q1_2025,2025-04-15
"It's just the way that Jim and the team have driven it and they've done frankly, a very good job doing it. And so expect us to keep gaining share. We'll keep closing the gaps that you mentioned.",quarter,Brian Moynihan,CEO,12,Q and A,Q1_2025,2025-04-15
"It's getting closer to the third-place gap. But in a given quarter, other people may shoot up a little higher because of this element of that element, but our job is to just to be consistent across all the elements that we participate in and keep driving it, and there's plenty of opportunity ahead, and it's not for lack of capital or lack of risk taking; they're taking more risk.",quarter,Brian Moynihan,CEO,12,Q and A,Q1_2025,2025-04-15
"And the other major thing is the investment in systems here is a competitive moat, frankly, that the amount of work you have to do to get this all to work right on a worldwide basis. There's very few of us who can do it.",quarter,Brian Moynihan,CEO,13,Q and A,Q1_2025,2025-04-15
"I very much appreciate that. And similar to what John said, we’d definitely like to drill down on the extra detail around the credit book and history guide. I'm curious on the right now, when you talk about the reserving and you took now to give us the further drill down on the exposures, -- is it a traditional regular way we're marching towards or closer towards a higher likelihood of recession.",quarter,Glenn Schorr,Analyst,13,Q and A,Q1_2025,2025-04-15
"And -- or have you gone through and assessed the loan book from exposures to the shifting tariff and tax environment, and that's bringing the higher attention. I hope that the question is clear. I'm just more talking about the why now and what's driving the increased attention?",quarter,Glenn Schorr,Analyst,13,Q and A,Q1_2025,2025-04-15
"Well, why now, of why we put the extra disclosure is just to remind people, we actually -- if you look back, we did a lot of this around '19 and '20 because of the same discussion came up. And then in '22 or '23, there were the same discussion about we're heading into recessions, consumers are going to spend down their money, the consumers -- turned out not to be true, frankly, in the '22-'23 time frame, the consumer held in.",quarter,Brian Moynihan,CEO,13,Q and A,Q1_2025,2025-04-15
"So if you look, we always are testing every -- on a continuous basis in a trading book stress test, but on a quarterly basis across the things. If you think about all the different ways the economy can get knocked into recession or potential recession or lower growth.",quarter,Brian Moynihan,CEO,13,Q and A,Q1_2025,2025-04-15
"Remember, the whole world is predicting a lot lower growth this year than last year. That's not new. That's all -- the Street are economists et cetera. So that the growth is slowing down from a 3% growth rate in the third quarter of last year to one-ish type of numbers that are a little bit less than one-ish in the blue chip in the first quarter.",quarter,Brian Moynihan,CEO,13,Q and A,Q1_2025,2025-04-15
"So over 2 quarters, a pretty good drop. So that's all embedded in it.",quarter,Brian Moynihan,CEO,13,Q and A,Q1_2025,2025-04-15
"But what we're trying to give you reassurance is – or a look at it in-depth is – because it's a source of strength for us. And we've been working at that hard to ensure that as we go through a crisis, and we've had a couple of bumps in the road as we go through a more traditional economic downturn, we will be in great shape, and we test that every quarter in lots of different ways.",quarter,Brian Moynihan,CEO,13,Q and A,Q1_2025,2025-04-15
"So -- but you sit there and say, ""what happens if tariffs happen, this happens, this happens.” It's going to result in either GDP negative growth, higher inflation, which may then cause GDP negative growth, higher unemployment, et cetera, all those are the factors we actually test in granular detail.",quarter,Brian Moynihan,CEO,13,Q and A,Q1_2025,2025-04-15
"So it's not necessarily how you get there. It's the outcome of getting there. The GDP fall of housing price fall off, unemployment levels, that's what we do.",quarter,Brian Moynihan,CEO,13,Q and A,Q1_2025,2025-04-15
"And we want to make sure we are positioned at the end of the day that we could serve our clients well and not have to be pulling back. And so that's where the underwriting discipline the last decade hold you in good stead if, in fact, we do enter recession in the future.",quarter,Brian Moynihan,CEO,13,Q and A,Q1_2025,2025-04-15
We'll move next to Mike Mayo with Wells Fargo Securities.,quarter,Operator,Host,13,Q and A,Q1_2025,2025-04-15
"Brian, I'm hearing this call and it sounds like it could have been the fourth quarter earnings call. Loans are growing, deposits are growing, credit's fine. Consumer spending is slowing, but still growing. You're buying back more stock, and I'm just trying to reconcile the $7 trillion of lost stock market wealth with comments from you, sounds like you're not blinking.",quarter,Mike Mayo,Analyst,13,Q and A,Q1_2025,2025-04-15
"And by the way, I don't think you're alone. It's just seems more upbeat relative to what the stock market has done and I'm trying to reconcile those 2 things. So what am I missing? Or what are you seeing? Or at what point do you say, ""Hey, wait a minute, this is really might be a bigger problem?”",quarter,Mike Mayo,Analyst,13,Q and A,Q1_2025,2025-04-15
"I think, Mike, you're laying out the difference between is and could and might and should, in the future, right?",quarter,Brian Moynihan,CEO,14,Q and A,Q1_2025,2025-04-15
"So what we're trying to do is make sure people see what is going on today and like you said, for the -- and that's why you actually split the 2 pieces of the presentation for the first quarter. Everything you said is true: loans, deposits, credit is good, charge-offs went down, delinquencies are down at the end of the quarter versus fourth quarter.",quarter,Brian Moynihan,CEO,14,Q and A,Q1_2025,2025-04-15
"You're looking at all that and saying, okay, that's what we did. Then if we look forward, our economists, your economists, I'm sure, are all predicting a slowdown in growth -- and the core question will be when all these different policies and stuff come together, and responses to policies by other trading partners to the tariff policies, by the policies on deregulation, working for that, the tax bill, which comes out. All that will mix together and come to an outcome.",quarter,Brian Moynihan,CEO,14,Q and A,Q1_2025,2025-04-15
And our job is to have positioned the company well and take advantage of the opportunities to – and that outcome hasn't happened yet. And when it comes to being a good position. And that's why the latter part of this was geared to show you the strength of the credit portfolios and other things.,quarter,Brian Moynihan,CEO,14,Q and A,Q1_2025,2025-04-15
"At the end of the day, you and I know that the real risk and a balance sheet of a bank is going to be its credit posture heading into a general recession. Our colleagues have raised their probability of a recession, lowered their growth as the blue chips.",quarter,Brian Moynihan,CEO,14,Q and A,Q1_2025,2025-04-15
"But even if you look at the people we did, it's a very slight recession, and we should fare well on that. But we just don't -- nobody has a perfect crystal ball, whatever the right word is, to the future, but we're positioned our company for everything, but we don't want people to lose sight of the strong performance of this company and our team in the first quarter of 2025.",quarter,Brian Moynihan,CEO,14,Q and A,Q1_2025,2025-04-15
"Let me take the other side of that. I thought the idea was to make it easier to do business with deregulation. And you can see the nominations, people, and then you get the policies. If that narrative plays out, how do you think it will be easier to do business at Bank of America and with your customers as it relates to deregulation?",quarter,Mike Mayo,Analyst,14,Q and A,Q1_2025,2025-04-15
"I think the new administration has made it clear that they're going to reduce the regulatory burden along two dimensions. Dimension one is, I think, less regulations new and getting other regulations off the book of refining based on the view that the pendulum has swung too far -- now talking about banker regulations, but it's actually more broad across.",quarter,Brian Moynihan,CEO,14,Q and A,Q1_2025,2025-04-15
"The second way is actually reduce the size of the federal administration that brings the regulatory inquiries and things like that. So we're seeing some relief. We look forward to seeing more relief as the nominees get in position, and the policy outlines can be then drilled throughout the teams. But it's critically important that we get this rebalanced.",quarter,Brian Moynihan,CEO,14,Q and A,Q1_2025,2025-04-15
"We want to run a company that is going to be well-capitalized, great liquidity, fair to consumers, et cetera, Mike, but sometimes the regulation gets in the way of that and way overshot the issues. And we look forward to having come back in the middle.",quarter,Brian Moynihan,CEO,14,Q and A,Q1_2025,2025-04-15
"And just take the debate about treasury trading. The SLR requires us to hold capital to level against riskless assets and treasuries and cash; that doesn't make a lot of sense. And we've been saying that for a long time, and we expect now that there'll be a relief in that that will help us provide liquidity to our clients, both in good times and times of stress.",quarter,Brian Moynihan,CEO,14,Q and A,Q1_2025,2025-04-15
"But that -- remember, our cash and our government-guaranteed securities and government-issued securities, is $1.2 trillion of our balance sheet right now, Mike. So think about that in terms of -- and capitalizing that under the SLR at 5% or whatever it is. That's a big number. And none of that has any risk attached as you will know. And so that's one thing.",quarter,Brian Moynihan,CEO,14,Q and A,Q1_2025,2025-04-15
The second thing – we saw it again this quarter on some of the expenses – is the operational cost to deal with the regulatory push that happened that we tried to talk the last set of administrators into “you’re going way too far and you've gone past the substance into form” is a cost that we're going to see come out of the system and ought to be reinvested into helping our customers and clients grow.,quarter,Brian Moynihan,CEO,14,Q and A,Q1_2025,2025-04-15
"And short follow-up, the $1.2 trillion in cash and governments where would that be kind of in a more ideal world and the operating costs, how much of that could potentially be saved even if you want to give some back to the industry, just order of magnitude?",quarter,Mike Mayo,Analyst,15,Q and A,Q1_2025,2025-04-15
"Yes, I'm not sure it would be tremendously different by hundreds of billions of dollars. But I'd say a few hundred billion of it is pure size that we all added to meet a bunch of metrics that I'm not sure are as important as people may think they are, and that's proved out. So think of that as our long-term debt posture being up higher, et cetera.",quarter,Brian Moynihan,CEO,15,Q and A,Q1_2025,2025-04-15
"So -- our job is to -- we've got $2 trillion of deposits, $1 trillion of loans. We need to extract the value of that deposit. Our size ought to be more generated by that question. And less about, well, we want you to just add stuff because we're not sure that the treasury, the market for repo of asset-backed securities will be available at a time of stress or even treasuries.",quarter,Brian Moynihan,CEO,15,Q and A,Q1_2025,2025-04-15
"And so therefore, you have to more capital and more term funding against -- those are the things which change. So you'd probably see it most in our long-term debt footprint coming down relative to size. And our sheer size coming down, I don't know, $100 billion, $150 billion. Maybe I think Alastair, probably be a good guess that we've grown really just fluffed up the balance sheet to make metrics that are not that important to look good.",quarter,Brian Moynihan,CEO,15,Q and A,Q1_2025,2025-04-15
We'll move next to Erika Najarian with UBS.,quarter,Operator,Host,15,Q and A,Q1_2025,2025-04-15
"Understanding that there's a lot of potential moving pieces in the regulatory agenda or deregulatory agenda, I did notice that at the end of the year, your GSIB score would indicate that if you didn't take down your exposure this year, you would have a higher GSIB surcharge by January 1, 2027, from what I understand, all else being equal.",quarter,Erika Najarian,Analyst,15,Q and A,Q1_2025,2025-04-15
"I'm just wondering, Brian, Alastair, if your plans are to reduce this exposure or the message is, look, are ROTCE is 13.9% and improving. And so crossing is not going to be a big deal because of the PPNR and return power that we see going forward.",quarter,Erika Najarian,Analyst,15,Q and A,Q1_2025,2025-04-15
