text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
An increase in provision expense included the commercial real estate net charge-offs I discussed earlier as well as a larger reserve release in the prior year period.,quarter,Alastair Borthwick,CFO,15,Prepared remarks,Q1_2024,2024-04-16
"Expense increased 2% year over year, including the 35% lift in investment banking fees from the first quarter of '23. Switching to Global Markets on Slide 16.",quarter,Alastair Borthwick,CFO,15,Prepared remarks,Q1_2024,2024-04-16
"We'll focus our comments on results, excluding DVA, as we normally do. The team had another terrific quarter with $1.8 billion in earnings, growing 7% year over year.",quarter,Alastair Borthwick,CFO,15,Prepared remarks,Q1_2024,2024-04-16
"Revenue improved 6% from the first quarter of '23, and return on average allocated capital was 16%. Focusing on sales and trading ex DVA. Revenue improved 2% year over year to $5.2 billion, which is the highest first-quarter result in over a decade.",quarter,Alastair Borthwick,CFO,15,Prepared remarks,Q1_2024,2024-04-16
"FICC was down 4%, while equities increased 15% compared to the first quarter of '23.",quarter,Alastair Borthwick,CFO,15,Prepared remarks,Q1_2024,2024-04-16
"And the decline in the FICC revenues versus the first quarter was driven by a weaker macro trading quarter that was partially offset by better mortgage trading results. Equities was driven by strong trading results in derivatives, and year-over-year expenses were up 4% on continued investment in the business.",quarter,Alastair Borthwick,CFO,15,Prepared remarks,Q1_2024,2024-04-16
"Finally, and on Slide 17, All Other shows a loss of $700 million, driven by the FDIC assessment. Revenue declined year over year, reflecting higher investment tax credit deals.",quarter,Alastair Borthwick,CFO,15,Prepared remarks,Q1_2024,2024-04-16
"And expense, adjusted for the FDIC assessment, was down $113 million, driven by lower unemployment processing costs. Our effective tax rate for the quarter was 8%.",quarter,Alastair Borthwick,CFO,15,Prepared remarks,Q1_2024,2024-04-16
"And excluding the FDIC assessment and other discrete items, it would have been 9%. And further excluding tax credits related to investments in renewable energy and affordable housing, our effective tax rate would have been 26%.",quarter,Alastair Borthwick,CFO,16,Prepared remarks,Q1_2024,2024-04-16
"Thank you. And with that, we'll jump into Q&A.",quarter,Alastair Borthwick,CFO,16,Prepared remarks,Q1_2024,2024-04-16
[Operator instructions] We'll take our first question from Steven Chubak of Wolfe Research.,quarter,Operator,Host,16,Q and A,Q1_2024,2024-04-16
Hey. Good morning.,quarter,Steven Chubak,Analyst,16,Q and A,Q1_2024,2024-04-16
Good morning Steven.,quarter,Alastair Borthwick,CFO,16,Q and A,Q1_2024,2024-04-16
"So maybe just to start off with a question on capital management. Just given the strength of your excess capital position, there may be still some uncertainty around Basel III endgame and where the proposal could ultimately shake out. I was hoping you could just speak to where you're comfortable running on CET1. And when can we expect that you'll return to 100%-plus type payout?",quarter,Steven Chubak,Analyst,16,Q and A,Q1_2024,2024-04-16
"I think you should expect that we run a cushion. Whatever rules come out and when they come out and get clarity, we'll expect to run the requirements plus 50 basis points up to 100 basis points of excess. And anything above that will be either used to continue to grow the company, if needed. If not, it will be returned.",quarter,Brian Moynihan,CEO,17,Q and A,Q1_2024,2024-04-16
"And so we're just -- as all of us are waiting for the finalization of these rules, right now we're sitting on $30 billion under the old rules. We have enough under the new rules as previously proposed. But obviously, they're talking about changing them. So you should expect clarity on that.",quarter,Brian Moynihan,CEO,17,Q and A,Q1_2024,2024-04-16
"What you also expect is, as we think about it beginning now, you're basically at the point where you're sitting on the capital, the very modest need to build a cushion to the rules as proposed and any changes will be more favorable, that I assume. So expect us to continue to return capital at a fairly strong rate as we move through the second quarter and beyond and the rules become clarified.",quarter,Brian Moynihan,CEO,17,Q and A,Q1_2024,2024-04-16
"Great color, Brian. And for my follow-up, just on the NII commentary. Alastair, it sounds like you're still assuming some modest deposit growth in the back half as part of that NII trajectory, that recovery off the trough in 2Q. Just given your deposit balances increased $500 billion since COVID, I know some of that's going to be a function of share gains.",quarter,Steven Chubak,Analyst,17,Q and A,Q1_2024,2024-04-16
"But as we prepare for some Q2-driven outflows, how are you handicapping the risk of deposit attrition? And how does that impact the NII guidance? If you can frame any sort of sensitivity, recognizing many of those tend to be hot money or higher-cost deposits.",quarter,Steven Chubak,Analyst,17,Q and A,Q1_2024,2024-04-16
"Yes. So first thing, I would just say, Steven, is we've been up against Q2 now for the last couple of years. So the deposits are beginning to settle in now.",quarter,Alastair Borthwick,CFO,17,Q and A,Q1_2024,2024-04-16
"And if we were to go back to -- if you take, for example, consumer, if you were to go back to pre-pandemic and think about what long-term sustainable growth rates look like for consumer, if you just extended that through from the fourth quarter of 2019 to today, given that the economy is 30% larger, we kind of feel like consumer is approaching that floor.",quarter,Alastair Borthwick,CFO,18,Q and A,Q1_2024,2024-04-16
"So we're still in this belief that Q2 is going to be -- Q3 may be the turning point for consumer. You can see that slowing though. The rest of our business, if you look at the exhibit we put together on deposits, if you look at that bottom left chart on wealth, you'll see it slowed and grew this quarter. And then in Global Banking on the right-hand side of that page, they're kind of back to pre-pandemic growth rates.",quarter,Alastair Borthwick,CFO,18,Q and A,Q1_2024,2024-04-16
"They're up 7% year over year. So we're seeing some structure now in the deposit base. Even with Q2 over the course of the past year, our deposits were up $100 billion. So it has been a point of conviction of ours that, as we get toward Q2, we should see the consumer side begin to stabilize.",quarter,Alastair Borthwick,CFO,18,Q and A,Q1_2024,2024-04-16
That's what's driving our conviction that NII will go up in Q3 and Q4. We're in that transition period right now.,quarter,Alastair Borthwick,CFO,18,Q and A,Q1_2024,2024-04-16
Good color. Thanks so much for taking my questions.,quarter,Steven Chubak,Analyst,18,Q and A,Q1_2024,2024-04-16
We'll take our next question from Mike Mayo of Wells Fargo.,quarter,Operator,Host,18,Q and A,Q1_2024,2024-04-16
"Hi. Well, thanks for the outlook for NII and then consumer charge-offs. But once again, I go back to efficiency. And you highlight the 2 billion Erica interactions, the last 1 billion in the last 18 months.",quarter,Mike Mayo,Analyst,18,Q and A,Q1_2024,2024-04-16
"You mentioned Zelle, transaction now double the check, transactions are more than checks plus cash withdrawals from ATMs plus cash withdrawal from tellers. So for all the great tech work, the efficiency ratio improved 66% to 64% quarter over quarter. But I know you're still not happy with that 64%. So as you see the NII decline in site and as you have this tech evolutions continuing, when do you think you can get below a 60% efficiency ratio? What's your outlook for that? Because I'm just reconciling the numbers that we look at with all the progress you're making internally.",quarter,Mike Mayo,Analyst,19,Q and A,Q1_2024,2024-04-16
"Mike, I think as NII sort of moves along the path that Alastair mentioned, all that sort of flows through because there's no more activity it touches, as you're pointing out, and we continue to reduce marginal expense of that activity because largely, that's a consumer and wealth management and Global Banking, which don't add lots more clients and stuff and lots more activity. Even though the numbers go up, it's out of efficiency. So that continue to improve our efficiency ratio.",quarter,Brian Moynihan,CEO,19,Q and A,Q1_2024,2024-04-16
"As you also well know, when the revenue growth is coming through the wealth management business, which, by definition, because of the way the compensation process works, has the lowest efficiency ratio in the company, that's a good thing.",quarter,Brian Moynihan,CEO,19,Q and A,Q1_2024,2024-04-16
"Because it grows and we get good profitability growth out of it, but we're fighting that trend. And as one of the largest wealth management business in the world, if not, it's a higher percentage of our revenues and our expense base. And so we'll continue to drive it down. We're at 64%.",quarter,Brian Moynihan,CEO,19,Q and A,Q1_2024,2024-04-16
"You'd expect that to improve as the deposit balance has stabilized and for many quarters now and starting to grow. The rate paid has really flattened out sequentially by quarter, and the yield of the portfolio and the yield of the assets continue to grow. So we feel good about how it's going. Our focus is really on deploying expenses in operating leverage.",quarter,Brian Moynihan,CEO,19,Q and A,Q1_2024,2024-04-16
"And as we get through the twist in the NII, you should start to see us return to that again. And that would then obviously drive down the efficiency ratio.",quarter,Brian Moynihan,CEO,19,Q and A,Q1_2024,2024-04-16
"What are you thinking about expense growth for the rest of the year or next year? For a while there, you're trying -- and I get it, inflation has gone up quite a bit. But what are your thoughts about expense growth looking ahead?",quarter,Mike Mayo,Analyst,20,Q and A,Q1_2024,2024-04-16
"Well, last year, remember, Mike, we told you we thought we could drive expense down every quarter. We believe this year, the expense will trend down over the course of this year. And obviously, Q1 has inflated a little bit with just payroll tax and some of the revenue seasonality. But underneath that, there's pretty significant revenue strength.",quarter,Alastair Borthwick,CFO,20,Q and A,Q1_2024,2024-04-16
"So I think that probably cost us $100 million or so this quarter. I think we probably are looking -- if this environment continues, we're looking at another $100 million per quarter going forward. But it's -- to Brian's point, it's the good expense that comes with revenue growth over time. That's really the only change, I'd say, with respect to how we think about the expense picture.",quarter,Alastair Borthwick,CFO,20,Q and A,Q1_2024,2024-04-16
All right. Thank you.,quarter,Mike Mayo,Analyst,20,Q and A,Q1_2024,2024-04-16
We'll take our next question from John McDonald of Autonomous Research.,quarter,Operator,Host,20,Q and A,Q1_2024,2024-04-16
"Thanks, good morning. I wanted to follow up on the helpful deposit commentary, Alastair. So you mentioned the consumer. You're thinking that that will stabilize in the back half of the year on deposits.",quarter,John McDonald,Analyst,20,Q and A,Q1_2024,2024-04-16
"Wondering what your mix shift expectations are. Earlier this year, you kind of thought that those customers had moved for rate seeking, already had. I'm just wondering if higher rates for longer could put some pressure on rate-seeking behavior again. And what you're baking in, in terms of mix shift from noninterest-bearing.",quarter,John McDonald,Analyst,21,Q and A,Q1_2024,2024-04-16
Is interest-bearing in your outlook and your planning?,quarter,John McDonald,Analyst,21,Q and A,Q1_2024,2024-04-16
"Yes, John, I think if you look at seven, you could see sort of the mix in the left-hand corner. Remember that one of the things people have to -- we all have to be careful about is in the Global Banking area, the way the fees are paid and earnings credit. It messes up the simplicity of noninterest-bearing and interest-bearing, so it's complex.",quarter,Brian Moynihan,CEO,21,Q and A,Q1_2024,2024-04-16
"But if you look at the quarters coming across from the first quarter of '23 through the first quarter of '24, you can see that -- you're seeing the rate of change slow dramatically and kind of settle in.",quarter,Brian Moynihan,CEO,21,Q and A,Q1_2024,2024-04-16
"So I don't -- a lot of the money has moved in -- if you look at the seven-day average for consumer go all the way back to the early part of October, it's been relatively stable at $950 billion, $960 billion. So we're just getting to the tax seasons and ins and outs in the wealth management business and consumer.",quarter,Brian Moynihan,CEO,21,Q and A,Q1_2024,2024-04-16
"People paying taxes out on the wealthier side and receiving benefits on the tax refund side. So as we stabilize in that, we expect it to grow.",quarter,Brian Moynihan,CEO,21,Q and A,Q1_2024,2024-04-16
"We don't expect a massive change in how the deposits are structured from a -- what's in money markets, what's in savings, what's in checking, what's in that. It's really slowed down and been relatively stable. So things bump around, but it's all very good value, even the highest-paid balances in the wealth management business are good value for the company.",quarter,Brian Moynihan,CEO,21,Q and A,Q1_2024,2024-04-16
"But if you look at what really drives the value to the $950-odd billion in checking balances, you can see on Page 7 the core checking balances, that's what drives it.",quarter,Brian Moynihan,CEO,21,Q and A,Q1_2024,2024-04-16
"Yes. You're still feeling, Brian, like the bulk of people that have kind of moved on rate-seeking behavior likely have done so.",quarter,John McDonald,Analyst,22,Q and A,Q1_2024,2024-04-16
"Yes. If you look on the consumer business and you think about tracking those deposits accounts from pre-pandemic to now, which is one thing we talked about for different purposes. But if you look at where all the deposit balances, if people with lower average balances are still multiples of where they were pre-pandemic, people with higher balances are actually lower because, obviously, they were sitting on cash when the pandemic and accumulate more cash. And when rates came up, they moved it.",quarter,Brian Moynihan,CEO,22,Q and A,Q1_2024,2024-04-16
"And all in, that gives you what you see in consumer, which is at the end of the day, a couple of hundred billion dollars over where it was pre-pandemic. And so -- but the people have moved. And you're seeing it month-to-month relatively stable as we track that every month on both sides, frankly, the lower average balance accounts from pre-pandemic are basically bouncing around at the same level right now, not going down, not going up. And the higher ones are stable, but they are down 15%, 20% for people with a $0.5 million, $1 million balances largely because they moved it in the market.",quarter,Brian Moynihan,CEO,22,Q and A,Q1_2024,2024-04-16
"So we feel stabilized. There'll be ins and outs, and we'll see it play out, but it's extremely valuable no matter how you look at it.",quarter,Brian Moynihan,CEO,22,Q and A,Q1_2024,2024-04-16
"OK. And maybe as a quick follow-up for Alastair. It's nice to see the core NIM, the net interest yield ex markets inflect positively this quarter. Is that sustainable, do you feel like? And what are some of the fixed asset reprice dynamics that are tailwinds beyond the $10 billion per quarter on securities in terms of like loans and swaps that all come due over the next year or two and help the NIM a bit? Could you talk a little bit about that?",quarter,John McDonald,Analyst,22,Q and A,Q1_2024,2024-04-16
"Sure. We've talked about the fact that the net interest yield, obviously, this quarter benefits from the NII growth. So you're getting in the numerator. But we inflated the denominator in terms of the average earning assets last year as we just made the balance sheet more liquid.",quarter,Alastair Borthwick,CFO,23,Q and A,Q1_2024,2024-04-16
"So that's going to allow us to continue the deposits growth, to grow the interest income over time without necessarily growing the other earning assets. So Q2 will have a little more of a challenge. But going forward, I expect all the NII improvement in Q3 and Q4 to drop into that net interest yield.",quarter,Alastair Borthwick,CFO,23,Q and A,Q1_2024,2024-04-16
"And part of the things supporting that, John, as you pointed out, is we do have loans repricing.",quarter,Alastair Borthwick,CFO,23,Q and A,Q1_2024,2024-04-16
"Because we've got loans coming off the balance sheet, we're booking new loans at higher rates. So that's one element. Second element is we've got securities that we're reinvesting underneath all those two. So obviously, we're sweeping the hold-to-maturity paydowns and reinvesting those at much higher rates.",quarter,Alastair Borthwick,CFO,23,Q and A,Q1_2024,2024-04-16
"And then third, the teams have been working hard at repricing the balance sheet broadly for things like loans. And I believe we've now had seven quarters in a row of improving loan pricing. So we just got to keep grinding away at that.",quarter,Alastair Borthwick,CFO,23,Q and A,Q1_2024,2024-04-16
Thank you.,quarter,John McDonald,Analyst,23,Q and A,Q1_2024,2024-04-16
We'll take our next question from Betsy Graseck of Morgan Stanley.,quarter,Operator,Host,23,Q and A,Q1_2024,2024-04-16
Hi. Good morning.,quarter,Betsy Graseck,Analyst,23,Q and A,Q1_2024,2024-04-16
Good morning,quarter,Brian Moynihan,CEO,24,Q and A,Q1_2024,2024-04-16
"Thanks very much for taking the question. I guess I just wanted to follow up on the conversation you're just having. And Alastair, I know that, look, your NII guide improved this quarter due to 1Q results being better than what you anticipated a quarter ago. My question is on the second half '24 improvement. I get that it's going to be an improvement from first half, right? That's basically the base that you're looking at. I'm wondering how you're thinking about the NII trajectory on a year [Inaudible]? I believe NII is down about 3% year-on-year in 1Q. Should we anticipate that that is kind of stable pace throughout the year? Or that reduces as well when we're talking about second half '24? If you could just give us a sense of year-on-year, that would be helpful.",quarter,Betsy Graseck,Analyst,24,Q and A,Q1_2024,2024-04-16
"Betsy, before Alastair answers your question, it's good to have you back. And we wish you good luck with everything. So Alastair, why don't you hit that?",quarter,Brian Moynihan,CEO,24,Q and A,Q1_2024,2024-04-16
"Thanks so much, Brian. Really appreciate that.",quarter,Betsy Graseck,Analyst,24,Q and A,Q1_2024,2024-04-16
It's good to have you. So I guess a couple of things. The first thing is we haven't changed our perspective in terms of this idea of Q2 being the low point and the trough for the year. We haven't changed our point of view on growing in terms of Q3 and Q4.,quarter,Alastair Borthwick,CFO,24,Q and A,Q1_2024,2024-04-16
"I think the important thing we're trying to convey is because of the continued stability in pricing rotation and because of this continued stability in deposits, we feel like that extra couple of hundred million in Q1 is something that should flow through in Q2, Q3 and Q4.",quarter,Alastair Borthwick,CFO,25,Q and A,Q1_2024,2024-04-16
"And then there'll be a second dynamic to watch for as well, Betsy, which is if we have less rate cuts, we're going to benefit from that. We wouldn't necessarily benefit a lot in Q2 because there isn't enough cuts or time in Q2. But I think by the time we get to Q3 and Q4, we'll know more about the rate structure at that point, and we'll be able to tell you more about how -- what we expect for the growth in the back half of the year. But we're reasonably optimistic there.",quarter,Alastair Borthwick,CFO,25,Q and A,Q1_2024,2024-04-16
"Super. That's perfect. And then just one follow-up is on the AOCI. So we all know that HTM is a portfolio that you're in runoff on, I guess, if that's fair to say, is the balances are pulling off.",quarter,Betsy Graseck,Analyst,25,Q and A,Q1_2024,2024-04-16
"And this quarter, we did have a backup in the long end of the curve. Your AOCI really didn't flex that much. And part of my question is, is that a function of how the securities book is comprised? And you've been shifting toward treasuries, and that's reducing this risk as the back end of the curve increases. I just wanted to understand how that's trajecting in your mind.",quarter,Betsy Graseck,Analyst,25,Q and A,Q1_2024,2024-04-16
"Because it is a concern that people raise, and what I thought today suggests that it's much less of a concern than it had been a year ago, say, for example. Would you agree with that? Or --",quarter,Betsy Graseck,Analyst,25,Q and A,Q1_2024,2024-04-16
"Yes. I mean we've deliberately worked on that over time. But we've always, I think, had a pretty good program of hedging the fixed-rate securities in the AFS book so that they're swapped. And that means that if rates go up, we obviously benefit from that.",quarter,Alastair Borthwick,CFO,25,Q and A,Q1_2024,2024-04-16
It doesn't necessarily hurt us in terms of AOCI. So most all of the treasuries that you see in our portfolio are swapped. So I would expect very little in the way of AOCI impact there.,quarter,Alastair Borthwick,CFO,26,Q and A,Q1_2024,2024-04-16
Thanks so much.,quarter,Betsy Graseck,Analyst,26,Q and A,Q1_2024,2024-04-16
We'll take our next question from Glenn Schorr of Evercore.,quarter,Operator,Host,26,Q and A,Q1_2024,2024-04-16
"I think perfect leading to this question. On Slide 8, you talk about AFS book securities mostly hedged, you're pulling the cost and the duration of less than a half year. I know the Fed forward curve keeps not being correct, but at some point, it's going to be correct and rates are going to come in. My question is, what do you do about that? How much do you think about extending duration and managing the swaps a little differently, as we eventually knew at this time transition to a different rate backdrop?",quarter,Glenn Schorr,Analyst,26,Q and A,Q1_2024,2024-04-16
"Yes. So Glenn, I mean, ultimately, we'll use the same philosophy and strategy that we do to this point. We are in, obviously, a very good position where we have substantial deposits in excess of loans. That's what creates this excess in the top left of Page 8, and it's what allows us to put everything to work in the top right.",quarter,Alastair Borthwick,CFO,26,Q and A,Q1_2024,2024-04-16
"The balance that we try to strike, you can start to see in left-hand side. We're trying to make sure that, that cash and securities yield, compared to deposit rate paid, performs in any environment. So in an environment like this one where there's an awful lot going on with rates, we feel like if you look at that spread, I think it was 1 basis point different quarter over quarter.",quarter,Alastair Borthwick,CFO,26,Q and A,Q1_2024,2024-04-16
"So we're trying to make sure that we lock in the value, monetize the deposits regardless of whatever rate environment turns out to be.",quarter,Alastair Borthwick,CFO,27,Q and A,Q1_2024,2024-04-16
"And we feel like we're pretty balanced now. We've got a pretty good balance of short-dated, long-dated, fixed, and floating. That should allow us to perform whether rates go up or down from here. One final thing I'll just say, and I think you know this.",quarter,Alastair Borthwick,CFO,27,Q and A,Q1_2024,2024-04-16
"Underneath all of this, obviously, we've got some securities repricing. And to the point, I think it was John asked earlier, we've got the loans repricing as well, and all of that gives a little bit of underlying resilience to this.",quarter,Alastair Borthwick,CFO,27,Q and A,Q1_2024,2024-04-16
"Yes, I get that. I guess you have a lot of flexibility should you decide this time. Just one follow-up. You talked deposits with that.",quarter,Glenn Schorr,Analyst,27,Q and A,Q1_2024,2024-04-16
"You had a smidgen of year-on-year loan growth mostly in cards, I think. But it seems -- I know how we got here, but we're in an environment -- it's really strong economy, up markets and yet no loan growth. Are we -- is this just -- any way you slice it, we have to like go through another year or two of super low loan growth. Or are there any leading indicators that would lead you to believe we can get back to a little bit more normal BofA loan growth and not have to wait two years for it?",quarter,Glenn Schorr,Analyst,27,Q and A,Q1_2024,2024-04-16
"Yes. Well, I think we're probably getting closer now because, remember, in a big macro, we're in that transition period where post-pandemic, the economy is sort of recovering and rates are settling in and it's changing people's behaviors. So we've actually got pretty good credit card growth. And that's just offset by the fact that, for example, with securities-based lending at rates that are 5% higher, people are doing less of it.",quarter,Alastair Borthwick,CFO,27,Q and A,Q1_2024,2024-04-16
"Or in commercial, we've got some loan growth, but the revolver utilization is still suppressed because revolver costs a lot more. So as the Fed has raised rates, it's changed some of the borrowing patterns of our clients, but that's not going to last forever. Because as you point out, the economy powers through at 3%, 3.5,%. Whatever it ends up being, loan growth is going to catch up to that over time.",quarter,Alastair Borthwick,CFO,28,Q and A,Q1_2024,2024-04-16
"So for right now, we're in that transition period. But we're anticipating that loan growth will pick up at some point in the future, but it's not an enormous part of our NII guide at this point.",quarter,Alastair Borthwick,CFO,28,Q and A,Q1_2024,2024-04-16
"And just remember that the capital markets opened up and a lot of the larger clients access them as they, frankly, have gotten used to the higher rate structure and need to refinance. So that -- if you look across the businesses, you've got the commercial run. But if you look across the commercial businesses in the middle market and business banking, the segment up to $50 million in revenue companies and up to $2.5 billion, they actually saw progress on loan growth. It was really in the high end, Global Corporate and Investment Banking business, where you saw sort of paydowns and bring that down.",quarter,Brian Moynihan,CEO,28,Q and A,Q1_2024,2024-04-16
"That phenomena is one that occurs from time to time. It's probably stabilized now and we'll see it play out. But we are fighting for loan growth. And frankly, line usage stabilized and is better than it's been for the last few quarters in terms of trend.",quarter,Brian Moynihan,CEO,28,Q and A,Q1_2024,2024-04-16
"And so again, that all speaks to people feeling fine, but they're not quite as aggressive as they would be when you read the economic statistics. And that's one of the great debates you can read about in the paper every day.",quarter,Brian Moynihan,CEO,28,Q and A,Q1_2024,2024-04-16
Thank you both for all that.,quarter,Glenn Schorr,Analyst,28,Q and A,Q1_2024,2024-04-16
We'll take our next question from Matt O'Connor of Deutsche Bank.,quarter,Operator,Host,29,Q and A,Q1_2024,2024-04-16
"Good morning. So obviously, there's been a lot of questions on net interest income and a lot of color, I guess. Just when you put it all together, like when you think about the higher-for-longer environment, obviously, it's good on the reinvestments. You're trying to match the deposits like you talked about.",quarter,Matt O'Connor,Analyst,29,Q and A,Q1_2024,2024-04-16
"But how would you just boil it down? The rate disclosures still show $3 billion kind of exposure to either side. Is stable rates for a couple of years, is that good? Or does that accelerate the deposit repricing? Or just boil that down.",quarter,Matt O'Connor,Analyst,29,Q and A,Q1_2024,2024-04-16
"Sure. Well, I'd say generally speaking, higher for longer is probably better for banks as a general statement. The question will become why are rates higher? Like what's going on in the economy? Are we talking about inflation? Is it under control? Is it coming down? Right now, that appears to be the case. So that's obviously a good place.",quarter,Alastair Borthwick,CFO,29,Q and A,Q1_2024,2024-04-16
"And the Fed is in a good place because they appear to have rates -- a real rate that's high enough to make sure that inflation stays in a good place. Things can change that, so an awful lot will depend upon just the why for rates. But generally speaking, if it's just because it's taken a little while longer for the inflation to nudge down before the next set of cuts, that's probably a good environment for us. I would expect us to perform relatively better than we've disclosed so far.",quarter,Alastair Borthwick,CFO,29,Q and A,Q1_2024,2024-04-16
"And then you're asking a second question, which is around the what does the sensitivity look like to plus $100 million or minus $100 million. We've tried to just make sure that we continue to stay balanced. If anything, that corridor of plus $100 million, minus $100 million has gotten narrower and narrower over time as we're trying to lock in NII that's $4 billion or $5 billion higher per quarter today than it was three years ago. And just make sure that the shareholder benefits from that through the course of time.",quarter,Alastair Borthwick,CFO,29,Q and A,Q1_2024,2024-04-16
"So we'll see how the environment plays out. It's only been a quarter since we were last year talking about six cuts, now it's three. So we just have to watch this play out and stay patient.",quarter,Alastair Borthwick,CFO,30,Q and A,Q1_2024,2024-04-16
OK. Fair enough. That's helpful. Thank you.,quarter,Matt O'Connor,Analyst,30,Q and A,Q1_2024,2024-04-16
We'll take our next question from Ken Usdin of Jefferies.,quarter,Operator,Host,30,Q and A,Q1_2024,2024-04-16
Thanks very much. Good morning. A real breakout quarter for the IB fee line. And just wondering a couple of things within that.,quarter,Ken Usdin,Analyst,30,Q and A,Q1_2024,2024-04-16
"One, there was a bit of a back and forth from some of the other banks about whether or not DCM was pulled forward a little bit from future. I wonder what you think about that. But more broadly, just you guys have done a good job taking share. What inning do you think you are in terms of not so much as green shoots, but in terms of where that incremental productivity is in terms of getting that IB line to a more permanent higher level?",quarter,Ken Usdin,Analyst,30,Q and A,Q1_2024,2024-04-16
"So think about it, if you go back in sort of the period prior to the run-up in the couple of years after pandemic, you've had sort of mid-$1.5 billion, this type of numbers a quarter. We think we're fundamentally stronger in the market position, as you said. So we feel very good about the work Matthew and the team have done.",quarter,Brian Moynihan,CEO,30,Q and A,Q1_2024,2024-04-16
"And we -- as we look at it, we believe that they'll continue to gain share.",quarter,Brian Moynihan,CEO,31,Q and A,Q1_2024,2024-04-16
"And I think this is a more normalized level and whether it's pulled forward or not, we'll find out. But it's a more normalized level given those dynamics and one we should be able to build off, especially as I said earlier, the penetration in the middle-market side of our business, whether those clients working up our wealth management in the markets generally, plus working across the globe, and we've done better work international. So we feel good everything that the team has done, the combination of corporate and investment banking is very strong. So we don't think this is like an unusually high-water mark, and we should be able to build from here.",quarter,Brian Moynihan,CEO,31,Q and A,Q1_2024,2024-04-16
"OK. Got it. And then one question about wealth management and just client choices in terms of where they're sitting relative to earning NII or earning fees. Where do you sense that the kind of cash versus fully invested is in terms of the wealth management brokerage business? And could that turn to the better, turn to the worse, depending on how that mix answer goes?",quarter,Ken Usdin,Analyst,31,Q and A,Q1_2024,2024-04-16
"Well, wealth management, I think Lindsay, Katy, and Eric highlight for us regularly just the elevated levels of cash that our clients have. A lot of that is on us, and you can see that in our deposit chart. But there's a lot that we captured in the investment area, too, where there, a lot of their flows are coming into maybe it's money market funds, maybe the short-dated treasuries, but there's a lot of cash at this point. So that would tell you it's supporting the ability to see continued assets under management flows going forward, depending on how the -- obviously, the stock market shakes out over time.",quarter,Alastair Borthwick,CFO,31,Q and A,Q1_2024,2024-04-16
But we're all struck by just the sheer amount of cash on the sidelines at this point.,quarter,Alastair Borthwick,CFO,31,Q and A,Q1_2024,2024-04-16
OK. Got it. Thank you.,quarter,Ken Usdin,Analyst,32,Q and A,Q1_2024,2024-04-16
[Operator instructions] And we'll take our next question from Gerard Cassidy of RBC.,quarter,Operator,Host,32,Q and A,Q1_2024,2024-04-16
"Hi, Alastair. Hi, Brian.",quarter,Gerard Cassidy,Analyst,32,Q and A,Q1_2024,2024-04-16
Hi Gerard.,quarter,Brian Moynihan,CEO,32,Q and A,Q1_2024,2024-04-16
"Alastair, coming back to Slide 8, which is obviously quite impressive on deposits, particularly the upper left-hand graph you've presented. When you go back to maybe 2014 or '15 and take a look at the deposit levels of your company from, let's say, 2015 to 2019, you just didn't have the growth that you experienced from the end of '19 through today. Can you guys share with us what drove this meaningful increase in not only in excess deposits but all deposits?",quarter,Gerard Cassidy,Analyst,32,Q and A,Q1_2024,2024-04-16
"I think, Gerard, so you've been around long enough to understand some of those dynamics. So as we move through the post-financial crisis, we had -- in terms of that chart, if you looked at it, you had a lot of loans that we ran off because they weren't core loans anymore and kind of troughed out the $900 billion level and then grew out from there. In 2015, that's where we started driving responsible growth. It was a call to growth now that we pushed out a lot of stuff in the financial crisis and got it behind us.",quarter,Brian Moynihan,CEO,32,Q and A,Q1_2024,2024-04-16
"On the -- so the loans then start picking up. But if you remember back then, I think we had almost $300 billion, if I remember right, and if you looked at the slide on loans and the non-line of business loans are $200 billion or something like that, and it's down to $10 billion. So think about that dimension. So as we ran that down and could grow, we could overcome it.",quarter,Brian Moynihan,CEO,33,Q and A,Q1_2024,2024-04-16
"And so then on the growth on loan side is driven by discipline where we want to play, and the card business is getting it positioned. Right now, we could start to push from there, whether it's on home equity business on the auto loan business. And on the commercial side, it was -- we had less issues after financial crisis in commercial. But kind of getting through all that, it was getting to their credit quality we wanted.",quarter,Brian Moynihan,CEO,33,Q and A,Q1_2024,2024-04-16
"And a source of great growth for us from 2010 and beyond has been we've probably gone from, I don't know, $20 billion, $30 billion of outstanding loans out in the international, part of Matthew's business and GCIB to almost $100 billion type of number. So expansion of our international capabilities and done with great credit work by Geoff Greener and the team and Bruce Thompson's team. So put all that together, that's the loan side.",quarter,Brian Moynihan,CEO,33,Q and A,Q1_2024,2024-04-16
"On the deposit side, it really started with a focus that began really prior to -- in the middle of the financial crisis and beyond where we said we're going to go for core checking accounts in consumer, primary checking accounts, drive customer satisfaction, drive organic growth and not care about the number of sales as much as the net growth in net sales.",quarter,Brian Moynihan,CEO,33,Q and A,Q1_2024,2024-04-16
"And as the team of Dean and Thong over time and then Aron and Holly now have continued to push that, adding 1 million-ish net new checking accounts, all core. We've gone from 60% core to 92%. We've gone from customer satisfaction to the highest levels ever in the mid-80s, top 2 box, etc., etc. Attrition down the lowest ever.",quarter,Brian Moynihan,CEO,33,Q and A,Q1_2024,2024-04-16
