text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
"And so when I think about that and I think about how frankly betas have evolved and the likelihood of a recession in the back half of the year, which we have built into our outlook, I remain comfortable with the guidance that we've set here. And when you think about where that comes from, the strength in TTS, the strength in Securities Services, both benefiting from the rate hikes we saw last year, but also deepening relationships with new and existing clients, the Card momentum, which is really about seeing more revolving activity as payment rates start to slow, and the recovery in Investment Banking and Wealth is not as swift as we would like and so we have to see how that plays out too.",quarter,Mark Mason,CFO,9,Q and A,Q1_2023,2023-04-14
"So when I put those things together, there's certainly some puts and takes that speaks to the diversification of our business model, but it leaves me in a place where I'm comfortable with the guidance that we've set, and if that changes, we'll certainly update you, but that's where we are.",quarter,Mark Mason,CFO,9,Q and A,Q1_2023,2023-04-14
"I appreciate that. Maybe if I could follow-up on your comments, the previous ones on TTS and Securities Services. I try to learn from all my mistakes, I make a lot of them, but in 2008 we thought housing prices couldn't go down much, and then they went down a lot, and we all adapt. The same thing in March, thought deposits couldn't leave a bank so quickly, but they did.",quarter,Glenn Schorr,Analyst,9,Q and A,Q1_2023,2023-04-14
"So, slide 25 and 26 people should look at because they're great and they show the stability of your deposit franchise, but I'm curious if history can change at all. Meaning right now, those are cash and operating deposits that clients keep with you and they need you, and you're fully integrated, but do you have client concentrations we should know about or are you thinking about any big changes that can happen in terms of client behavior relative to the past in terms of what they keep at any given bank? I know it's a tough one.",quarter,Glenn Schorr,Analyst,9,Q and A,Q1_2023,2023-04-14
"Glenn, I'll kick it off and pass it over to Mark. I feel very comfortable about how very well-diversified our deposit base is across different countries, industries, clients, and currencies. It's extremely strong in that respect, and as you say, the majority of the Institutional deposits are integrated into the operating accounts all around the world to enable the clients to run their day-to-day operations, the payroll, the working capital, the supplier financing, et cetera.",quarter,Jane Fraser,CEO,10,Q and A,Q1_2023,2023-04-14
"And I think what's changed in the more digital world is frankly these have become even stickier because the amount of data, the extent of integration into the technology platforms and systems of the clients and the value that we extract and present back to the clients from the combination of our FX trade, cash, et cetera, flows, is incredibly important in driving their efficiency, their risk management, and their financial performance as well. So both the extent of that diversification and the increasing stickiness versus history is something that we're certainly not complacent about, but I think is why you see from the pages we've put into the deck as well including in the back on just the consistency of this base.",quarter,Jane Fraser,CEO,10,Q and A,Q1_2023,2023-04-14
"Mark, what would you add?",quarter,Jane Fraser,CEO,10,Q and A,Q1_2023,2023-04-14
"I think that's exactly right, Jane, and Glenn, I'm glad you pointed out pages 25 and 26 which clearly lay out that diversification but also the scale and stability of those deposits over an extended period of time.",quarter,Mark Mason,CFO,10,Q and A,Q1_2023,2023-04-14
"The only thing I'd add additional to that would be obviously we're in an environment where there's quantitative tightening that's occurring. That's going to have a broad industry impact as we've started to see already, but we're also in an environment where rates are increasing. We'll see how that plays out through the balance of the year. That has an impact on betas, but we shouldn't mistake price-sensitivity or interest rate sensitivity with the stickiness of the deposits. And so we've obviously talked about betas increasing particularly in our TTS portfolio, more so in the US. It obviously will continue to increase outside of the US, but we'll work the relationship that we have with those clients and the breadth of services that we bring to influence and impact pricing, and more importantly, because of the operating nature of them, we do see them as very stable.",quarter,Mark Mason,CFO,10,Q and A,Q1_2023,2023-04-14
Thank you. Our next question will come from Mike Mayo with Wells Fargo Securities. Your line is open.,quarter,Operator,Host,10,Q and A,Q1_2023,2023-04-14
"Hi, Jane, I challenged you a couple earnings calls ago about the complexity created by being in so many countries, and you said TTS was your crown jewel, and here it's up almost one-third year-over-year, so, so far so good since your Investor Day.",quarter,Mike Mayo,Analyst,10,Q and A,Q1_2023,2023-04-14
"Can you talk about for the fee growth? I mean, we kind of understand the NII growth, but the fee growth is double-digits also, so I guess that's money in motion and I think you described this as the world's largest wholesale global payments system. What's happening to give you double-digit top line growth there?",quarter,Mike Mayo,Analyst,10,Q and A,Q1_2023,2023-04-14
"Oh, thank you, Mike, and a great question. I think one of the numbers I'm almost more happy about than the stellar revenue growth was the fee growth quarter-over-quarter here because obviously, we've been benefiting in TTS from the rates environment but we've also been benefiting from the drivers behind the franchise. And the fee revenues are coming from multiple different products and different offerings that we have here, and we're typically looking and have consistently looked at growing our fee revenue as a percentage of the underlying growth in TTS.",quarter,Jane Fraser,CEO,10,Q and A,Q1_2023,2023-04-14
"It got masked a bit when the rates environment was growing so much, but the different areas there around the world are making a big difference to the strength of our earnings and the quality of our earnings in these areas.",quarter,Jane Fraser,CEO,11,Q and A,Q1_2023,2023-04-14
"Okay. And then as it relates to rates generally, what is it, like, over 90% of your rate sensitivity is outside the US, and so shouldn't you be benefiting more than you originally thought given some of these rate hikes? And I guess, Mark, are you just sandbagging a little bit? I get the uncertainties and the IB backlog pushed out, and, no I mean, we want you to have a reasonable bar to jump over and I'm just wondering if you set the bar high enough for yourself for this year.",quarter,Mike Mayo,Analyst,11,Q and A,Q1_2023,2023-04-14
"Yeah, so again, I think that there is certainly more opportunity in terms of how rates move and capturing NII as you pointed out outside of the US. We articulate our interest rate exposure for a parallel shift and that mix at the end of last year was the 90/10 that you mentioned for non-US. As I sit here in March, it probably is going to skew a little bit less non-US and a little bit more towards the US, and you'll see that in the 10-Q.",quarter,Mark Mason,CFO,11,Q and A,Q1_2023,2023-04-14
"With that said, I mentioned earlier, there's still a bit of uncertainty in terms of how rates continue to evolve here in the US. We'll see how betas evolve. We've reached terminal betas in the US with our clients kind of at the end of last year, and so we'll see kind of what happens in terms of pricing through the balance of 2023.",quarter,Mark Mason,CFO,11,Q and A,Q1_2023,2023-04-14
"Betas are not quite at terminal levels outside of the US, and so we'll see the pacing of that, again, in light of how the interest rate curve may be evolving and frankly in light of how we've seen the broader sector turmoil play out. That could in fact play to our benefit. But we are also, again, in an environment where there's quantitative tightening that is still at play.",quarter,Mark Mason,CFO,11,Q and A,Q1_2023,2023-04-14
"And then the final point I'd make, Mike, that often people forget is that in that NII is Legacy NII, and so as we continue with our wind-downs, our divestitures, et cetera, that's going to be a headwind that we will have to deal with.",quarter,Mark Mason,CFO,11,Q and A,Q1_2023,2023-04-14
Thank you. Our next question will come from Betsy Graseck with Morgan Stanley. Your line is open.,quarter,Operator,Host,11,Q and A,Q1_2023,2023-04-14
"Hi, good morning. I know during the prepared remarks you talked a bit about Andy Sieg coming on board, and I just wanted to understand how to think about the outlook for what you're doing with Wealth, not only in the US but the non-US locations, and also try to understand how much capital you think you could apply to that business relative to what you have today. Thanks.",quarter,Betsy Graseck,Analyst,11,Q and A,Q1_2023,2023-04-14
"Hey there Betsy. So, we're obviously delighted that Andy is joining as our new Global Head of Wealth around my table, and he's a tremendous leader with a great track record driving growth. He's got deep product and digital expertise; a proven people leader and we'll certainly be taking full advantage of his expertise and experience in the US.",quarter,Jane Fraser,CEO,11,Q and A,Q1_2023,2023-04-14
"We're not shifting our strategy in Wealth. His mandate is consistent with the strategy we laid out at Investor Day. We see a lot of potential of growth in Asia as we fill in the coverage across the full wealth spectrum there. We'll be scaling up in the US by building out the investment offering and cross-selling into our existing and new clients across the country. We see tremendous potential of growth in our Private Bank and the family office franchise really around the world, and there's a lot of synergies to be realized as we point out in the different KPIs and drivers between the other four core businesses in terms of referrals and other business that we're able to generate across the franchise.",quarter,Jane Fraser,CEO,11,Q and A,Q1_2023,2023-04-14
"So the core of the strategy will not be changing with him coming on board. Mark, what else would you add in?",quarter,Jane Fraser,CEO,11,Q and A,Q1_2023,2023-04-14
"The only thing I'd add is that, we are, I think, well-positioned for as the market recovers and it plays towards Wealth. When you look at kind of the client advisors, as you know, we've been investing in bringing on new client advisors. We've been increasing the number of new clients that we've been onboarding as well. We've invested in some of the investment products that we have, and so I feel like we are positioning ourselves for when this turns.",quarter,Mark Mason,CFO,12,Q and A,Q1_2023,2023-04-14
"And as it relates to your question regarding capital, this in a normal cycle is a very healthy returning business, and as the market turns and as we recover, we would look to deploy capital appropriate with the growth and return prospects that we see in front of us.",quarter,Mark Mason,CFO,12,Q and A,Q1_2023,2023-04-14
"It's also not as much of a capital-intensive business as other businesses, and so I think you've got to keep both of those things in mind.",quarter,Mark Mason,CFO,12,Q and A,Q1_2023,2023-04-14
Thank you. Our next question will come from Erika Najarian with UBS. Your line is open.,quarter,Operator,Host,12,Q and A,Q1_2023,2023-04-14
"Hi. Good morning. And I think it's remarkable that your first two questions were essentially saying that your revenues are too conservative, so that's very notable for a Citi call.",quarter,Erika Najarian,Analyst,12,Q and A,Q1_2023,2023-04-14
"My first question is a follow-up to Betsy. I think everybody were certainly impressed, Jane, at the Andy Sieg hire, and clearly, he was running a much larger business than what Citi has today. And this is sort of a tricky question. Clearly, you're still working through some of the transformation. There's still a consent order, but given your strength as a global player, could Citi participate in perhaps inorganic opportunities that could be out there, having a result perhaps of the liquidity crisis that we saw that could potentially enhance your Wealth Management footprint more quickly?",quarter,Erika Najarian,Analyst,12,Q and A,Q1_2023,2023-04-14
"We see plenty of potential for organic growth potential, and I think that's really where we're going to be focusing, Erika, because I look at the Private Bank and the family office, there is so much wealth creation supplemented by our Commercial Banking relationships with a lot of the enterprises and the owners of those enterprises who are really generating the new industry champions in country after country, and we're extremely well-positioned to capture that.",quarter,Jane Fraser,CEO,12,Q and A,Q1_2023,2023-04-14
"I don't see an inorganic play that would actually help us on it. We also benefit because we don't have our own proprietary products and a sales force pushing those proprietary products. We're an open architecture, and therefore, we're a very desirable partner for many of our key partners on the Institutional side of the business to be able to provide very interesting value propositions, investment opportunities and the like to our clients around the world.",quarter,Jane Fraser,CEO,12,Q and A,Q1_2023,2023-04-14
"And finally, we can see certainly areas in interesting digital plays, different partnerships, areas like that that are of interest. So I'll never say never in the longer-run. I'm sure if something very attractive comes up, we'll be very interested and looking at it, but it's not something right now that I think makes sense, given where we're focused. Actually almost independent of the consent orders, I think what we're looking at doing right now is getting this organic play right and then we'll see from there.",quarter,Jane Fraser,CEO,12,Q and A,Q1_2023,2023-04-14
"I think it’s pretty telling that we have 13,000 referrals from our Retail Bank to the Wealth space or to our Wealth business, and there's a lot of embedded opportunity and it really speaks to the integrated model that we've been talking about.",quarter,Mark Mason,CFO,12,Q and A,Q1_2023,2023-04-14
"And I think the other bit I'd also just point to is I think one of the things we do benefit from is that we aren't constrained by being dominated by a brokerage model in a particular way of doing Wealth, so part of the mandate for Andy and the ones that we've been working on to date is really looking at what is modern Wealth Management and making sure that we are really well-positioned that way, because I do think that will be more of the way of the future.",quarter,Jane Fraser,CEO,12,Q and A,Q1_2023,2023-04-14
Thank you. Our next question will come from Jim Mitchell with Seaport Global. Your line is open.,quarter,Operator,Host,13,Q and A,Q1_2023,2023-04-14
"Hey, good morning. Maybe just a question on capital. Appreciate the fact that the potential sale of the Mexico franchise would be a negative impact, but you're sitting at a pretty comfortable cushion now above your target. Obviously your expected future retained earnings growth should be more than an offset, so how do we think about, how are you thinking about the timing of restarting buybacks with your stock as cheap as it is?",quarter,Jim Mitchell,Analyst,13,Q and A,Q1_2023,2023-04-14
"Yeah, thanks, Jim, and good morning. As you point out, we grew capital pretty sizably this quarter, up to 13.4% from a CET1 ratio point of view and up significantly from a year ago, some 200 basis points or so. And a good portion of that, a significant portion of that, was really net income earnings generation, which is important.",quarter,Mark Mason,CFO,13,Q and A,Q1_2023,2023-04-14
"Look, the way we think about it is that 13.4%, we certainly have well-above what's required from a regulatory point of view and it includes our internal management buffer of about 100 basis points. But as we've said in the past, there is certainly the Mexico transaction and that would be a temporary drag to CET1 at signing, the difference between signing and closing if it were a sale to take place. And then there are a couple of other factors that are out there as well.",quarter,Mark Mason,CFO,13,Q and A,Q1_2023,2023-04-14
"So think about the Basel III end game that's out there and the capital requirements that could come out of that. Think about the CCAR DFAST that has been submitted and currently under review, and what that might mean for stress capital buffers, and also think about just where we are in the broader economy and broader global macro environment that we're playing in and needing to see how that kind of evolves. And so when I think about all of those factors, we're in a place where we will continue to take it quarter-by-quarter, but I'd end by saying our bias is kind of where yours is, which is given where we're trading, all things being equal, we'd like to be buying back shares, but we have to be responsible about that and the timing of that.",quarter,Mark Mason,CFO,13,Q and A,Q1_2023,2023-04-14
"I think we'll have more clarity fairly soon around a number of the factors, so we'll be able to give you better clarity on timing before too long.",quarter,Jane Fraser,CEO,13,Q and A,Q1_2023,2023-04-14
"Yeah, all fair. And then maybe as a follow-up, just, you mentioned increased macro assumptions embedded in reserves. Where are you now on the macro assumptions in the reserve book?",quarter,Jim Mitchell,Analyst,13,Q and A,Q1_2023,2023-04-14
"So in terms of the reserve, again, remember we have a couple of different scenarios that we run when we calculate the CECL reserves. Our current reserves are based on those three macroeconomic scenarios. It reflects a 5.1% or so unemployment rate on a weighted basis over eight quarters, so that's relatively flat versus last quarter.",quarter,Mark Mason,CFO,13,Q and A,Q1_2023,2023-04-14
"The other point worth mentioning is that in this particular calculation for the quarter, we did skew a little bit more towards the downside in terms of the probability weighting than last quarter, in light of the macro environment and the combination of that as well as some normalization in the portfolio including an increase in revolver activity contributed to the increase in reserves we saw.",quarter,Mark Mason,CFO,13,Q and A,Q1_2023,2023-04-14
"But to answer your question, unemployment at about 5.1% for the weighted basis over the eight quarters.",quarter,Mark Mason,CFO,13,Q and A,Q1_2023,2023-04-14
Our next question will come from Steven Chubak with Wolfe Research. Your line is open.,quarter,Operator,Host,13,Q and A,Q1_2023,2023-04-14
"Hey, good morning. So I wanted to start off with a question just on the IB and trading outlook. On the trading side, just given some of the recent macro shocks, have you seen any evidence of bad volatility and are you still confident that you can sustain that mid-single-digit growth target? And just on the Investment Banking side, I wanted to see if there's any evidence of green shoots. It's been a challenging backdrop, as you noted, Mark, but I was hoping you could offer some color just across some of the different product lines, across M&A, ECM, DCM.",quarter,Steven Chubak,Analyst,13,Q and A,Q1_2023,2023-04-14
"Why don't I start, and then, Jane, feel free to jump in. Look, we saw better performance in the quarter in Markets than when I talked at the conference earlier in the quarter. And really that played through in our Fixed Income business which was up about 4% year-over-year driven largely by strength in Rates and we saw rate volatility in the back end of the quarter and we were well-positioned to take advantage of that and serve clients and that aided getting us to down 4% in aggregate across Markets.",quarter,Mark Mason,CFO,14,Q and A,Q1_2023,2023-04-14
"What we talked about for the full year is kind of relatively flat performance, and I still think that based on what we see today and subject to how the macro continues to evolve that we'll be able to deliver on that. But as you know, volatility in many instances plays to the favor of Markets businesses, and so there's a bit of an unknown as to how that evolves. But I feel confident in the guidance that we've given thus far on that.",quarter,Mark Mason,CFO,14,Q and A,Q1_2023,2023-04-14
"Yeah, I'd jump in before you turn to Banking as well. I think one of the differences with our franchise compared to some others is that we are the go-to bank for corporates, and that provides a highly attractive but pretty steady flow of activity. This is obviously in the volatile markets we've been seeing is from our perspective very good volatility because we're able to support our clients in rates, FX, commodity hedging, and it makes our risk flows much more diversified than our competitors particularly in volatile markets like this. We're not taking positions. This is really attractive client flow business right at the heart of the global network.",quarter,Jane Fraser,CEO,14,Q and A,Q1_2023,2023-04-14
"The other piece that I think is important in the mix here too is just the partnership with TTS, cross-border payments, these other elements and cornerstone of the FX franchise, so there's some pieces here of the volatility that one doesn't usually think of this as being so client-heavy, but that's what's differentiating on the Citi franchise.",quarter,Jane Fraser,CEO,14,Q and A,Q1_2023,2023-04-14
"Mark, back to you.",quarter,Jane Fraser,CEO,14,Q and A,Q1_2023,2023-04-14
"No, thank you, I think that's exactly right in terms of the corporate client base there. Look, in Investment Banking, obviously the wallets were down meaningfully last year. We saw some good performance in debt capital markets this quarter, up 66% versus the prior quarter, particularly as we saw activity in the investment grade names, which is an area of strength for us for sure, and I think there was a bit of momentum behind a bit more clarity on the direction of rates, and so we'll see how that continues to evolve and play out.",quarter,Mark Mason,CFO,14,Q and A,Q1_2023,2023-04-14
"The other thing I'd add is that we continue to have very good dialogue with clients as they manage through the environment and try to anticipate what the balance of the year looks like, and at some point, it's clear that clients are going to need to get back into the markets, but that trajectory is going to largely depend on the geopolitical and macro environment and how we all manage and navigate that uncertainty.",quarter,Mark Mason,CFO,14,Q and A,Q1_2023,2023-04-14
"So very engaged, healthy pipeline, but subject to how the environment continues to evolve.",quarter,Mark Mason,CFO,14,Q and A,Q1_2023,2023-04-14
"That's great. And for my follow-up, just on PBWM fee income trends, I'm not going to ask you about the broader Wealth strategy, but we're big fans of Andy here, so congrats on the hire. The one thing I did want to get a better sense of is how much of the sequential improvement that we saw in fees is a function of just partner payments being higher as credit continues to normalize, and how we should be thinking about the trajectory in fees within PBWM over the remainder of this year?",quarter,Steven Chubak,Analyst,14,Q and A,Q1_2023,2023-04-14
"I think there are a couple of things to kind of keep in mind in terms of PBWM fees, and I think part of it is that PBWM is a combination of both the Cards business as well as the Wealth business, and a good amount of the pressure that we've seen in fees and that is still subject to how the environment evolves is in the Wealth space, because we continue to see fee pressure on investment activity and revenues there, and we'll have to see how the market valuations move on some of the assets that we manage on behalf of clients and what momentum it drives in terms of more investment activity. So I think that's a big part of the drag in fees.",quarter,Mark Mason,CFO,14,Q and A,Q1_2023,2023-04-14
"The upside that we've seen in fees in Banking and Cards, again, I think will be subject to how activity and volume evolves across our Cards business. We do expect revolving levels to continue, but purchase sales while they're up year-over-year, when we look at kind of the latter months of the quarter, the growth has been slowing, and has been quite concentrated in travel and entertainment. So we'll have to see how some of that volume activity evolves, and that'll be a factor to keep in mind.",quarter,Mark Mason,CFO,15,Q and A,Q1_2023,2023-04-14
Thank you. Our next question will come from Ebrahim Poonawala from Bank of America. Your line is open.,quarter,Operator,Host,15,Q and A,Q1_2023,2023-04-14
"Hey, good afternoon. Just a couple of quick questions. One, in terms of the Banamex sale, I think, Jane, you mentioned that maybe we might hear something relatively soon and you still are pursuing the dual track process. One, if you do decide to go the IPO route, does that change the accounting dynamics, Mark, with regards to taking that hit early on if given just the time it might take to go through an IPO. And the outlook for the Mexican economy, the banks continue to be robust. Is that impacting or influencing how you're thinking about the value that you should get from this transaction?",quarter,Ebrahim Poonawala,Analyst,15,Q and A,Q1_2023,2023-04-14
"So, we're in a very active dialogue right now in Mexico, so neither Mark nor I are going to comment in a lot of detail there. As you say, we're continuing to pursue a dual path, both a sale and an IPO, so we'll have an exit strategy either way, and we'll take the path that is in the best interest of our shareholders.",quarter,Jane Fraser,CEO,15,Q and A,Q1_2023,2023-04-14
"So we've got an enormous body of work going on in Mexico to separate out the Institutional business. I'm pleased with the progress they're making. I think we're seeing, when we look at the performance of our Mexican franchise, a lot of the really strong performance is happening in our ICG business where Mexico is such a beneficiary of the supply chain dynamics that are happening around the world, and its location is obviously very beneficial given the proximity to the US as well. So I think a lot of the dynamic and the big benefits here coming in the institutional franchise that we're keeping within Citi as a core part of our business.",quarter,Jane Fraser,CEO,15,Q and A,Q1_2023,2023-04-14
So the current Mexican economy doesn't really have so much of an impact on our current decision-making. The principle is we will take the path that is in the best interest of our shareholders.,quarter,Jane Fraser,CEO,15,Q and A,Q1_2023,2023-04-14
"Yeah, and just to put some numbers to that, for the quarter, Mexico was up 16% revenue year-over-year. Quarter-over-quarter up 5%, cards growth, deposit growth, so performing well I would say.",quarter,Mark Mason,CFO,15,Q and A,Q1_2023,2023-04-14
"And in terms of the latter part of your question, Jane's exactly right. Everything we're doing is positioning us for both a private sale and/or an IPO, and we'll choose the path that's best for shareholders. An IPO would take longer. It would likely take longer as we would want a set of full audited financials, et cetera. I would say that in terms of what the implications would be from an accounting point of view, CTA accounting is different for an IPO so we would not recognize that CTA through the P&L in an IPO. We wouldn't have at signing that impact that is different from that closing and so that would not be an issue.",quarter,Mark Mason,CFO,15,Q and A,Q1_2023,2023-04-14
"The impact would be a matter of how much we IPO-ed at that time, so a lot of moving pieces there. We would need to figure out if we ended up down that path, but hopefully that gives you some sense of the scenarios there.",quarter,Mark Mason,CFO,15,Q and A,Q1_2023,2023-04-14
"But I'd end with just one final point that Jane has made already, which is that the outcome that we choose will be the best outcome for our shareholders, our clients, and employees.",quarter,Mark Mason,CFO,16,Q and A,Q1_2023,2023-04-14
And that will be an exit.,quarter,Jane Fraser,CEO,16,Q and A,Q1_2023,2023-04-14
Thank you. Our next question will come from Matt O'Connor with Deutsche Bank. Your line is open.,quarter,Operator,Host,16,Q and A,Q1_2023,2023-04-14
"Hello. You guys have talked about bending the curve on costs I think in the latter part of 2024, and I wanted to see if that's still the case. And I guess maybe just some clarification on what bending the curve means. Is that slowing expense growth, absolute drop, any kind of clarity on that, and costs in general kind of medium-term would be helpful. Thank you.",quarter,Matt O'Connor,Analyst,16,Q and A,Q1_2023,2023-04-14
"Thank, Matt. To answer your question very directly, yes, it is still the case. We are going to bend the curve, as I mentioned, towards the end of 2024. It does mean an absolute dollar reduction in expenses.",quarter,Mark Mason,CFO,16,Q and A,Q1_2023,2023-04-14
"Okay. That's helpful. And then, I think in the past you've kind of insinuated that's like the start of hopefully a more material drop in costs beyond, obviously this is far away, but just any additional color there too. Thank you.",quarter,Matt O'Connor,Analyst,16,Q and A,Q1_2023,2023-04-14
"Yeah, look, again, look, the expense base is a key area of focus for us, right? We recognize that expenses have been growing. They've been growing because we've been investing in the franchise both transformation-wise as well as business-led growth to support the competitive advantages that we have in many of our franchises, but we're managing that very actively and very deliberately, and that means that we're looking to ensure that we're spending the money in the right way in the right places and that we're going to yield the benefits that we expect from that over time. And that was all factored into the targets that we set at our Investor Day for the medium-term, and what that requires is that we start bending the curve in 2024 as I stated and that we end in that medium-term at a place where we have an operating efficiency of about 60% and we're positioned to have returns that are in that 11% to 12% RoTCE point of view.",quarter,Mark Mason,CFO,16,Q and A,Q1_2023,2023-04-14
"There are a couple of factors that are going to contribute to lowering that expense base. One, the divestitures that we've been talking about, right. The second is the benefits from the transformation and other investments that I've just referenced. And the third is further organizational and management simplification efforts that we have underway that are enabled by the idea that we're exiting 14 consumer countries. And so those three factors, if you will, become very important to ensure that we get to that lower cost structure and that we're able to deliver on the broader commitments that we're making with regards to returns.",quarter,Mark Mason,CFO,16,Q and A,Q1_2023,2023-04-14
Thank you. Our next question will come from Gerard Cassidy with RBC Capital Markets. Your line is open.,quarter,Operator,Host,16,Q and A,Q1_2023,2023-04-14
"Thank you. Hi, Jane. Hi, Mark. A couple questions. Jane, maybe starting with you first, or Mark, both of you can answer it. In view of what the disruptions we've seen in the banking system in the month of March with what went on with the regional banks here in the US and obviously the large investment bank over in Switzerland, do you guys see changes coming, or what changes do you see coming in terms of regulatory whether it's more capital, more liquidity, and it may not be directed at a company like yours because you're a global SIFI already and it might be more regionally orientated in the United States. And as part of this question, Jane, can you guys give us some color on the deposit you and your peers made into First Republic? What was the thinking behind that as well?",quarter,Gerard Cassidy,Analyst,16,Q and A,Q1_2023,2023-04-14
"Sure. Thank you for the question, Gerard. Well, I'd say that we hope that there will be a thoughtful and targeted approach to any changes in the regulatory and capital framework and that they address the root causes of what actually happened here, and what happened is a combination of macro impacts from the sharp, rapid rate increases and some idiosyncratic situations, namely a lack of proper asset and liability management at a small handful of banks.",quarter,Jane Fraser,CEO,16,Q and A,Q1_2023,2023-04-14
"We don't see these issues as pervasive throughout the broader banking industry, but the events certainly highlight the importance of prudent asset and liability management. We still believe that there is plenty of capital amongst the large banks, and if capital requirements were to increase for the large banks by the regulators it would exacerbate any credit tightening that might go on.",quarter,Jane Fraser,CEO,17,Q and A,Q1_2023,2023-04-14
"And related to that, what continues to keep me most awake at night is the quantity and quality of activity in the shadow banking industry. It does not benefit from the same regulatory frameworks and protections for participants, and I, amongst others, fear that more activity getting driven into it, if the banking capital requirements increase, will be to the detriment of system strength and stability. So we hope that this approach will be thoughtful and targeted to where the issues actually were.",quarter,Jane Fraser,CEO,17,Q and A,Q1_2023,2023-04-14
"As I said in my opening comments, we thought that the regulators both at the local and national and the international level were swift and effective in making sure that they tackled the issues that were in front and we were absolutely delighted that the large banks acted as a source of strength.",quarter,Jane Fraser,CEO,17,Q and A,Q1_2023,2023-04-14
"And let's just step back for a minute. In the face of tremendous market uncertainty, 11 of the largest US banks were able to come together to inject $30 billion of deposits into First Republic in a little over one day, and that speaks volumes for our capital and balance sheet positions, and I think the responsibility of large institutions in recognizing that we also play an important role here in helping stabilize situations like this. We thought it was very important to help buy some time and also demonstrate our confidence in the overall US banking system. So, I hope that gives you a bit of a flavor.",quarter,Jane Fraser,CEO,17,Q and A,Q1_2023,2023-04-14
"No, very, very insightful. Very good. Thank you. And then as a follow-up question, I noticed in your Card, I think it was slide 8, you give us the prime, 80% of the portfolio is prime, which is FICO scores greater than 680. I don't know if you would agree with this statement, but we're hearing that there was some FICO score inflation as a result of the pandemic. A lot of consumers saw their FICO scores go up, and I've seen numbers as high as 70 points, that may be on the high side, but can you guys, do you agree with that, and if you do, would you then expect the 700 FICO score customer at some point to behave like a 650 score customer?",quarter,Gerard Cassidy,Analyst,17,Q and A,Q1_2023,2023-04-14
"I think the short answer is no, but let me let Mark answer that one.",quarter,Jane Fraser,CEO,17,Q and A,Q1_2023,2023-04-14
"I think what's really important here, Gerard, is kind of what we're seeing in the way of the performance of the portfolio. So again, I've heard that sentiment regarding FICO score inflation. We feel very confident in how we've assessed our customers and what it means to have 80% of our customers prime and greater than 680. I think importantly, what we're seeing is we're seeing payment rates start to slow. We're seeing average interest-earning balances start to increase. We're seeing NCL rates increase, but particularly driven by the lower FICO score customers across the portfolio which is where you would expect to start to see that drag occur, and the NCL rates that we're seeing are still well below what we would see in a normal cycle and they're in line with what we've been forecasting for performance. So there are no surprises that we're seeing in terms of how that curve is evolving. We'd expect that it will get back to those normal levels towards the beginning of next year. It will likely play through those normal levels a bit before tapering.",quarter,Mark Mason,CFO,17,Q and A,Q1_2023,2023-04-14
"But my point here is that we understand our customers, the portfolio, and how it reacts to the environment enough to forecast that out, and so far, that's been performing in line with that forecast and those estimates. And importantly, we continue to stress it to make sure we're not missing anything and importantly, we carry a sizable reserve, as you know, as part of that $20 billion.",quarter,Mark Mason,CFO,17,Q and A,Q1_2023,2023-04-14
"I'd also add that we don't just rely on FICO scores for assessing the credit of our customers and our portfolio. There's a tremendous amount of data that we draw upon that goes well, well beyond that, and that's also, as you can imagine, something that gives a lot more confidence is it's not just prior history, it's a wealth of data that is used.",quarter,Jane Fraser,CEO,18,Q and A,Q1_2023,2023-04-14
Thank you. Our next question will come from Vivek Juneja with JPMorgan. Your line is open.,quarter,Operator,Host,18,Q and A,Q1_2023,2023-04-14
"Thank you. Thanks for taking my questions, Mark and Jane. Mark, I want to go to your revenue, I hear you, you're keeping the revenue guidance unchanged. What is in your revenue assumption, just want to unpeel that onion a little bit. What's in your revenue assumption for rates, US and internationally, and what is going on with deposit betas particularly following the inflows you've seen recently in the US with the crisis?",quarter,Vivek Juneja,Analyst,18,Q and A,Q1_2023,2023-04-14
"Yeah, so, I guess a couple things. One, in terms of the rates that we've assumed, in the balance of the year, we've kind of assumed that rates would flatten out after this quarter, after this second quarter and then trend down a bit towards the end of the year. Down a bit to something like 4.50% or so, so we may have one rate increase and then flat and then down to about 4.50%. That could change, but candidly, if it changes a little bit here or there, it's unlikely to have a meaningful impact in 2023. That's likely to have more of an impact in 2024. So we can debate that curve, but that's kind of what we have thus far in our outlook. And that’s US rates.",quarter,Mark Mason,CFO,18,Q and A,Q1_2023,2023-04-14
"The second point I'd make is around non-US rates. We're assuming, I don't have specifics in front of me in terms of the rate curves around the globe, but we are assuming continued rate increases there. Not of a significant magnitude, but some assumptions there depending on where we're talking about.",quarter,Mark Mason,CFO,18,Q and A,Q1_2023,2023-04-14
"The beta assumptions that we have built in are for betas to continue to increase outside of the US, but again, they run lower than the US in general for our multinational clients. We expect that we will see in the PBWM Retail Banking, or the PBWM client segment space that clients are likely to move towards either higher-yielding deposit products or investment products, and so we've factored those things into how we think about the outlook. And could that change or evolve? Absolutely. But that's kind of what's behind what we've assumed here.",quarter,Mark Mason,CFO,18,Q and A,Q1_2023,2023-04-14
