text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
"We can speed up decision-making with fewer committee layers. We'll take down the number of layers and drive that from some places 13, we're looking to getting to 8 in as many places as we possibly can. We're giving clarity of decision rights and changing decision rights from two or more people to just one.",quarter,Jane Fraser,CEO,8,Q and A,Q3_2023,2023-10-13
"So much more single points of accountability, again more aligned with our shareholder interests, because those points of accountability are more sitting in the products.",quarter,Jane Fraser,CEO,9,Q and A,Q3_2023,2023-10-13
"And the types of metrics we are looking at to help us measure this spans layers, revenue producers and non- producers, grade mixes, synergies that we're realizing, voice of the client, but I say that our expectations and our execution of the business strategy is also at the heart of what we're trying to drive here.",quarter,Jane Fraser,CEO,9,Q and A,Q3_2023,2023-10-13
"Our strength is our global network. I don't want our geographies focused on the full monty of management processes that are a duplication of what's happening in the product organization. I want them focused on delivering to our clients, engaging with our clients and also managing their responsibilities of the legal entities.",quarter,Jane Fraser,CEO,9,Q and A,Q3_2023,2023-10-13
"The same way for our Banking organization. Putting the Investment Bank, the Corporate Bank and Commercial Bank together will really make it easier for us to realize the synergies across them. So, the cross-sell or the movement of a commercial mid-market company up to a corporate lending company and a corporate banking company, much easier when they're all in the same organization. Or selling our Banking products suite into that Commercial Bank customer and other examples.",quarter,Jane Fraser,CEO,9,Q and A,Q3_2023,2023-10-13
"So, it's really changing decision-making, freeing up people to focus on clients and Transformation, much greater transparency, changing decision-making and rights, driving synergies. We put a huge amount of work all the way through the summer in design as to how do we want the organization to work. That is now getting driven down into the designing in detail and in depth all of these types of activities through the second and third layers at the moment into the fourth and then until we finish at the end of the first quarter.",quarter,Jane Fraser,CEO,9,Q and A,Q3_2023,2023-10-13
"So, it's very different. You'll get more flavor of it in the fourth quarter earnings call, but I hope that gives you a sense of why this is really different. This is how we are running the place. It's not just an org restructuring. Both are necessary.",quarter,Jane Fraser,CEO,9,Q and A,Q3_2023,2023-10-13
And our next question comes from Glenn Schorr with Evercore.,quarter,Operator,Host,9,Q and A,Q3_2023,2023-10-13
"So, I'm curious, you mentioned that you're still marching towards the 11%, 12%, which is good because everyone was going to ask that. My question is a little bit different of, with the denominator going up 25%, in other words, a lot of things are working towards your Transformation, but there's sort of a curve ball in there with upping the denominator by 25%. So, you seem to be a beneficiary of higher for longer for sure. And you also mentioned you're working on mitigation as we speak. So, maybe you could talk about what are the offsets that we don't see that give you confidence still working towards that, because the top line stuff is working?",quarter,Glenn Schorr,Analyst,9,Q and A,Q3_2023,2023-10-13
"So, good morning, Glenn, it's good to hear from you. Let me make a couple comments on that, and then, Jane, feel free to chime in if you'd like. The first thing is that when I talked about this at the last conference we attended, I mentioned that analysts were somewhere in the 16% to 19% range in terms of a capital increase, and we're likely to be inside of that range, assuming the Basel III proposal as it’ s structured, as it's written, and obviously that's not the final, there's a period of review that's going on now.",quarter,Mark Mason,CFO,9,Q and A,Q3_2023,2023-10-13
"What I'd say is a couple things, Glenn. One, we haven't fully executed against the strategy that Jane has just described. And obviously, continuing to simplify the business, managing through the Transformation, changing that business mix that we have to something that's more consistent and predictable and repeatable as it relates to PPNR, those things matter and impact the SCB. We talked about the exiting of the international consumer businesses. That will be a factor in what our balance sheet looks like and what stress losses might look like as well as lowering the expense base, which we know is an important factor in that PPNR math as well. And so, those things help, I think, to reduce the amount of capital that might be required as we get into that medium-term period.",quarter,Mark Mason,CFO,9,Q and A,Q3_2023,2023-10-13
"Importantly, as you point out, there are other elements of the proposal that are going to require that we take a hard look at as well and identify mitigating actions to the extent that they make it into the final. So, think about the increase in operational risk and the fact that some of that is already included in SCB as something of a point of advocacy. But that's obviously a big headwind that we'll have to kind of work through, the FRTB and the enhancement of models. Now, there's a global market shock as well, but again another point of advocacy that we need to work through.",quarter,Mark Mason,CFO,10,Q and A,Q3_2023,2023-10-13
"The equity investments, and now that they go from 100% risk weighting to 400% risk weighting, I think we're going to take a hard look at whether those are worth keeping in light of the higher capital associated with them. That's going to challenge the returns, that's going to force us to look at those through a different strategic lens, and we're going to do that. And that's not to even mention the credit component that impacts both corporates and consumers as it relates to unfunded commitments, for example.",quarter,Mark Mason,CFO,10,Q and A,Q3_2023,2023-10-13
"And so, as we've done with SA-CCR and other types of reg changes, we're going to have to look at what it means for our product mix, the returns associated with those, whether there are opportunities to pull levers like pricing, or whether we have to take other decisions around those. And so, that's what I mean by the mitigating actions that we're dimensioning and putting on paper and working through, but again, want to be thoughtful because the rule is not final yet, and there are more discussions to be had around those important elements that I mentioned already.",quarter,Mark Mason,CFO,10,Q and A,Q3_2023,2023-10-13
And our next question comes from Erika Najarian with UBS.,quarter,Operator,Host,10,Q and A,Q3_2023,2023-10-13
"Good morning. You've talked a lot about defense, as I like to call it, in terms of the Transformation that Jane had outlined and bending the expense curve. But I'm wondering, for both Jane and Mark, if you could sort of address what I think is probably the most debated part of your target, which is that revenue CAGR of 5%. You put up a very nice quarter in terms of revenues, both net interest income and fees. And maybe help us sort of look underneath the surface in terms of that momentum and maybe break it down in terms of what's really going well. I think TTS continues to surprise to the upside, are we going to be, two years from now, we’ re going to be like, oh, well, TTS is continuing to be doing well. So, what are the businesses that really sort of strong secular momentum that you feel is being under-recognized versus how you could position cyclically and higher for longer? And what is still to come as we think about that path to at least the numerator of that RoTCE target?",quarter,Erika Najarian,Analyst,10,Q and A,Q3_2023,2023-10-13
"I love this question, Erika, because I have to say I’ m really excited about our strategy and the potential it has. And it is, as you say, this is about the revenue potential of the firm and really how do we continue to unlock it.",quarter,Jane Fraser,CEO,10,Q and A,Q3_2023,2023-10-13
"So, there’ s a couple of unstoppable trends that we’ re going to be riding in the next, I think it’ s decade-long. The corporate client of today, and indeed consumer, has to build resiliency. The multinational client is on a long-term trend of building resiliency, be it because of green, be it because of geopolitics, be it because of regulatory, whatever the different reasons may be, and there are multiple, they're having to build resiliency into supply chains, into their own operations as they operate around the world. We’re the bank that is absolutely there for them. And I think you've seen that in TTS, where we've had such strong drivers of growth in the last few years at the beginning of this trend. So, that is an important one. Wherever the clients want to go, we are there. We have been there for decades. We understand the risk. We understand the client base. We understand the opportunities there, at that. That micro level and local levels that someone who is flying in with a suitcase can't possibly deliver. And it's connected globally. So, this thing is just a thing of beauty.",quarter,Jane Fraser,CEO,10,Q and A,Q3_2023,2023-10-13
"Linked into it is what I think of as a hidden gem amongst our crown jewels is Securities Services. It equally in custody has this extraordinary global network, the connectivity everywhere. We have been investing behind this business. We've been growing our market share in North America in asset managers, where we've been underweight, with a number of material marquee wins. You can see the share gain that we're getting in this business, the pipeline of deals that we've already won as well as the new pipelines going forward. Very high return. We're investing both in terms of our cloud, our data, our client experience. And this is in a way, let's say, I do view this as a hidden gem with extremely attractive return profile, fee profile, and other dimensions to it. We've quite a long way to run here. So, similar story to TTS, slightly different client base, competitively advantaged because you've got both the pre-trade and the post-trade. We connect the two. Huge efficiencies for clients. That's going to matter.",quarter,Jane Fraser,CEO,10,Q and A,Q3_2023,2023-10-13
"Next trend that's unstoppable, global wealth creation. And there is just going to be massive global wealth creation. I can't tell you how excited Andy Sieg is now that he's in the building and knows the way to his desk and all the floors his people are on. He's about to hit the road globally. We are so well positioned to deliver against that. And as you can see, we've not been happy with our performance the last couple of years, but this is going to be a very important driver for us.",quarter,Jane Fraser,CEO,11,Q and A,Q3_2023,2023-10-13
"We'll see the recovery in banking wallet eventually. None of us are calling when that will sustainably happen. That will be another driver. And I'd say cards continuing to go from strength to strength, particularly I think as we look forward, playing to our lending-led model there.",quarter,Jane Fraser,CEO,11,Q and A,Q3_2023,2023-10-13
"And finally the other one I do love, which is our Commercial Bank. We serve these entrepreneurs all over the world, who are going to be the drivers of many industries going forward. And we're serving them, helping them go international for the first step, tap them into global supply chains and the like. It's almost by definition the fastest growing of the mid-market companies are the ones that tap into what we can offer them. We build great relationships with them. And then our private bankers call on them, and then our investment bankers call on them. We have our capital market teams calling on them. And we help them grow and succeed. And that is going to be a big engine in the medium-term of new client acquisition feeding us.",quarter,Jane Fraser,CEO,11,Q and A,Q3_2023,2023-10-13
"So, deeper client relationships, more growth in terms of new clients that fit with our proposition fairly uniquely, and some great mega trends that we are going to be riding and pretty uniquely positioned on. And we'll keep investing to make sure that where areas we're behind we get into the forefront of and the areas we are crushing it in, like our win rate is 82% in TTS, and we're going to make sure that we continue to do so and innovate that way. So, sorry to be so excited about this, the 4% to 5% just feels very, very doable to Mark and I.",quarter,Jane Fraser,CEO,11,Q and A,Q3_2023,2023-10-13
And our next question comes from Jim Mitchell with Seaport Global.,quarter,Operator,Host,11,Q and A,Q3_2023,2023-10-13
"Hey good morning. Mark, maybe on the revenue discussion there, let's talk about NII a little bit. You guys have a very unique deposit base, a lot smaller footprint in low-cost consumer. Betas have been, already been high, so it doesn't seem like there's as much beta catch-up risk for you. It's 50% non-US roughly. How do you think about the trajectory of NII, do you think it stabilizes next year before rate cuts? How do we think about the puts and takes on your NII into next year?",quarter,Jim Mitchell,Analyst,11,Q and A,Q3_2023,2023-10-13
"Yeah, thanks for the question. Look. I'm not going to give guidance for 2024, we'll do that obviously at the fourth quarter 2023 earnings. But I think it's reasonable to expect that some of the trends that we've seen so far will continue. So, if you think about what's underneath this, we'll continue to benefit from higher rates across currencies. I think we'll continue to see benefits from card interest-earning balance growth.",quarter,Mark Mason,CFO,11,Q and A,Q3_2023,2023-10-13
"Recall that when you look at our US dollar IRE position, it's relatively neutral at this point. And interest-earning balance growth is expected to be driven by continued card spend and lower payment rates. And so, I think what's important to remember, as it relates to our business, is that it's global. That we've got, while you're right in that, on the U.S. dollar side, we've seen betas kind of reach, particularly for our corporate clients, reach terminal levels at the end of last year. On the non-US dollar side, betas run lower. They lag. And there's still upside there because it's a different rate curve and a different pace of increases.",quarter,Mark Mason,CFO,11,Q and A,Q3_2023,2023-10-13
"And so, those will be some of the puts and takes to think about. Volumes, the rates, the speed of the curve moves, and then how betas evolve, that will kind of factor in.",quarter,Mark Mason,CFO,12,Q and A,Q3_2023,2023-10-13
"And then the final thing to remember is that, in our NII, we show it both with and without Markets, on the ex- Markets, we'll have the impact of the drag from the exits of the countries that kind of play out. So, we just exited Taiwan. That's going to impact obviously the next quarter's NII. So, just a couple of factors to think about and obviously I'll give you more detail on 2024 at the fourth quarter earnings call.",quarter,Mark Mason,CFO,12,Q and A,Q3_2023,2023-10-13
And our next question comes from Ryan Kenny with Morgan Stanley.,quarter,Operator,Host,12,Q and A,Q3_2023,2023-10-13
"Hey good morning. On the capital markets side, I heard the comments around it being hard to predict when deal activity will sustainably rebound. Can you just give us an update or more color on how CEOs are thinking about bringing deals live across M&A, ECM and DCM? And does the market and rate volatility over the last few weeks have any significant impact on bringing deals to completion or on the pipeline?",quarter,Ryan Kenny,Analyst,12,Q and A,Q3_2023,2023-10-13
"Well, I think a couple pieces. I actually start with Q3 is the seventh quarter of the current IB downturn. So, since 2000, downturns have tended not to last longer than seven quarters because that's often how long it takes for pricing expectations to fully adjust to new realities. And we're starting to see that particularly in the debt capital markets, investment grade markets, where the expectation of no longer how high, but how long for rates, we've seen clients who get off the sidelines and just bite the bullet and get into the debt capital markets in a more meaningful way and no longer waiting on that.",quarter,Jane Fraser,CEO,12,Q and A,Q3_2023,2023-10-13
"We still think that how our recovery and return to normal wallet plays out, when you talk to CEOs, is largely dependent on the macro environment. That's the main piece for them. ECM, we're seeing increased interest and activity on ECM. You obviously had several IPOs coming to market in September, three big ones that we were involved in. But the market is still somewhat fragile. We're watching it closely. And quite a few questions in Q4, things may move to Q1. We just have to see how that unfolds. But there's a good pipeline. I mean, there's a lot of pent-up demand here.",quarter,Jane Fraser,CEO,12,Q and A,Q3_2023,2023-10-13
"In debt, we had a big pick-up in DCM. We feel confident that the gradual recovery in DCM and the beginnings of that lev fin one will continue. You're certainly going the see us more active in the lev fin space in the right situations for our key clients.",quarter,Jane Fraser,CEO,12,Q and A,Q3_2023,2023-10-13
"And then in M&A, a healthy M&A sell-side pipeline. A lot of companies with their industries transforming are really wanting to think big. I think we'll see that unlocking when sentiment improves further, companies do accept the new pricing reality, which will be helped by a rebound in equity markets. That obviously, from our end, takes quite a few quarters to materialize into revenue just given the nature of the product.",quarter,Jane Fraser,CEO,12,Q and A,Q3_2023,2023-10-13
"So, it's there, but I think just given where everything is geopolitically and particularly from the macro, no one is going to make that call as to when we're going to see that sustainable turn in banking at this point.",quarter,Jane Fraser,CEO,12,Q and A,Q3_2023,2023-10-13
And our next question comes from Steven Chubak with Wolfe Research.,quarter,Operator,Host,12,Q and A,Q3_2023,2023-10-13
"Hi good morning. So, Mark and Jane, I do recognize you'll provide a more fulsome update on expense actions next quarter, but one of the things I was hoping was that you could frame the expense opportunity in the context of your headcount trends. And prior to COVID, as well as the consent order, mind you, Citi was running with 200,000 direct staff. That number is closer to 240,000 today. It's an increase of 20%, even with multiple divestitures that you've consummated. So how should we think about an appropriate target or an optimal level of headcount for Citi versus that pre-COVID baseline of 200,000, and whether the consent order would impact the timing or magnitude of such headcount actions?",quarter,Steven Chubak,Analyst,12,Q and A,Q3_2023,2023-10-13
"So, look, I'm not going to give you headcount guidance, but what I will say is Jane has talked before about the heads associated with the divestitures that are underway. And obviously as we continue to progress in those divestitures, we've made a lot of progress already, we'll see those heads come down. It's also important to point out that as part of our effort, there's been in-sourcing. And so, we've captured the extended workforce in the headcount that we have here.",quarter,Mark Mason,CFO,13,Q and A,Q3_2023,2023-10-13
"And then I think the final point is that as we continue to execute against the Transformation work, and as we implement the org simplification that we've just announced, undoubtedly the technology investment, the automation that we're putting in place, the straight-through processing that occurs, the fewer reconciliations that are required, the streamlining from all of those layers that Jane mentioned we'll be eliminating, all of those things will also work to reduce headcount as well.",quarter,Mark Mason,CFO,13,Q and A,Q3_2023,2023-10-13
"And so, while we're investing and hiring on the front-end to capture the upside as markets turn, but also as we position ourselves to grow with clients, we're also going to realize efficiencies that come out of headcount reduction.",quarter,Mark Mason,CFO,13,Q and A,Q3_2023,2023-10-13
"One additional point is that you've heard me mention before that we've taken probably about $600 million or so year-to-date in repositioning charges. And with that will come roughly 7,000 or so headcount coming down associated with those repositioning charges. And so, and we'll continue to do that, by the way, we haven't even begun to take repositioning charges associated with the org simplification that's underway. That will come in the fourth quarter and then the first quarter of next year. And so, we will see heads continue to evolve through this process, but keep in mind that there are puts and takes associated with that as we look at where we need to in-source versus use external parties.",quarter,Mark Mason,CFO,13,Q and A,Q3_2023,2023-10-13
And our next question comes from Ebrahim Poonawala with Bank of America.,quarter,Operator,Host,13,Q and A,Q3_2023,2023-10-13
"Good morning. Just maybe, Mark, following up on that, as we think about bending the curve through the end of next year, maybe if you can talk to around as we think about the puts and takes between investments and expense saves, how much of that cost save or bending the curve is going to happen in Legacy versus PBWM and ICG? Like, just how do you break, how should we think about that as we think about bending the curve and where the savings are coming from?",quarter,Ebrahim Poonawala,Analyst,13,Q and A,Q3_2023,2023-10-13
"Well, look, next year, we talked about expenses coming down from third quarter to fourth quarter. And as we think about that, you'll have some of the benefits of the costs going away from the exits that we would have announced. You have some of the benefit from further reduction in stranded cost, which we've been keenly focused on as we've exited each of these.",quarter,Mark Mason,CFO,13,Q and A,Q3_2023,2023-10-13
"And then I think as we get to the medium term, you will start to see some of the benefits from the Transformation spend and investments that we would have made start to play out, as well as efficiencies that we start to get in a lower structural cost base. But again, that's in that medium-term period. So, all of those things will be drivers to getting the bending of the curve. I haven't broken down, I'm not going to break down here on this call how much comes from each of the pieces, but all are important factors to achieving that.",quarter,Mark Mason,CFO,13,Q and A,Q3_2023,2023-10-13
And our next question comes from Matt O'Connor with Deutsche Bank.,quarter,Operator,Host,13,Q and A,Q3_2023,2023-10-13
"Hi. There were some quotes, I think, in the media, Jane, from you talking about some signs of pressure among the lower end of the consumer, and I appreciate the pie chart that you have in the deck showing it's not a huge percent of the card portfolio. But could you elaborate on that? And then also just address the, you mentioned directionally how the payment rates in cards are coming down, but if we look at the growth in spend versus the growth in loans, it is kind of a little disproportionate. I think spend is up a couple percent year-over-year, and the loans are 11%. So, as we think about being kind of later-cycle, is that something that you're paying attention to as a potential sign of further weakness in credit?",quarter,Matt O'Connor,Analyst,13,Q and A,Q3_2023,2023-10-13
"Yeah. Look, I think most of the pressure in the lower FICO, we don't have a lot of customers in lower FICO, so, we're seeing it out in the market. We've got, we obviously have some in the Retail Services business, we also, I would say, have the benefit of that loss sharing agreement that really makes a difference there because we're having to reserve fully for that, but we get it back on the revenue line, as you know.",quarter,Jane Fraser,CEO,14,Q and A,Q3_2023,2023-10-13
"But as we look at the off-us book, as we look at some of the pressures in the market, as we look at spending, we can certainly see some of that pressure for the lower FICO, whereas when I think about the cards business, it's very much driven by the affluent customer. So, the affluent is accounting for almost all the spending growth that we're seeing.",quarter,Jane Fraser,CEO,14,Q and A,Q3_2023,2023-10-13
"And that's similar for the numbers that we saw coming out of the Fed from the deposit side, the excess savings are sitting there now primarily with households with over $150,000 of income, and it's down in the rest.",quarter,Jane Fraser,CEO,14,Q and A,Q3_2023,2023-10-13
"So, these are things we're keeping an eye on. I want to be very clear, I'm not that worried about it for Citi given the prime nature of our card portfolio, and then the rest of our PBWM exposure is obviously very affluent.",quarter,Jane Fraser,CEO,14,Q and A,Q3_2023,2023-10-13
"But when I look out at the market, I talk to our corporate clients, that's where we tend to see them being more nervous about the softness in the consumer. And just, I call it they're much more mindful about where they're spending, right? So, you're seeing them moving down within a category. They're certainly looking more on the bargain front. We've been hearing that from our retail partners. We've been hearing that across the board. So, growth of card loans is good. Our spend is up, but less than loans. I think it's softening, but it's not worrying.",quarter,Jane Fraser,CEO,14,Q and A,Q3_2023,2023-10-13
"Yeah. I think that's spot on, Jane. The only thing I'd add is that when you look at the payment rates in Branded Cards, while they've started to come down, they're still above the pre-COVID level. And we obviously have invested in this business. So, the other thing that's driving this is the new account acquisitions are obviously important drivers of that spend volume and ultimately that loan growth. But again, there's nothing that we see outside of what we were expecting in terms of how this portfolio is normalizing.",quarter,Mark Mason,CFO,14,Q and A,Q3_2023,2023-10-13
Our next question comes from Gerard Cassidy with RBC.,quarter,Operator,Host,14,Q and A,Q3_2023,2023-10-13
"Good morning, Jane and good morning Mark. Jane, as you pointed out, you're very excited about the opportunities in TTS. You're winning some new mandates in the custody business. Can you feel is it because the competition is struggling with other issues? What gives you, because Citi has always been well-regarded in this area, so what gives you that added excitement that this is even getting better?",quarter,Gerard Cassidy,Analyst,14,Q and A,Q3_2023,2023-10-13
"Look, I think the added excitement is, a lot of it's coming from the investments that we've been making. So that we are, if you look at it in terms of Payment Express, which is live in the U.S., Thailand, it’s on track for three more markets, that is really a very differentiating capability.",quarter,Jane Fraser,CEO,14,Q and A,Q3_2023,2023-10-13
"The momentum we have in 24/7 clearing that's been put in place, we've had over $1 billion processed year-to-date. Putting our Commercial Bank clients onto CitiDirect so they have seamless access to our whole TTS network globally. You heard us talking about Citi Token Services, you can see us innovating with the Fed in new capabilities.",quarter,Jane Fraser,CEO,14,Q and A,Q3_2023,2023-10-13
"So really across the board, it's that innovation in cutting-edge, first-in-the-market type of capabilities. But you're putting that on top of a network that's just unprecedented in terms of its presence, its local capabilities, its payroll, cash management, liquidity management, its collections, its receivables, all sitting on one platform connected globally. And what that gives a client in terms of efficiency saves, insights on data, what they can do in terms of risk management and how to really optimize their treasury capabilities. I mean, this thing is a thing of beauty. And it's very, very hard, it's very sticky, to extricate from this because it's embedded into how our clients do business, it's that critical and into their technology systems.",quarter,Jane Fraser,CEO,14,Q and A,Q3_2023,2023-10-13
"So, when you look at where the world's headed and what's going on in the world, volatility, these other elements, it's hard not to see opportunities.",quarter,Jane Fraser,CEO,15,Q and A,Q3_2023,2023-10-13
"And it's opportunities as well with our Markets business linked in. One of our really differentiating factors that Andy Morton talks about all the time is his partnership with TTS. The fact that one of our major client bases are corporates and they have a different profile, let's say, to an asset manager or a hedge fund. And we uniquely can serve them. So, that's the piece. It's that combination in trends we see.",quarter,Jane Fraser,CEO,15,Q and A,Q3_2023,2023-10-13
"I think that's spot on, Jane. The only thing I'd add is that the middle market commercial space is a huge opportunity for us, as you said earlier, leveraging that TTS platform. And then on the Securities Services side, the reality is that we're finally seeing real traction in North America, right? We've always had kind of strength in many of the other regions, but we're really winning some major mandates here in North America, which I think is enough to get really excited about.",quarter,Mark Mason,CFO,15,Q and A,Q3_2023,2023-10-13
"And I think that, to me, is what then drives a lot of the strategy and what we're trying to do in terms of get to that high quality of earnings, better earnings mix, and other pieces that will help us get to that medium-term return target that we are so focused on.",quarter,Jane Fraser,CEO,15,Q and A,Q3_2023,2023-10-13
Our next question comes from Vivek Juneja with JP Morgan.,quarter,Operator,Host,15,Q and A,Q3_2023,2023-10-13
"Hi Jane. Hi Mark. Want to just clarify the reorganization a little bit. So, Jane, I heard you say that you're keeping North Asia and South Asia heads. So, did you just get rid of the Asia head and get rid of the product heads, where product heads in each country were reporting to a regional product head? So, is that that dotted line is no longer there or what's going on there? And when you get rid of all the monthly management reporting, what are you planning to replace that with from your management, your MIS perspective?",quarter,Vivek Juneja,Analyst,15,Q and A,Q3_2023,2023-10-13
"So, let me take the second one first. I'm not planning on replacing it with anything. We don't need them. We're no longer running consumer franchises in the countries. Instead, we've got global businesses that are operating very consistently in the individual geographies, so we just don't need to replace them. And it enables us just to have the legal entity, financial management that we need. And then our internal reports get greatly simplified. Same as they get greatly simplified by taking out ICG and PBWM is another, eliminating that layer also eliminates a lot of different reports. So, the wonderful answer is, nothing, a simpler Citi.",quarter,Jane Fraser,CEO,15,Q and A,Q3_2023,2023-10-13
"The first question was about, okay, help you understand what we've done. So, on the geography front, we have done two main things already. One is we've eliminated the regions and have just put a single international head reporting to me. So, that makes it much simpler for me. I have one international head, and then he will help us manage the geographies collectively.",quarter,Jane Fraser,CEO,15,Q and A,Q3_2023,2023-10-13
"The second piece is we really narrowed the mandate of geography to delivering to our clients and covering our clients in their countries. And secondly, the legal entity management. And otherwise, before, we had a huge amount of management on shadow P&Ls and different, a lot of very heavy committee structure. That was necessary because the business was still very local, as a retail bank, a local credit card business, a local onshore wealth business. They've gone. It's just serving multinationals. The subsidiaries are multinationals and in some markets the investors and the wealth clients in some markets. And that's a much simpler business to manage. So, we could get rid of the regional layer, and we just jump straight down to the clusters that we have today. They too have less of a mandate than they had before, a much more focused one.",quarter,Jane Fraser,CEO,15,Q and A,Q3_2023,2023-10-13
"And the bit that I'm excited about is not just, yes, this makes it much simpler to manage, but it also helps us really focus on the global network. Now, our geographies and our banking organizations sitting together on the same management structure are collectively accountable for serving and delivering against our core client base. And they're in one team to do it. It just makes it much easier. Does that give you a feel? What else, Mark?",quarter,Jane Fraser,CEO,15,Q and A,Q3_2023,2023-10-13
"The other thing, Vivek, that I think is important here is we really want to spend a little bit more investment in time on the client lens in terms of the financial reporting, right? Because, as Jane talked about, we talked about the synergies across the franchise that we can capture, the ability to leverage the offering we have for those different client segments. So, looking at that P&L, looking at those returns, looking at that growth opportunity through that client lens will be something where we want to enhance the metrics that we have already around that so that we can capture that upside.",quarter,Mark Mason,CFO,16,Q and A,Q3_2023,2023-10-13
"And around the other piece that I think is also just an important point, globalization is changing and we're seeing these lanes all changing through trade, financial flows, et cetera. By actually having a single international organization and then the different clusters, North and South Asia, Europe, UK, LATAM, Middle East, Africa, the connection points between them are really changing at the moment. And so, this makes us much more agile in our delivery of the global network because I think it's much more in line with how the world is operating today.",quarter,Jane Fraser,CEO,16,Q and A,Q3_2023,2023-10-13
And our next question comes from Saul Martinez with HSBC.,quarter,Operator,Host,16,Q and A,Q3_2023,2023-10-13
"Hi there. So, I wanted to continue on the thread of normalization of credit losses. And you guys have, I guess your guidance is implying that Branded Cards and Retail Services get back to more normalized levels by year-end, which is a decent-sized uptick over the levels you had in the third quarter. So, I kind of want to know what's driving that view. But more importantly I guess, what does that imply going forward? And does it imply that we get to more, something more like above trend losses? Because I would think we still have some seasoning to go on the late 2021 and 2022 vintages.",quarter,Saul Martinez,Analyst,16,Q and A,Q3_2023,2023-10-13
"And not only that, but we’re talking about this in an environment where we still have pretty extraordinary labor markets. So, if you could just give us a little bit more color on just your expectations on credit losses and whether there's maybe a little bit more risk than we're thinking in terms of losses trending to something that is a bit higher than what we normally, or what are more normalized levels?",quarter,Saul Martinez,Analyst,16,Q and A,Q3_2023,2023-10-13
"Yes. So, let me start on that, and then, Jane, if you want to chime in, that's fine. I think what I'd point you to is page 24 in the deck that we have because it gives you a nice snapshot of how both the loss rates have been trending but also how the delinquencies have been trending. And you can see that the delinquencies have been trending up, and that kind of gives us a good indication of where loss rates are likely to trend in the next quarter or so.",quarter,Mark Mason,CFO,16,Q and A,Q3_2023,2023-10-13
"And so, at 2.72% on Branded Cards and 4.53% on Retail Services, we can see that we're likely to end up at about that normalized rate by the end of the year getting up to the 3-3.25%, 5-5.50% pre-COVID normalized NCL rates.",quarter,Mark Mason,CFO,16,Q and A,Q3_2023,2023-10-13
"Our expectation is that as we go into 2024, to the point that you've made, depending on the macro environment, we're likely to see this tick up above those pre-COVID normalized rates, as we see a slowdown in the economy, again, subject to what the macro looks like, before then kind of settling down at some point, down the path. And so, yes, we do see that tick up.",quarter,Mark Mason,CFO,16,Q and A,Q3_2023,2023-10-13
"This is again as advertised, so to speak, as we would have expected. And we have reserves, significant reserves for both of these portfolios to account for those loss expectations. So, in Branded Cards, we sit with an ACL to loan reserve of 6.3%, and Retail Services, we have 11%. Jane mentioned earlier that the losses in Retail Services ultimately get shared with partners. And so, while we would expect this to normalize and mature, so to speak, we feel very well-reserved for what that might look like.",quarter,Mark Mason,CFO,16,Q and A,Q3_2023,2023-10-13
"And our portfolio is very prime. I mean, this is not the old Citi. It's very different in terms of our consumer credit exposure. And I think what you're hearing from us is, this should all be very manageable.",quarter,Jane Fraser,CEO,16,Q and A,Q3_2023,2023-10-13
"We're not, there's no alarm bells going off at Citi around this. We're being prudent. We're being conservative around pieces and responsible on it. But there's no alarm bells ringing. And I think that there may be a bit of a disconnect from some of the questions out there versus how we're feeling. We're just not seeing the data that is overly concerning. This is all very manageable, and we're being prudent about it, as you'd expect us to be.",quarter,Jane Fraser,CEO,17,Q and A,Q3_2023,2023-10-13
And our next question comes from Mike Mayo with Wells Fargo.,quarter,Operator,Host,17,Q and A,Q3_2023,2023-10-13
"Hi, thanks for the follow-up. From your initial answer, Jane, I hear you with the restructuring, deconstructing Citi to global lines, delayering of management, and de-cluttering reporting. And when you add it all together, we'll get some numbers in January. But as it relates to your return targets and efficiency targets for 2025 and 2026, consensus is about one-third below what you target. And frankly, I have not spoken to one investor who thinks you're going to get those targets and maybe you would want to revise those lower in some way or maybe to be determined. Or what's your degree of conviction of getting to those targets or at least getting above your cost of capital?",quarter,Mike Mayo,Analyst,17,Q and A,Q3_2023,2023-10-13
"Yeah, look, we remain confident around our ability to hit these targets. We've got, you heard me talk earlier around the revenue growth and what are some of the tailwinds that we've got behind us as well as the core strategy and the drivers that we're in control of and that we've been investing behind to achieve. So, our strategy is unchanged, we're confident it will drive the revenue growth of 4% to 5%. It's not the primary purpose, but the org simplification is the third driver of the expense reductions that we've talked about.",quarter,Jane Fraser,CEO,17,Q and A,Q3_2023,2023-10-13
"And I would also say that when you look at revenue, expenses, and the targets we've laid out at Investor Day, we've certainly had plenty of headwinds in macro, regulatory, geopolitics in the last couple of years. We have delivered on what we said we would do in the revenue, in the expense guidance, and on the strategy. We've made adaptions along the way as we've needed to. But I think that's the piece that we're also really trying to drive into the firm is a culture of we will do what we say we will do, and we'll adapt accordingly to different areas.",quarter,Jane Fraser,CEO,17,Q and A,Q3_2023,2023-10-13
