text,fiscal_period_ref,speaker,role,page,section,reporting_period,date_of_call
"Yeah, it's a good question, Matt. I guess maybe let me try to frame this from a couple different perspectives. So, on the one hand, you're right. If you look at the NII guidance that we're giving you, including the notion that subject to the yield curve panning out in line with the current forwards, which, as we know, is the one thing that we know won't happen. But if you want to assume something, if you assume the forwards, we're sort of telling you that we might return to sequential growth in the back half of the year, again, based on all of our current assumptions, all else being equal. And you could draw the conclusion that that means that the overearning narrative is no longer applicable.",year,Jeremy Barnum,CFO,10,Q and A,Q4_2024,2025-01-15
"I think if you take a big step back, by historical standards, the difference between the policy rate and the weighted average rate paid on consumer deposits remains quite elevated for a variety of reasons and subject to the fact that in the end, deposit pricing is always going to be a response to the competitive environment that we experience in the field, the current structure of the yield curve is such that, for the time being anyway, when we do the math, that's what we see. Do we think that's truly, truly, truly sustainable through the cycle? Unclear. But I guess we'll cross that bridge when we come to it. For now, this is the outlook for the coming year.",year,Jeremy Barnum,CFO,10,Q and A,Q4_2024,2025-01-15
And we've gotten closer to normalized NII and normalized credit.,year,Jamie Dimon,CEO,10,Q and A,Q4_2024,2025-01-15
Yeah. It is worth noting that NII ex. Markets is down year-on-year. So there's some normalization there.,year,Jeremy Barnum,CFO,11,Q and A,Q4_2024,2025-01-15
"Okay. And then just separately, a strategic question. There's been some reports about you further expanding the Consumer Banking business globally. And I guess I just want to push on that where we really haven't seen other banks do it in a successful way. Obviously, your approach is kind of coming from a position of strength, leading digitally. But I guess I'm just wondering like is it worth it? Is there enough upside to justify maybe some of the increased regulatory and execution risk of doing global consumer banking?",year,Matt O'Connor,Analyst,11,Q and A,Q4_2024,2025-01-15
"Yeah. I think you kind of answered your own questions in a sense, like we talked about this a lot when we first launched the initiative. And I just think that the comparison to other players is not apt in the current moment. That's not to say that like we're special or anything. It's just that the strategy is very different and it's a very different moment. So it's a new initiative. It's obviously not risk-free, but it's going pretty well. And pointing out the obvious, if we didn't think it was worth it, we wouldn't be doing it. But we have obviously considered all of the risks and opportunities associated with the decision. And it's one of our strategic initiatives, and those get scrutinized quite aggressively through all of our management processes.",year,Jeremy Barnum,CFO,11,Q and A,Q4_2024,2025-01-15
Okay. Thank you.,quarter,Matt O'Connor,Analyst,11,Q and A,Q4_2024,2025-01-15
Thank you. Our next question comes from Betsy Graseck from Morgan Stanley. You may proceed.,quarter,Operator,Host,11,Q and A,Q4_2024,2025-01-15
Hi. Good morning.,quarter,Betsy L. Graseck,Analyst,11,Q and A,Q4_2024,2025-01-15
"Hey, Betsy.",quarter,Jeremy Barnum,CFO,11,Q and A,Q4_2024,2025-01-15
"Hey, Betsy.",quarter,Jamie Dimon,CEO,11,Q and A,Q4_2024,2025-01-15
"Guys, can you hear me okay? All right. Just want to make sure you can hear me. So this has been a great call. First, congratulations on a great quarter. It's been a great call with a lot of robust questions here. You're like, what else is there to ask? Here's my question. As we think about the NII outlook and you highlighted the NIM pressure, but loan – but basically, balance is increasing here, right? Maybe you could just speak to – could you help me understand the order of the drivers? Is it QT going away, deposits going up, punch it into securities? Is it loan growth inflecting? Is there any place in the franchise where you see loan growth opportunities for inflection this coming year? And then lastly, as I think about your comments around you've got the green market share number one, you've got the yellow, you've got the red, places maybe we can't see. Could you help us understand where those yellows and reds are – where they are? Are they just scattered, everybody – every single business has one? Or are there some that have more than others and, therefore, more opportunities? And is it more balance sheet or fee-generative? That's kind of what I'd like to just discuss if you have a minute. Thanks.",year,Betsy L. Graseck,Analyst,12,Q and A,Q4_2024,2025-01-15
"Sure. Yeah, let me take a crack at that, Betsy. So, loan growth, I think looking for areas where it might inflect, the only thing I can think of, frankly, that would be in that category, certainly in terms of being meaningful to the company's performance, would be acquisition finance because that's been relatively muted as a a function of the M&A environment, and if that picks up you could see more there. Now, those aren't loans that we necessarily keep on the balance sheet for that long, so whether that shows up in fees or NII or whatever, it's a separate issue.",year,Jeremy Barnum,CFO,12,Q and A,Q4_2024,2025-01-15
"But as you can see like on our presentation page for the NII outlook, you know that Card loan growth and revolve normalization has been a significant tailwind. And while that is also a driver of growth in 2025, again, based on our current guess about the future, it will be – it's decelerating a little bit, rather than the opposite.",year,Jeremy Barnum,CFO,12,Q and A,Q4_2024,2025-01-15
"Still growing above trend obviously, which is great, and it's a sign of the strength of the franchise and the amount of engagement that we're getting from our Card clients, but the big normalization tailwinds there are gone. You know well the state of the mortgage market given rates. Rates are also a headwind in some other pockets like our multifamily lending business at the margin. So, yeah, I think a higher growth environment, a little bit more optimism, could you see a bit more loan growth in Business Banking? Could you see a bit more growth in C&I at the margin? Yes. But I think the place where you might see inflection is more in the areas that are deal-driven, I would say. So, we'll see. We'll see what happens there.",year,Jeremy Barnum,CFO,12,Q and A,Q4_2024,2025-01-15
"And in terms of the reds and the ambers under the green, I think you know them, right? And they're aligned with our big long-standing investment strategies. The biggest single one arguably is that in what you might call the affluent section of the Wealth Management space, we are significantly underpenetrated relative to the number of households that we bank in the country and our capabilities and our brand and what we think we bring to the table. So, that's why we're pushing so hard on that front, because I think we can get more share there and it completes the franchise very nicely. There are a bunch of examples elsewhere, but we talk a lot about drilling down inside the Markets business, inside Investment Banking and finding the places where even where at the aggregate global sector level we look great and any given region and any given subsector we can do better. And as I mentioned, we continue to look at that as aggressively as ever.",year,Jeremy Barnum,CFO,12,Q and A,Q4_2024,2025-01-15
Thank you.,quarter,Betsy L. Graseck,Analyst,12,Q and A,Q4_2024,2025-01-15
"Thank you, Betsy.",quarter,Jeremy Barnum,CFO,12,Q and A,Q4_2024,2025-01-15
"Thank you. Next, we will go to the line of Ebrahim Poonawala with Bank of America Merrill Lynch. Your line is open.",quarter,Operator,Host,12,Q and A,Q4_2024,2025-01-15
"Good morning. I guess just two questions. In terms of areas of vulnerability, so I heard you, Jeremy, on the lending side, but lots of crosscurrents. Like, if we anchor to the fact that you have a new administration that's taking place or take office with a focus on domestic CapEx. Even if we don't get any rates cut, when you look through your customer base where do you see areas of vulnerability, be it because of tariffs, be it because of just lack of any additional relief from the Fed? Yeah, would love to hear just from a credit quality perspective what no rate cuts might mean.",year,Ebrahim H. Poonawala,Analyst,13,Q and A,Q4_2024,2025-01-15
"Oh, I see where your question is. That took me a second. Yeah, I mean, look, wholesale credit is pretty hard to predict. It tends to be very idiosyncratic. You obviously know that we're coming out of a 10-plus year period of an exceptionally low charge-off rate, and so at some point that has to normalize to a slightly more reasonable level, a little bit to Jamie's comments earlier about how some things are still not fully normalized, and arguably wholesale credit could be one of those. We do run extensive stress tests on the sensitivities to the portfolio – of the portfolio to rate shock. A lot of what we do from an underwriting perspective is designed to protect us from that, frankly. So, you can rest assured that we're running the relevant analysis, but I'm not inclined to go into detail on any given sector or whatever. Jamie, did you want to add?",year,Jeremy Barnum,CFO,13,Q and A,Q4_2024,2025-01-15
"I would just point the biggest driver of credit has been and always will be unemployment. That's both in the consumer side and it bleeds into the corporate side. It bleeds into mortgages, sub-prime, credit card. So, really, it's your forecast of unemployment, which you have to make your own, which will determine that over time. And so, the second thing you said, vulnerabilities, it's unemployment, but the worst case would be stagflation. Higher rates with higher unemployment will drive higher credit losses literally across the board. We're not predicting that, but you just asked where the vulnerability is, that's the vulnerability.",year,Jamie Dimon,CEO,13,Q and A,Q4_2024,2025-01-15
"And I guess – thanks for that. Just sticking with that, as far as QT is concerned, when you talk to experts, like no one knows where the right level for the Fed to end is. I'm just wondering if you have any thoughts there on when Fed should end the pressure on the system, and what it may imply for deposit growth?",year,Ebrahim H. Poonawala,Analyst,13,Q and A,Q4_2024,2025-01-15
"Yeah. I think the conventional wisdom on QT, and I'm not pretending to add to the conventional wisdom one way or the other, is that the tapering should sort of complete and, therefore, we might see an end sometime in the middle of the year. Of course, they may change that, but that seems to be the current market consensus. And when we sort of take a step back and look at the H.8 data and our kind of flow of funds models and that type of stuff, when you look at the way our peers are behaving, evolution of QT, expectations for economy-wide loan growth, et cetera, and what the impact of that might be on the growth of system-wide deposits, it's kind of consistent with the story that we're telling about sort of the background growth in our NII outlook, plus or minus, what happens with the policy rate and stabilizing and growing deposit balances through the second half of the year.",year,Jeremy Barnum,CFO,13,Q and A,Q4_2024,2025-01-15
Thank you.,quarter,Ebrahim H. Poonawala,Analyst,14,Q and A,Q4_2024,2025-01-15
Thank you. Our final question comes from Gerard Cassidy from RBC Capital Markets. Your line is open.,quarter,Operator,Host,14,Q and A,Q4_2024,2025-01-15
"Hi, Jeremy. Hi, Jamie. Jeremy...",quarter,Gerard Cassidy,Analyst,14,Q and A,Q4_2024,2025-01-15
"Good morning, Gerard.",quarter,Jeremy Barnum,CFO,14,Q and A,Q4_2024,2025-01-15
"...you mentioned in your comments about the overall Firmwide deposits have stabilized in the second half. You could see some growth and you're very – I think you said you started to see maybe some of that in the consumer checking deposits. We noticed in the industry data from the regulators, household checking deposits pre-pandemic for the industry were running about $1 trillion. Now, they have remained elevated post-pandemic at $4 trillion. Can you – based on what you're seeing in your customer base, what can you attribute the strength to in this consumer checking account deposits?",quarter,Gerard Cassidy,Analyst,14,Q and A,Q4_2024,2025-01-15
"That's fascinating, Gerard. I’ll have to take a look at that data. I don't actually recognize those numbers. But I can speak for ourselves, which is that when we look at the encouraging growth that we see in our checking franchise, it's a couple of things. So, of course, there was some excess, and there was some yield-seeking behavior. So you did see people moving money out of checking into higher-yielding alternatives over the course of the last couple of years in the rate cycle. It feels to us as if we're in the final innings of that. We're just not seeing nearly as much yield-seeking pressure as we had seen. In the meantime, as you well know, we are aggressively engaging with clients and acquiring all the new clients and deepening in a lot of different markets as part of our branch expansion strategy and the deepening in all of those markets.",quarter,Jeremy Barnum,CFO,14,Q and A,Q4_2024,2025-01-15
"So the combination of the tail-end of the yield-seeking flows and excellent client engagement and success in the sort of organic build out of that franchise is starting to show up in checking account growth, which we see as a very healthy indicator for the franchise.",quarter,Jeremy Barnum,CFO,14,Q and A,Q4_2024,2025-01-15
"Very good. And then as a follow-up, circling back about the capital levels, you guys have been very clear about where you want them to be. Can you share the pros and cons from JPMorgan's perspective? Not so much from an investor, but we understand, of course, you can do a share repurchase. Obviously, you can do non-depository acquisitions with the excess capital. But what are the pros and cons of a special dividend to reduce that excess capital if you continue with these incredible profitability levels of 20% return on tangible common equity? You're growing your income and capital very nicely every year. But what are those pros and cons, again, from JPMorgan's perspective?",year,Gerard Cassidy,Analyst,14,Q and A,Q4_2024,2025-01-15
"Yeah. So, we made some public comments on this at a conference some time back. So he'll – he wants to go. So, go ahead.",quarter,Jeremy Barnum,CFO,15,Q and A,Q4_2024,2025-01-15
"No. No. Jeremy, go ahead.",quarter,Jamie Dimon,CEO,15,Q and A,Q4_2024,2025-01-15
"No, no, no. You go. Seriously.",quarter,Jeremy Barnum,CFO,15,Q and A,Q4_2024,2025-01-15
"I was just going to say we're not going to do one. We have looked at it. If you all have any great insights for us, let us know, but most people don't want it, doesn't add shareholder value. And I've never thought of having cash in your pocket as a bad thing. I think it's a huge mistake to look at life and you have to ""deploy capital"". So we want to be very, very patient. But special dividends, if you look at the history of special dividends, they really basically don't work.",year,Jamie Dimon,CEO,15,Q and A,Q4_2024,2025-01-15
"If anyone has a different opinion, we're always interested.",year,Jeremy Barnum,CFO,15,Q and A,Q4_2024,2025-01-15
"Sounds good. Thank you, gentlemen.",quarter,Gerard Cassidy,Analyst,15,Q and A,Q4_2024,2025-01-15
"Thanks, Gerard.",quarter,Jeremy Barnum,CFO,15,Q and A,Q4_2024,2025-01-15
Thank you. And we have no further questions at this time.,quarter,Operator,Host,15,Conclusion,Q4_2024,2025-01-15
Great.,quarter,Jamie Dimon,CEO,15,Conclusion,Q4_2024,2025-01-15
Thanks very much.,quarter,Jeremy Barnum,CFO,15,Conclusion,Q4_2024,2025-01-15
Thanks very much.,quarter,Jamie Dimon,CEO,16,Conclusion,Q4_2024,2025-01-15
See you next quarter.,quarter,Jeremy Barnum,CFO,16,Conclusion,Q4_2024,2025-01-15
"Thank you all for participating in today's conference. You may disconnect at this time, and have a great rest of your day",quarter,Operator,Host,16,Conclusion,Q4_2024,2025-01-15
"This document contains forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995. These statements are based on the current beliefs and expectations of JPMorgan Chase & Co.’s management and are subject to significant risks and uncertainties. Actual results may differ from those set forth in the forward-looking statements. Factors that could cause JPMorgan Chase & Co.’s actual results to differ materially from those described in the forward-looking statements can be found in JPMorgan Chase & Co.’s Annual Report on Form 10-K for the year ended December 31, 2023, which has been filed with the Securities and Exchange Commission and is available on JPMorgan Chase & Co.’s website (https://jpmorganchaseco.gcs-web.com/financial-information/sec-filings), and on the Securities and Exchange Commission’s website (www.sec.gov). JPMorgan Chase & Co. does not undertake to update any forward-looking statements",year,Other,Other,16,Disclaimer,Q4_2024,2025-01-15
